#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.97;0;0;0;2;0/59.97;0/59.97,1/59.97;0/0;0/59.97,1/59.97;0/0;0/19,1/10;0/0;0/22,1/13;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.99;0;8;0;2;0/119.99;0/66.61,1/71.2;0/0;0/119.99,1/119.99;0/0;0/23,1/18;0/0;0/26,1/21;0/0;0/0,1/0;0/0;0/4,1/4;0/0;0/6,1/5
179.86;0;16;0;2;0/179.86;0/68.28,1/75.73;0/0;0/179.86,1/179.86;0/0;0/30,1/22;0/0;0/33,1/25;0/0;0/0,1/0;0/0;0/8,1/8;0/0;0/12,1/11
239.86;0;20;0;2;0/239.86;0/69.17,1/100.53;0/0;0/239.86,1/239.86;0/0;0/36,1/37;0/0;0/40,1/38;0/0;0/0,1/0;0/0;0/9,1/11;0/0;0/18,1/15
299.97;0;27;0;2;0/299.97;0/70.76,1/112.24;0/0;0/299.97,1/299.97;0/0;0/38,1/39;0/0;0/42,1/40;0/0;0/0,1/0;0/0;0/13,1/14;0/0;0/24,1/19
359.94;0;35;0;2;0/359.94;0/72.39,1/136.34;0/0;0/359.94,1/359.94;0/0;0/40,1/38;0/0;0/44,1/39;0/0;0/0,1/0;0/0;0/17,1/18;0/0;0/30,1/23
419.95;0;39;0;2;0/419.95;0/73.26,1/172.63;0/0;0/419.95,1/419.95;0/0;0/35,1/42;0/0;0/38,1/43;0/0;0/0,1/0;0/0;0/19,1/20;0/0;0/36,1/25
479.98;0;43;0;2;0/479.98;0/74.39,1/194.42;0/0;0/479.98,1/479.98;0/0;0/28,1/42;0/0;0/32,1/43;0/0;0/0,1/0;0/0;0/21,1/22;0/0;0/42,1/29
539.85;0;51;0;2;0/539.85;0/77,1/210.04;0/0;0/539.85,1/539.85;0/0;0/38,1/38;0/0;0/41,1/41;0/0;0/0,1/0;0/0;0/25,1/26;0/0;0/47,1/34
