#TimeStamp;TripTime;Type
56;18;O
59;26;O
69;42;O
70;39;O
82;17;O
84;16;O
86;36;O
87;53;O
95;16;O
107;18;O
112;18;O
114;15;O
127;18;O
129;16;O
156;16;O
159;15;O
165;31;O
168;18;O
168;14;O
178;18;O
182;17;O
186;16;O
204;16;O
215;17;O
222;14;O
233;14;O
254;14;O
264;14;O
276;16;O
287;15;O
296;16;O
298;16;O
307;14;O
313;25;O
325;15;O
327;27;O
328;22;O
347;17;O
355;14;O
357;14;O
368;34;O
380;13;O
387;30;O
395;15;O
415;14;O
446;15;O
455;32;O
470;18;O
485;14;O
491;17;O
505;14;O
516;15;O
529;17;O
537;16;O
540;15;O
546;31;O
558;26;O
584;33;O
584;15;O
614;15;O
624;14;O
641;42;O
644;14;O
659;37;O
677;16;O
689;33;O
700;20;O
707;17;O
712;42;O
727;16;O
772;15;O
788;44;O
797;17;O
825;17;O
842;14;O
852;15;O
862;14;O
873;16;O
875;15;O
883;21;O
896;16;O
924;16;O
935;15;O
952;14;O
955;27;O
963;14;O
965;14;O
1003;14;O
1025;14;O
1029;30;O
1050;31;O
1077;17;O
1077;32;O
1130;24;O
1154;12;O
1177;14;O
