#TimeStamp;DistanceTraveled
59.97;269.48
119.99;197.96
179.86;146.39
239.86;87.16
299.97;157.98
359.94;180.81
419.95;125.69
479.98;115.33
539.85;156.61
599.95;177.6
659.82;191.02
719.88;160.35
779.88;79.01
839.69;93.5
899.74;127.11
959.78;96.44
1019.82;81.26
1079.83;114.8
1139.97;81.43
1199.99;187.35
1259.98;26.71
1319.86;0
1379.82;0
1439.66;0
1499.62;0
1559.88;0
1619.83;0
1679.8;0
1739.99;0
1799.6;0
1859.98;0
1919.82;0
1979.78;0
2039.98;0
2099.58;0
2159.97;0
2219.8;0
2279.77;0
2339.96;0
2399.98;0
2459.95;0
2519.78;0
2579.75;0
2639.99;0
2699.97;0
2759.93;0
2819.77;0
2879.73;0
2939.97;0
2999.95;0
3059.92;0
3119.75;0
3179.72;0
3239.95;0
3299.94;0
3359.9;0
3419.73;0
3479.7;0
3539.94;0
3599.92;0
3659.88;0
3719.72;0
3779.68;0
3839.92;0
3899.9;0
3959.87;0
4019.7;0
4079.67;0
4139.9;0
4199.89;0
4259.85;0
4319.68;0
4379.65;0
4439.89;0
4499.87;0
4559.83;0
4619.67;0
4679.63;0
4740;0
4799.85;0
4859.82;0
4919.65;0
4979.62;0
5039.98;0
5099.84;0
5159.8;0
5219.63;0
5279.6;0
5339.97;0
5399.82;0
5459.78;0
5519.62;0
5579.58;0
5639.99;0
5699.72;0
5759.69;0
5819.94;0
5879.9;0
5939.89;0
5999.68;0
6059.65;0
6119.9;0
6179.87;0
6239.98;0
6299.67;0
6359.63;0
6419.88;0
6479.85;0
6539.97;0
6599.65;0
6659.61;0
6719.87;0
6779.83;0
6839.99;0
6899.63;0
6959.6;0
7019.85;0
7079.82;0
7139.98;0
7199.62;0
