#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.99;1;18;0;0;0;0;0;0;0;0;0
1199.77;0.99;18;0;0;0;0;0;0;0;0;0
1799.96;0.99;18;0;0;0;0;0;0;0;0;0
2399.96;0.98;18;0;0;0;0;0;0;0;0;0
2999.69;0.98;18;0;0;0;0;0;0;0;0;0
3599.95;0.97;18;0;0;0;0;0;0;0;0;0
4199.97;0.97;18;0;0;0;0;0;0;0;0;0
4799.97;0.96;18;0;0;0;0;0;0;0;0;0
5399.99;0.96;18;0;0;0;0;0;0;0;0;0
5999.87;0.95;18;0;0;0;0;0;0;0;0;0
6599.59;0.95;18;0;0;0;0;0;0;0;0;0
7199.85;0.95;18;0;0;0;0;0;0;0;0;0
7799.68;0.95;18;0;0;0;0;0;0;0;0;0
8399.93;0.95;18;0;0;0;0;0;0;0;0;0
8999.96;0.95;18;0;0;0;0;0;0;0;0;0
9599.96;0.95;18;0;0;0;0;0;0;0;0;0
10199.81;0.95;18;0;0;0;0;0;0;0;0;0
10799.64;0.95;18;0;0;0;0;0;0;0;0;0
11399.89;0.95;18;0;0;0;0;0;0;0;0;0
11999.73;0.95;18;0;0;0;0;0;0;0;0;0
12599.98;0.95;18;0;0;0;0;0;0;0;0;0
13199.82;0.95;18;0;0;0;0;0;0;0;0;0
13799.99;0.95;18;0;0;0;0;0;0;0;0;0
14399.85;0.95;18;0;0;0;0;0;0;0;0;0
14999.69;0.95;18;0;0;0;0;0;0;0;0;0
15599.94;0.95;18;0;0;0;0;0;0;0;0;0
16199.78;0.95;18;0;0;0;0;0;0;0;0;0
16799.61;0.95;18;0;0;0;0;0;0;0;0;0
17399.86;0.95;18;0;0;0;0;0;0;0;0;0
17999.98;0.95;18;0;0;0;0;0;0;0;0;0
18599.98;0.95;18;0;0;0;0;0;0;0;0;0
19199.73;0.95;18;0;0;0;0;0;0;0;0;0
19799.99;0.95;18;0;0;0;0;0;0;0;0;0
20399.82;0.95;18;0;0;0;0;0;0;0;0;0
20999.66;0.95;18;0;0;0;0;0;0;0;0;0
21599.91;0.95;18;0;0;0;0;0;0;0;0;0
22199.75;0.95;18;0;0;0;0;0;0;0;0;0
22799.97;0.95;18;0;0;0;0;0;0;0;0;0
23399.78;0.95;18;0;0;0;0;0;0;0;0;0
23999.62;0.95;18;0;0;0;0;0;0;0;0;0
24599.87;0.95;18;0;0;0;0;0;0;0;0;0
25199.71;0.95;18;0;0;0;0;0;0;0;0;0
25799.96;0.95;18;0;0;0;0;0;0;0;0;0
26399.79;0.95;18;0;0;0;0;0;0;0;0;0
26999.96;0.95;18;0;0;0;0;0;0;0;0;0
27600;0.95;18;0;0;0;0;0;0;0;0;0
28199.67;0.95;18;0;0;0;0;0;0;0;0;0
28799.92;0.95;18;0;0;0;0;0;0;0;0;0
29399.75;0.95;18;0;0;0;0;0;0;0;0;0
29999.59;0.95;18;0;0;0;0;0;0;0;0;0
