#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
137.34;0;135.96;135.96;-Infinity;135.96;135.96
147.41;0;146.87;146.87;-Infinity;146.87;146.87
150.61;1;149.91;149.91;-Infinity;149.91;149.91
160;2;159.02;159.02;-Infinity;159.02;159.02
170.82;1;168.34;168.34;-Infinity;168.34;168.34
180.96;1;177;177;-Infinity;177;177.00
197.48;0;193.75;193.72;-Infinity;193.75;193.75
207.57;0;200.82;200.82;-Infinity;200.82;200.82
210.15;2;207.11;207.11;-Infinity;207.11;207.11
220.99;1;214.98;214.94;-Infinity;214.98;214.98
251.09;1;243.71;243.71;-Infinity;243.71;243.71
270.23;2;266.13;266.13;-Infinity;266.13;266.13
277.79;0;271.81;271.78;-Infinity;271.81;271.81
280.41;2;274.21;274.21;-Infinity;274.21;274.21
281.45;1;269.25;269.25;-Infinity;269.25;269.25
287.77;0;278.95;278.94;-Infinity;278.95;278.95
291.53;1;280.82;280.82;-Infinity;280.82;280.82
300.67;2;292.73;292.73;-Infinity;292.73;292.73
301.62;1;285.14;285.14;-Infinity;285.14;285.14
307.86;0;296.14;296.1;-Infinity;296.14;296.14
320.44;2;308.75;308.72;-Infinity;308.75;308.75
340.57;2;326.34;326.34;-Infinity;326.34;326.34
341.89;1;323.5;323.5;-Infinity;323.5;323.50
348.35;0;325.54;325.51;-Infinity;325.54;325.54
372.02;1;351.29;351.29;-Infinity;351.29;351.29
382.33;1;358.07;358.07;-Infinity;358.07;358.07
412.53;1;380.36;261.77;-Infinity;380.36;380.36
428.86;0;414.63;414.59;-Infinity;414.63;414.63
458.01;1;430.02;430;-Infinity;430.02;430.02
468.9;0;450.76;450.74;-Infinity;450.76;450.76
476.39;2;458.92;458.92;-Infinity;458.92;458.92
478.73;0;459.71;459.68;-Infinity;459.71;459.71
493.91;1;461.65;323.05;-Infinity;461.65;461.65
508.9;0;482.09;482.09;-Infinity;482.09;482.09
549.14;0;518.68;411.76;-Infinity;518.68;518.68
563.92;1;531.47;382.91;-Infinity;531.47;531.47
567.96;2;549.15;549.11;-Infinity;549.15;549.15
574.47;1;540.18;353.42;-Infinity;540.18;540.18
614.39;1;579.46;363.25;-Infinity;579.46;579.46
619.38;0;587.69;471.93;-Infinity;587.69;587.69
629.33;0;596.08;431.79;-Infinity;596.08;596.08
634.59;1;595.95;353.09;-Infinity;595.95;595.95
639.72;0;605.85;432;-Infinity;605.85;605.85
642.67;2;619.87;619.87;-Infinity;619.87;619.87
659.77;0;623.28;381.94;-Infinity;623.28;623.28
667.32;1;626.76;375.74;-Infinity;626.76;626.76
682.95;2;658.02;657.98;-Infinity;658.02;658.02
703;2;673.81;673.81;-Infinity;673.81;673.81
710.35;1;669.34;408.57;-Infinity;669.34;669.34
719.66;0;678.3;411.69;-Infinity;678.3;678.30
729.92;0;691;442.05;-Infinity;691;691.00
750.06;0;707;401.64;-Infinity;707;707.00
763.17;2;729.04;552.82;-Infinity;729.04;729.04
770.55;1;725.94;398.47;-Infinity;725.94;725.94
780.21;0;731.28;351.31;-Infinity;731.28;731.28
790.8;1;747.91;448.86;-Infinity;747.91;747.91
801.06;1;755.94;418.6;-Infinity;755.94;755.94
803.37;2;771.17;643.33;-Infinity;771.17;771.17
813.49;2;777.07;542.9;-Infinity;777.07;777.07
823.33;2;785.21;542.7;-Infinity;785.21;785.21
830.72;0;776.07;351.71;-Infinity;776.07;776.07
837.66;1;789.2;424.8;-Infinity;789.2;789.20
850.92;0;799.41;381.97;-Infinity;799.41;799.41
863.71;2;821.69;542.94;-Infinity;821.69;821.69
893.96;2;853.19;593.25;-Infinity;853.19;853.19
901.08;0;845.35;391.97;-Infinity;845.35;845.35
925.18;1;876.1;467.12;-Infinity;876.1;876.10
933.99;2;891.48;593.16;-Infinity;891.48;891.48
941.15;0;884.74;391.89;-Infinity;884.74;884.74
964.01;2;911.94;487.58;-Infinity;911.94;911.94
970.92;0;909.95;351.5;-Infinity;909.95;909.95
974.16;2;914.93;406.16;-Infinity;914.93;914.93
984.3;2;916.71;341.43;-Infinity;916.71;916.71
991.31;0;923.12;331.44;-Infinity;923.12;923.12
1001.31;0;939.24;371.71;-Infinity;939.24;939.24
1024.69;1;967.29;460.63;-Infinity;967.29;967.29
1034.75;1;979.48;540.79;-Infinity;979.48;979.48
1044.38;2;973.96;341.33;-Infinity;973.96;973.96
1044.6;1;984.69;470.08;-Infinity;984.69;984.69
1054.48;2;984.73;371.49;-Infinity;984.73;984.73
1071.12;0;1003.75;431.29;-Infinity;1003.75;1003.75
1098.68;2;1021.63;295.27;-Infinity;1021.63;1021.63
1109.03;2;1036.29;345.82;-Infinity;1036.29;1036.29
1115.05;1;1054.77;500.36;-Infinity;1054.77;1054.77
1151.21;0;1079.22;431.25;-Infinity;1079.22;1079.22
1165.16;1;1102.83;530.4;-Infinity;1102.83;1102.83
1171.63;0;1099.63;441.64;-Infinity;1099.63;1099.63
1174.96;1;1106.1;507.49;-Infinity;1106.1;1106.10
1225.37;1;1154.47;514.98;-Infinity;1154.47;1154.47
1235.56;1;1161.63;464.78;-Infinity;1161.63;1161.63
1250.01;2;1165.68;386.25;-Infinity;1165.68;1165.68
1251.74;0;1179.69;501.52;-Infinity;1179.69;1179.69
1255.86;1;1180.22;454.76;-Infinity;1180.22;1180.22
1260.23;2;1174.72;366.22;-Infinity;1174.72;1174.72
1270.26;2;1193.02;456.73;-Infinity;1193.02;1193.02
1276.02;1;1202.02;485.18;-Infinity;1202.02;1202.02
1300.47;2;1221.35;476.9;-Infinity;1221.35;1221.35
1301.64;0;1227.69;521.31;-Infinity;1227.69;1227.69
1310.35;2;1224.54;376.3;-Infinity;1224.54;1224.54
1370.81;1;1289.95;533.1;-Infinity;1289.95;1289.95
1382.02;0;1302.06;551.26;-Infinity;1302.06;1302.06
1390.75;2;1303.07;426.62;-Infinity;1303.07;1303.07
1402.37;0;1319.6;551.35;-Infinity;1319.6;1319.60
1412.43;0;1325.82;471.18;-Infinity;1325.82;1325.82
1420.21;1;1334.54;494.99;-Infinity;1334.54;1334.54
1432.54;0;1346.93;531.41;-Infinity;1346.93;1346.93
1468.64;2;1379.63;494.32;-Infinity;1379.63;1379.63
1472.98;0;1384.16;501.66;-Infinity;1384.16;1384.16
1478.56;2;1388.91;494.19;-Infinity;1388.91;1388.91
1520.74;1;1427.13;496;-Infinity;1427.13;1427.13
1543.07;0;1451.38;551.69;-Infinity;1451.38;1451.38
1550.98;1;1457.26;516.19;-Infinity;1457.26;1457.26
1561.11;1;1466.02;516.21;-Infinity;1466.02;1466.02
1563.16;0;1471.34;561.72;-Infinity;1471.34;1471.34
1569.14;2;1475.06;524.68;-Infinity;1475.06;1475.06
1587.48;1;1489.12;472.39;-Infinity;1489.12;1489.12
1603.28;0;1506.81;531.77;-Infinity;1506.81;1506.81
1613.29;0;1512.77;461.67;-Infinity;1512.77;1512.77
1643.66;0;1539.18;471.98;-Infinity;1539.18;1539.18
1643.72;2;1548.6;589.19;-Infinity;1548.6;1548.60
1663.67;0;1551.27;361.77;-Infinity;1551.27;1551.27
1663.76;2;1566.27;564.76;-Infinity;1566.27;1566.27
1673.79;0;1564.41;422;-Infinity;1564.41;1564.41
1700.92;1;1596.13;475.5;-Infinity;1596.13;1596.13
1703.95;0;1583.86;321.89;-Infinity;1583.86;1583.86
1704;2;1593.07;433.68;-Infinity;1593.07;1593.07
1711.09;1;1607.56;545.89;-Infinity;1607.56;1607.56
1714.23;2;1615.97;605.11;-Infinity;1615.97;1615.97
1724.32;2;1616.77;474.27;-Infinity;1616.77;1616.77
1734.41;2;1624.3;474.13;-Infinity;1624.3;1624.30
1749.08;1;1644.5;573.76;-Infinity;1644.5;1644.50
1773.93;0;1652.21;371.51;-Infinity;1652.21;1652.21
1787.99;1;1682.39;552.15;-Infinity;1682.39;1682.39
1794.17;0;1671.11;361.54;-Infinity;1671.11;1671.11
1814.38;0;1692.51;401.91;-Infinity;1692.51;1692.51
1834.96;2;1722.9;534.44;-Infinity;1722.9;1722.90
1864.59;0;1739.49;391.57;-Infinity;1739.49;1739.49
1865.07;2;1752.3;554.48;-Infinity;1752.3;1752.30
1874.53;0;1746.98;331.41;-Infinity;1746.98;1746.98
1875.23;2;1754.02;484.16;-Infinity;1754.02;1754.02
1889.51;1;1779.46;633.6;-Infinity;1779.46;1779.46
1899.77;1;1788.59;623.44;-Infinity;1788.59;1788.59
1944.49;0;1810.75;341.01;-Infinity;1810.75;1810.75
1945.36;2;1821.45;476.6;-Infinity;1821.45;1821.45
1954.07;1;1836.64;583.22;-Infinity;1836.64;1836.64
1964.55;0;1834.08;401.35;-Infinity;1834.08;1834.08
1975.4;2;1849.62;496.56;-Infinity;1849.62;1849.62
1984.77;0;1850.45;371.1;-Infinity;1850.45;1850.45
2008.33;1;1885.91;587.99;-Infinity;1885.91;1885.91
2015.24;0;1880.84;371.52;-Infinity;1880.84;1880.84
2035.34;0;1900.38;371.57;-Infinity;1900.38;1900.38
2038.62;1;1912.78;517.84;-Infinity;1912.78;1912.78
2055.88;2;1921.18;412.12;-Infinity;1921.18;1921.18
2058.9;1;1929.44;507.87;-Infinity;1929.44;1929.44
2065.53;0;1929.41;391.69;-Infinity;1929.41;1929.41
2066.06;2;1934.43;496.62;-Infinity;1934.43;1934.43
2096.02;0;1951.68;301.68;-Infinity;1951.68;1951.68
2126.25;0;1988.64;422.25;-Infinity;1988.64;1988.64
2129;1;1998.61;567.84;-Infinity;1998.61;1998.61
2146.54;2;2011.05;482.73;-Infinity;2011.05;2011.05
2148.88;1;2015.56;561.13;-Infinity;2015.56;2015.56
2156.53;0;2012.83;382.27;-Infinity;2012.83;2012.83
2166.83;0;2021.84;302.2;-Infinity;2021.84;2021.84
2166.83;2;2027.7;462.6;-Infinity;2027.7;2027.70
2176.89;0;2032.35;362.46;-Infinity;2032.35;2032.35
2179.35;1;2043.21;478.39;-Infinity;2043.21;2043.21
2206.95;2;2065.24;492.63;-Infinity;2065.24;2065.24
2217.2;0;2070.09;272.48;-Infinity;2070.09;2070.09
2247.1;2;2105.14;522.48;-Infinity;2105.14;2105.14
2257.09;2;2114.89;522.42;-Infinity;2114.89;2114.89
2274.25;1;2130.1;486.03;-Infinity;2130.1;2130.10
2277.39;2;2132.56;442.38;-Infinity;2132.56;2132.56
