#TimeStamp;Bot;Pod;OutputStation
63.59;5;170;1
70.4;7;193;0
73.49;5;170;1
80.43;7;193;0
83.66;6;110;1
90.45;7;193;0
93.72;10;86;1
100.49;8;46;0
103.58;0;127;1
110.3;8;46;0
113.63;2;54;1
120.47;8;46;0
123.58;2;54;1
130.47;8;46;0
133.74;4;10;1
140.46;8;46;0
143.72;11;180;1
150.46;8;46;0
153.77;7;193;1
160.44;1;165;0
168.96;6;8;1
170.45;1;165;0
178.65;6;8;1
180.14;1;165;0
188.84;8;46;1
190.28;1;165;0
200.49;9;161;0
210.36;9;161;0
213.58;1;165;1
220.46;5;170;0
230.57;3;126;0
233.1;9;161;1
240.33;10;86;0
244.34;5;170;1
250.57;10;86;0
254.72;3;126;1
260.42;10;86;0
270.58;0;127;0
280.37;2;54;0
283.62;10;86;1
290.63;2;54;0
293.5;10;86;1
300.84;2;54;0
303.35;10;86;1
310.97;2;54;0
313.62;10;86;1
321.07;2;54;0
323.56;0;127;1
330.73;2;54;0
333.56;0;127;1
341.09;4;10;0
343.6;0;127;1
350.72;11;180;0
355.26;2;54;1
360.98;11;180;0
365.31;2;54;1
371.11;11;180;0
375.21;2;54;1
381.09;7;193;0
385.48;4;10;1
391.07;6;8;0
395.2;4;10;1
401.15;6;8;0
405.33;11;180;1
411.2;8;46;0
415.52;7;193;1
421.24;1;165;0
428.64;6;8;1
431.47;1;165;0
439;6;8;1
441.3;1;165;0
449.38;8;46;1
451.5;9;161;0
461.7;5;170;0
465.11;1;165;1
471.88;3;126;0
475.1;1;165;1
481.78;3;126;0
485.15;1;165;1
491.71;3;126;0
495.57;9;161;1
501.93;3;126;0
505.99;5;170;1
511.91;3;126;0
516.08;5;170;1
522.01;10;86;0
532.04;0;127;0
536.64;3;126;1
542.1;2;54;0
546.8;3;126;1
551.97;2;54;0
556.7;10;86;1
562.11;2;54;0
566.86;10;86;1
571.88;4;10;0
577.01;0;127;1
582.1;4;10;0
591.93;11;180;0
602.25;7;193;0
605.45;4;10;1
612.45;6;8;0
618.58;11;180;1
622.63;6;8;0
628.53;11;180;1
632.87;8;46;0
638.47;11;180;1
643.22;8;46;0
648.47;11;180;1
653.26;1;165;0
658.35;7;193;1
663.02;1;165;0
668.71;3;26;1
673.3;1;165;0
678.62;6;8;1
682.98;9;161;0
688.57;2;94;1
693.35;5;170;0
698.63;8;46;1
703.53;5;170;0
708.65;1;165;1
713.56;5;170;0
718.75;1;165;1
723.41;10;86;0
