#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.89;1;18;0;0;0;0;0;0;0;0;0
1199.76;0.99;18;0;0;0;0;0;0;0;0;0
1799.76;0.99;18;0;0;0;0;0;0;0;0;0
2399.65;0.99;18;0;0;0;0;0;0;0;0;0
2999.91;0.98;18;0;0;0;0;0;0;0;0;0
3599.91;0.98;18;0;0;0;0;0;0;0;0;0
4199.75;0.98;18;0;0;0;0;0;0;0;0;0
4799.91;0.97;18;0;0;0;0;0;0;0;0;0
5399.73;0.97;18;0;0;0;0;0;0;0;0;0
5999.85;0.96;18;0;0;0;0;0;0;0;0;0
6599.69;0.96;18;0;0;0;0;0;0;0;0;0
7199.82;0.96;18;0;0;0;0;0;0;0;0;0
7799.59;0.95;18;0;0;0;0;0;0;0;0;0
8399.9;0.95;18;0;0;0;0;0;0;0;0;0
8999.89;0.95;18;0;0;0;0;0;0;0;0;0
9599.98;0.95;18;0;0;0;0;0;0;0;0;0
10199.72;0.95;18;0;0;0;0;0;0;0;0;0
10799.63;0.95;18;0;0;0;0;0;0;0;0;0
11399.81;0.95;18;0;0;0;0;0;0;0;0;0
11999.74;0.95;18;0;0;0;0;0;0;0;0;0
12599.99;0.95;18;0;0;0;0;0;0;0;0;0
13199.65;0.95;18;0;0;0;0;0;0;0;0;0
13799.76;0.95;18;0;0;0;0;0;0;0;0;0
14399.69;0.95;18;0;0;0;0;0;0;0;0;0
14999.93;0.95;18;0;0;0;0;0;0;0;0;0
15599.75;0.95;18;0;0;0;0;0;0;0;0;0
16199.84;0.95;18;0;0;0;0;0;0;0;0;0
16799.74;0.95;18;0;0;0;0;0;0;0;0;0
17399.8;0.95;18;0;0;0;0;0;0;0;0;0
17999.97;0.95;18;0;0;0;0;0;0;0;0;0
18599.81;0.95;18;0;0;0;0;0;0;0;0;0
19199.91;0.95;18;0;0;0;0;0;0;0;0;0
19799.67;0.95;18;0;0;0;0;0;0;0;0;0
20399.6;0.95;18;0;0;0;0;0;0;0;0;0
20999.76;0.95;18;0;0;0;0;0;0;0;0;0
21599.66;0.95;18;0;0;0;0;0;0;0;0;0
22199.66;0.95;18;0;0;0;0;0;0;0;0;0
22799.88;0.95;18;0;0;0;0;0;0;0;0;0
23399.59;0.95;18;0;0;0;0;0;0;0;0;0
23999.96;0.95;18;0;0;0;0;0;0;0;0;0
24599.9;0.95;18;0;0;0;0;0;0;0;0;0
25199.85;0.95;18;0;0;0;0;0;0;0;0;0
25799.64;0.95;18;0;0;0;0;0;0;0;0;0
26399.95;0.95;18;0;0;0;0;0;0;0;0;0
26999.93;0.95;18;0;0;0;0;0;0;0;0;0
27600;0.95;18;0;0;0;0;0;0;0;0;0
28199.93;0.95;18;0;0;0;0;0;0;0;0;0
28799.71;0.95;18;0;0;0;0;0;0;0;0;0
29399.98;0.95;18;0;0;0;0;0;0;0;0;0
29999.68;0.95;18;0;0;0;0;0;0;0;0;0
