#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.93;0;0;0;3;0/59.93;0/59.93,1/59.93,2/59.93;0/0;0/59.93,1/59.93,2/59.93;0/0;0/39,1/36,2/38;0/0;0/44,1/42,2/43;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.97;0;4;0;3;0/119.97;0/89.64,1/105.14,2/81.96;0/0;0/119.97,1/119.97,2/119.97;0/0;0/36,1/31,2/35;0/0;0/40,1/40,2/39;0/0;0/0,1/0,2/0;0/0;0/2,1/0,2/2;0/0;0/4,1/2,2/4
179.94;0;13;0;3;0/179.94;0/90.47,1/105.51,2/90.17;0/0;0/179.94,1/179.94,2/179.94;0/0;0/32,1/22,2/33;0/0;0/35,1/34,2/35;0/0;0/0,1/0,2/0;0/0;0/5,1/3,2/5;0/0;0/9,1/8,2/10
239.88;0;25;0;3;0/239.88;0/94.02,1/105.86,2/103.35;0/0;0/239.88,1/239.88,2/239.88;0/0;0/26,1/19,2/28;0/0;0/29,1/28,2/31;0/0;0/0,1/0,2/0;0/0;0/9,1/8,2/8;0/0;0/15,1/14,2/14
299.68;0;37;0;3;0/299.68;0/95.07,1/106.14,2/104.11;0/0;0/299.68,1/299.68,2/299.68;0/0;0/22,1/15,2/21;0/0;0/26,1/22,2/25;0/0;0/0,1/0,2/0;0/0;0/13,1/13,2/11;0/0;0/21,1/20,2/20
360;0;48;0;3;0/360;0/106.58,1/106.51,2/112.61;0/0;0/360,1/360,2/360;0/0;0/12,1/12,2/17;0/0;0/21,1/18,2/20;0/0;0/0,1/0,2/0;0/0;0/17,1/16,2/15;0/0;0/26,1/26,2/25
419.75;0;59;0;3;0/419.75;0/107.33,1/107.38,2/123.72;0/0;0/419.75,1/419.75,2/419.75;0/0;0/11,1/13,2/23;0/0;0/21,1/18,2/24;0/0;0/0,1/0,2/0;0/0;0/21,1/19,2/19;0/0;0/32,1/32,2/30
479.99;0;68;0;3;0/479.99;0/108.66,1/108.47,2/173.27;0/0;0/479.99,1/479.99,2/479.99;0/0;0/16,1/7,2/27;0/0;0/24,1/15,2/29;0/0;0/0,1/0,2/0;0/0;0/27,1/21,2/20;0/0;0/38,1/38,2/31
539.97;0;75;0;3;0/539.97;0/109.97,1/110.42,2/223.34;0/0;0/539.97,1/539.97,2/539.97;0/0;0/17,1/12,2/24;0/0;0/24,1/18,2/28;0/0;0/0,1/0,2/0;0/0;0/30,1/24,2/21;0/0;0/44,1/44,2/32
599.96;0;86;0;3;0/599.96;0/111.1,1/111.72,2/228.09;0/0;0/599.96,1/599.96,2/599.96;0/0;0/9,1/26,2/20;0/0;0/18,1/28,2/25;0/0;0/0,1/0,2/0;0/0;0/32,1/29,2/25;0/0;0/50,1/50,2/38
659.91;0;98;0;3;0/659.91;0/112.12,1/135.09,2/229.01;0/0;0/659.91,1/659.91,2/659.91;0/0;0/3,1/27,2/22;0/0;0/15,1/28,2/26;0/0;0/0,1/0,2/0;0/0;0/36,1/32,2/30;0/0;0/56,1/53,2/44
719.99;0;105;0;3;0/719.99;0/113.35,1/139.57,2/235.23;0/0;0/719.99,1/719.99,2/719.99;0/0;0/4,1/21,2/17;0/0;0/16,1/22,2/21;0/0;0/0,1/0,2/0;0/0;0/37,1/34,2/34;0/0;0/62,1/59,2/49
779.81;0;115;0;3;0/779.81;0/114.41,1/165.26,2/253.74;0/0;0/779.81,1/779.81,2/779.81;0/0;0/6,1/19,2/18;0/0;0/19,1/20,2/19;0/0;0/0,1/0,2/0;0/0;0/39,1/37,2/39;0/0;0/68,1/63,2/54
839.82;0;123;0;3;0/839.82;0/115.65,1/187.28,2/285.18;0/0;0/839.82,1/839.82,2/839.82;0/0;0/6,1/17,2/14;0/0;0/19,1/17,2/16;0/0;0/0,1/0,2/0;0/0;0/42,1/40,2/41;0/0;0/74,1/66,2/57
899.71;0;132;0;3;0/899.71;0/117.27,1/210.57,2/311.37;0/0;0/899.71,1/899.71,2/899.71;0/0;0/13,1/18,2/14;0/0;0/27,1/19,2/16;0/0;0/0,1/0,2/0;0/0;0/45,1/43,2/44;0/0;0/80,1/70,2/60
959.89;0;140;0;3;0/959.89;0/118.7,1/255.96,2/336.91;0/0;0/959.89,1/959.89,2/959.89;0/0;0/17,1/20,2/18;0/0;0/29,1/20,2/20;0/0;0/0,1/0,2/0;0/0;0/49,1/45,2/46;0/0;0/86,1/72,2/63
1019.99;0;150;0;3;0/1019.99;0/119.47,1/270.8,2/363.64;0/0;0/1019.99,1/1019.99,2/1019.99;0/0;0/17,1/20,2/17;0/0;0/26,1/24,2/21;0/0;0/0,1/0,2/0;0/0;0/53,1/47,2/50;0/0;0/92,1/76,2/67
1079.8;0;162;0;3;0/1079.8;0/121.16,1/271.33,2/364.5;0/0;0/1079.8,1/1079.8,2/1079.8;0/0;0/24,1/20,2/22;0/0;0/31,1/27,2/24;0/0;0/0,1/0,2/0;0/0;0/59,1/48,2/55;0/0;0/98,1/82,2/73
1139.82;0;171;0;3;0/1139.82;0/122.01,1/272.19,2/385.97;0/0;0/1139.82,1/1139.82,2/1139.82;0/0;0/22,1/21,2/25;0/0;0/28,1/30,2/26;0/0;0/0,1/0,2/0;0/0;0/63,1/50,2/58;0/0;0/104,1/88,2/77
1199.77;0;178;0;3;0/1199.77;0/123.15,1/273.12,2/415.65;0/0;0/1199.77,1/1199.77,2/1199.77;0/0;0/16,1/23,2/23;0/0;0/22,1/30,2/25;0/0;0/0,1/0,2/0;0/0;0/65,1/53,2/60;0/0;0/110,1/94,2/80
1259.94;0;192;0;3;0/1259.94;0/124.69,1/273.8,2/421.5;0/0;0/1259.94,1/1259.94,2/1259.94;0/0;0/18,1/22,2/19;0/0;0/25,1/27,2/23;0/0;0/0,1/0,2/0;0/0;0/70,1/58,2/64;0/0;0/116,1/100,2/85
1319.87;0;203;0;3;0/1319.87;0/126.17,1/274.45,2/422.98;0/0;0/1319.87,1/1319.87,2/1319.87;0/0;0/16,1/20,2/24;0/0;0/26,1/25,2/26;0/0;0/0,1/0,2/0;0/0;0/73,1/62,2/68;0/0;0/121,1/106,2/91
1379.91;0;214;0;3;0/1379.91;0/127.44,1/274.93,2/450.77;0/0;0/1379.91,1/1379.91,2/1379.91;0/0;0/15,1/14,2/28;0/0;0/26,1/19,2/30;0/0;0/0,1/0,2/0;0/0;0/77,1/67,2/70;0/0;0/127,1/112,2/94
1439.97;0;225;0;3;0/1439.97;0/128.73,1/276.64,2/461.31;0/0;0/1439.97,1/1439.97,2/1439.97;0/0;0/14,1/20,2/21;0/0;0/23,1/25,2/25;0/0;0/0,1/0,2/0;0/0;0/81,1/71,2/73;0/0;0/133,1/118,2/99
1499.97;0;236;0;3;0/1499.97;0/129.73,1/277.3,2/465.15;0/0;0/1499.97,1/1499.97,2/1499.97;0/0;0/15,1/19,2/12;0/0;0/23,1/21,2/19;0/0;0/0,1/0,2/0;0/0;0/84,1/76,2/76;0/0;0/139,1/124,2/105
1559.98;0;246;0;3;0/1559.98;0/130.35,1/283.77,2/466.2;0/0;0/1559.98,1/1559.98,2/1559.98;0/0;0/15,1/13,2/12;0/0;0/23,1/16,2/17;0/0;0/0,1/0,2/0;0/0;0/88,1/78,2/80;0/0;0/145,1/129,2/111
1619.95;0;260;0;3;0/1619.95;0/131.74,1/285.17,2/467.39;0/0;0/1619.95,1/1619.95,2/1619.95;0/0;0/8,1/15,2/13;0/0;0/20,1/16,2/17;0/0;0/0,1/0,2/0;0/0;0/93,1/82,2/85;0/0;0/151,1/135,2/117
1679.96;0;271;0;3;0/1679.96;0/132.39,1/321.52,2/468.08;0/0;0/1679.96,1/1679.96,2/1679.96;0/0;0/9,1/17,2/15;0/0;0/19,1/19,2/20;0/0;0/0,1/0,2/0;0/0;0/98,1/84,2/89;0/0;0/157,1/138,2/123
1739.99;0;281;0;3;0/1739.99;0/133.65,1/322.8,2/469.84;0/0;0/1739.99,1/1739.99,2/1739.99;0/0;0/9,1/19,2/22;0/0;0/20,1/22,2/24;0/0;0/0,1/0,2/0;0/0;0/101,1/87,2/93;0/0;0/163,1/144,2/129
1799.76;0;289;0;3;0/1799.76;0/134.37,1/324.13,2/470.81;0/0;0/1799.76,1/1799.76,2/1799.76;0/0;0/5,1/22,2/19;0/0;0/17,1/25,2/20;0/0;0/0,1/0,2/0;0/0;0/104,1/90,2/95;0/0;0/169,1/150,2/135
1859.88;0;299;0;3;0/1859.88;0/136.24,1/325.6,2/496.28;0/0;0/1859.88,1/1859.88,2/1859.88;0/0;0/15,1/22,2/19;0/0;0/24,1/25,2/24;0/0;0/0,1/0,2/0;0/0;0/108,1/94,2/97;0/0;0/175,1/156,2/138
1919.96;0;313;0;3;0/1919.96;0/137.84,1/344.61,2/496.92;0/0;0/1919.96,1/1919.96,2/1919.96;0/0;0/19,1/17,2/14;0/0;0/27,1/21,2/18;0/0;0/0,1/0,2/0;0/0;0/114,1/98,2/101;0/0;0/181,1/160,2/144
1979.75;0;325;0;3;0/1979.75;0/138.43,1/348.05,2/497.57;0/0;0/1979.75,1/1979.75,2/1979.75;0/0;0/20,1/17,2/16;0/0;0/30,1/22,2/19;0/0;0/0,1/0,2/0;0/0;0/118,1/102,2/105;0/0;0/187,1/165,2/150
2039.76;0;336;0;3;0/2039.76;0/139.25,1/349.61,2/526.85;0/0;0/2039.76,1/2039.76,2/2039.76;0/0;0/19,1/19,2/13;0/0;0/27,1/25,2/15;0/0;0/0,1/0,2/0;0/0;0/122,1/106,2/108;0/0;0/193,1/171,2/154
2100;0;351;0;3;0/2100;0/139.61,1/350.49,2/531.11;0/0;0/2100,1/2100,2/2100;0/0;0/18,1/18,2/21;0/0;0/24,1/24,2/26;0/0;0/0,1/0,2/0;0/0;0/127,1/112,2/112;0/0;0/199,1/177,2/159
2159.96;0;365;0;3;0/2159.96;0/140.52,1/362.42,2/531.73;0/0;0/2159.96,1/2159.96,2/2159.96;0/0;0/14,1/13,2/23;0/0;0/21,1/19,2/28;0/0;0/0,1/0,2/0;0/0;0/133,1/116,2/116;0/0;0/205,1/182,2/165
2219.96;0;374;0;3;0/2219.96;0/141.41,1/363.23,2/532.69;0/0;0/2219.96,1/2219.96,2/2219.96;0/0;0/9,1/8,2/21;0/0;0/15,1/16,2/25;0/0;0/0,1/0,2/0;0/0;0/135,1/119,2/120;0/0;0/211,1/188,2/171
2279.81;0;384;0;3;0/2279.81;0/142.56,1/364.36,2/533.56;0/0;0/2279.81,1/2279.81,2/2279.81;0/0;0/15,1/9,2/18;0/0;0/22,1/18,2/19;0/0;0/0,1/0,2/0;0/0;0/139,1/122,2/123;0/0;0/217,1/194,2/177
2339.91;0;394;0;3;0/2339.91;0/144.39,1/365.18,2/560.59;0/0;0/2339.91,1/2339.91,2/2339.91;0/0;0/27,1/13,2/16;0/0;0/33,1/21,2/19;0/0;0/0,1/0,2/0;0/0;0/144,1/124,2/126;0/0;0/223,1/200,2/180
