#TimeStamp;DistanceTraveled
59.93;790.77
119.97;781.66
179.94;382.39
239.88;273.99
299.68;472.89
360;537.34
419.75;390.81
479.99;351.85
539.97;265.03
599.96;286.1
659.91;470.43
719.99;299.81
779.81;299.99
839.82;222.66
899.71;319.91
959.89;247.75
1019.99;345.81
1079.8;383.68
1139.82;220.23
1199.77;217.33
1259.94;336.25
1319.87;378.06
1379.91;377.43
1439.97;297.51
1499.97;264.38
1559.98;337.87
1619.95;479.77
1679.96;464.73
1739.99;253.81
1799.76;273.31
1859.88;319.36
1919.96;398.68
1979.75;390.96
2039.76;317.72
2100;400.75
2159.96;545.28
2219.96;377.79
2279.81;272.04
2339.91;299.72
2399.94;322.91
2459.97;339.77
2519.79;312.8
2579.96;410.35
2640;407.75
2699.88;355.25
2759.99;472.26
2819.98;358.06
2879.72;250.46
2939.93;234.79
2999.93;311.02
3059.84;275.89
3119.95;308.42
3179.89;499.23
3239.99;471.18
3299.87;298.09
3359.89;231.39
3419.99;296.89
3479.93;396.33
3539.86;355.76
3599.88;422.74
3659.94;579.42
3719.86;539.99
3779.99;400.47
3839.94;264.38
3899.96;325.79
3959.93;372.99
4019.91;380.78
4079.94;254.83
4139.74;163.74
4199.7;283.69
4259.98;374.48
4319.95;308.96
4380;402.71
4439.91;395.13
4499.79;466.36
4559.99;410.68
4619.94;390.67
4679.87;465.36
4740;416.36
4799.88;382.95
4860;303.3
4919.93;345.28
4979.89;260.6
5039.95;349.4
5099.75;199.51
5159.96;263
5219.98;262.57
5279.75;286.97
5339.98;243.95
5399.66;276.58
5459.75;418.15
5519.89;388.06
5579.75;243.06
5639.96;407.58
5699.9;416.43
5760;472.88
5819.73;256.75
5879.87;199.76
5939.89;278.65
5999.72;306.62
6059.86;273.29
6119.8;358.28
6179.72;422.59
6239.98;473.32
6299.97;416.96
6359.64;374.05
6419.99;385.56
6479.99;448.72
6539.75;480.41
6599.68;426.7
6659.78;380.85
6720;244.44
6780;269.11
6839.97;367.35
6899.98;342.21
6959.96;343.54
7019.88;363.93
7079.95;330.19
7139.95;360.1
7199.83;430.2
7259.77;473.36
7319.93;387.23
7379.94;340.81
7439.83;381.45
7499.71;345.85
7559.87;337.35
7619.66;323.52
7680;421.78
7739.82;290.05
7799.96;301.79
7859.89;385.41
7919.96;321.2
7979.94;262.81
8039.99;313.58
8099.85;374.02
8159.99;375.6
8219.96;388.67
8280;389.2
8339.94;369.09
8399.98;336.31
8459.93;623.13
8519.75;546.01
8579.81;461.91
8639.96;579.16
8699.99;444.73
8759.86;448.33
8819.74;339.32
8879.86;420.7
8939.88;272.86
8999.96;268.52
9059.98;384.35
9119.97;482.88
9179.87;375.35
9239.99;328.43
9299.78;221.3
9359.81;294.34
9419.99;373.61
9479.81;349.69
9539.94;407.45
9599.99;268.9
9659.99;403.4
9719.76;332.27
9779.99;305.65
9839.89;376.7
9899.97;324.55
9959.75;383.88
10019.99;388.31
10079.96;456.22
10139.77;388.21
10199.66;377.31
10259.73;358.43
10319.98;315.8
10379.74;340.39
10439.89;344.22
10499.99;307.61
10559.65;283.06
10619.95;420.15
10679.81;451.57
10739.78;365.74
10799.99;314.02
10859.8;265.88
10919.91;245.26
10979.81;307.76
11039.8;309.95
11099.85;273.94
11159.78;295.2
11219.77;428.75
11279.98;399.69
11339.96;457.73
11399.82;289.93
11459.98;369.14
11519.75;398.47
11579.99;407.61
11639.85;356.18
11699.99;273.36
11759.76;300.26
11819.72;214.8
11879.87;384.64
11939.87;418.1
11999.97;307.26
12059.85;302.2
12119.95;315.17
12179.94;283.94
12239.97;311.65
12299.8;278.17
12359.98;287.51
12419.98;410.76
12479.82;693.84
12539.73;839.47
12599.93;714.7
12659.72;760.9
12719.86;689.61
12779.73;711.2
12839.93;820.1
12899.82;800.09
12959.78;679.29
13019.72;739.09
13079.93;795.96
13139.83;757.2
13199.66;826.03
13259.83;741
13320;703.24
13379.87;674.66
13439.96;775.9
13499.99;726.95
13559.59;751.43
13619.9;778.72
13679.98;751.42
13739.65;773.58
13799.96;737.52
13859.91;777.67
13919.99;775.2
13979.66;791.04
14039.74;753.08
14099.99;773.09
14159.63;699.02
14219.93;798.18
14279.98;776.09
14340;728.76
14399.73;733.77
14459.86;713.49
14519.72;684.72
14579.92;708.47
14639.74;749.76
14699.93;730.5
14759.99;796.55
14819.63;789.73
14879.78;719.4
14939.86;769.74
14999.98;768.72
15059.96;692.8
15119.85;776.47
15179.88;797.66
15239.81;751.41
15299.88;809.81
15360;816.49
15419.79;757.94
15479.86;727.52
15539.62;717.02
15599.98;776.07
15660;721.47
15719.71;752.61
15779.92;757.65
15839.98;762.86
15899.89;731.21
15959.89;811.78
16019.96;760.13
16079.89;698.85
16139.71;769.77
16199.74;857.61
16259.81;762.53
16319.78;779.93
16379.86;798.41
16439.84;749.54
16499.65;756.14
16559.98;761.38
16619.94;750.82
16679.93;757.23
16739.91;771.96
16799.78;751.27
16859.99;794.05
16919.87;760.52
16979.96;705.62
17039.98;806.98
17099.75;746.03
17159.92;843.24
17219.68;717.9
17279.85;786.46
17339.67;775.11
17399.85;735.1
17459.83;787.02
17519.99;778.64
17579.74;782.5
17639.95;799.17
17699.98;776.16
17759.77;772.94
17819.73;731.62
17880;801.55
17939.81;700.25
17999.97;785.29
18059.97;776.36
18119.88;807.58
18179.97;742.58
18239.8;778.47
18299.93;751.87
18359.68;826.96
18419.82;745.72
18479.99;773.35
18539.73;814.29
18599.95;752.99
18659.88;766.83
18719.99;717.43
18779.92;698.78
18839.99;800.2
18899.58;746.29
18959.62;790.94
19019.93;735.12
19079.99;754.78
19139.96;740.71
19199.99;760.45
19259.93;752.32
19319.82;835.25
19379.73;771.23
19439.75;751.75
19499.99;797.69
19559.96;774.14
19619.96;772.77
19679.91;778.29
19739.92;794.49
19799.89;774.51
19859.79;740.79
19919.66;728.36
19979.97;759.24
20039.97;739.27
20099.96;734.53
20159.98;729.18
20219.81;763.34
20279.95;782.51
20339.87;671.13
20399.98;764.51
20459.99;775.79
20519.98;767.62
20579.96;788.19
20639.99;708.63
20699.97;754.36
20760;738.63
20819.92;739.5
20879.96;773.02
20939.97;773.13
20999.8;793.38
21059.96;707.96
21120;730
21179.77;744.06
21239.72;717.31
21299.58;765.81
21359.97;738.32
21419.98;829.15
21480;722.5
21539.98;746.87
21599.99;802.59
21659.66;746.04
21719.88;802.91
21779.89;770.34
21839.92;792.42
21899.71;738.63
21959.97;732.37
22019.65;767.78
22079.9;803.87
22139.97;765.25
22199.98;739.46
22259.98;724.24
22319.95;747.4
22379.87;765.03
22439.99;660.95
22499.97;668.2
22559.8;737.65
22619.95;747.01
22679.78;791.09
22739.98;653.01
22799.97;753.82
22859.97;766.19
22919.98;781.48
22980;740.07
23040;749.87
23099.98;736.78
23159.97;798.51
23219.95;733.95
23279.62;781.25
23339.8;847.79
23399.85;754.3
23459.96;790
23519.9;755.8
23579.96;755.7
23639.74;767.77
23699.74;798.59
23759.75;758.72
23819.99;762.96
23879.72;725.64
23940;796.61
23999.76;769.72
24059.96;707.18
24119.96;757.9
24179.96;798.55
24239.99;730.87
24299.99;738.09
24359.78;789.13
24420;815.03
24479.87;778.4
24539.97;752.84
24599.86;760.25
24659.95;774.7
24719.61;754.89
24779.87;738.55
24839.8;753.98
24899.96;809.64
24959.98;805.65
25019.79;751.62
25079.89;722.67
25139.99;849.04
25199.94;787.74
25259.98;725.2
25319.86;812.44
25379.96;777.55
25439.69;729.02
25500;771.74
25559.94;696.2
25619.98;696.45
25679.98;767.38
25739.91;795.81
25799.6;740.25
25859.86;787.66
25919.79;788.83
25979.95;779.15
26039.99;807.37
26099.85;721.44
26159.82;779.35
26219.95;773.95
26279.96;743.57
26339.93;769.11
26399.97;821.97
26459.74;773.14
26519.93;753.98
26579.88;697.54
26639.98;752.97
26699.97;753.92
26759.96;718.57
26820;822.76
26879.99;779.06
26939.96;814.96
26999.92;757.6
27059.87;789.01
27119.99;707.91
27179.98;789.73
27239.87;764.15
27299.97;750.65
27359.66;765.24
27419.86;757.15
27479.86;749.67
