#TimeStamp;TripTime;Type
70;26;O
84;34;O
93;48;O
95;39;O
99;45;O
101;31;O
102;49;O
106;55;O
110;47;O
112;23;O
114;54;O
115;48;O
118;47;O
120;45;O
123;19;O
130;17;O
137;78;O
140;37;O
142;72;O
143;84;O
151;22;O
151;26;O
155;33;O
159;24;O
165;47;O
169;16;O
171;33;O
176;57;O
179;16;O
182;20;O
188;20;O
199;26;O
200;22;O
208;26;O
213;17;O
215;16;O
226;23;O
227;18;O
231;19;O
235;17;O
243;15;O
249;22;O
254;15;O
275;18;O
282;14;O
286;20;O
287;21;O
304;18;O
307;21;O
317;22;O
324;33;O
328;23;O
328;50;O
331;34;O
331;23;O
333;21;O
337;21;O
342;14;O
352;27;O
352;27;O
356;53;O
363;26;O
365;16;O
367;19;O
370;20;O
374;15;O
379;52;O
380;23;O
386;50;O
386;18;O
392;14;O
406;34;O
412;28;O
416;28;O
421;17;O
436;22;O
445;17;O
447;21;O
451;33;O
453;14;O
455;17;O
464;16;O
474;16;O
484;16;O
487;41;O
493;14;O
506;37;O
513;14;O
514;36;O
538;14;O
538;19;O
547;17;O
554;61;O
559;19;O
564;17;O
566;16;O
585;18;O
585;15;O
591;22;O
595;16;O
606;29;O
617;19;O
618;28;O
623;24;O
625;15;O
630;48;O
635;16;O
644;13;O
657;30;O
660;31;O
664;19;O
668;21;O
669;19;O
675;39;O
685;28;O
686;86;O
688;18;O
713;38;O
715;18;O
715;15;O
728;19;O
730;20;O
735;37;O
753;28;O
759;21;O
760;23;O
760;44;O
771;21;O
772;24;O
784;15;O
785;16;O
790;60;O
798;16;O
824;16;O
825;15;O
838;57;O
849;16;O
850;56;O
855;25;O
857;17;O
862;20;O
864;96;O
866;15;O
877;19;O
885;86;O
889;21;O
889;23;O
890;30;O
904;28;O
921;15;O
951;15;O
953;57;O
960;19;O
965;46;O
970;96;O
972;20;O
977;16;O
982;13;O
982;21;O
992;84;O
997;15;O
1010;14;O
1015;24;O
1023;21;O
1024;32;O
1034;23;O
1038;16;O
1044;38;O
1051;41;O
1052;13;O
1054;23;O
1063;14;O
1065;24;O
1069;17;O
1069;13;O
1074;45;O
1080;20;O
1082;20;O
1084;14;O
1089;13;O
1092;20;O
1094;14;O
1108;16;O
1119;18;O
1129;17;O
1132;19;O
1139;13;O
1141;18;O
1151;19;O
1153;16;O
1154;14;O
1161;15;O
1190;18;O
1192;19;O
1201;14;O
1211;15;O
1217;17;O
1225;23;O
1226;19;O
1233;21;O
1241;14;O
1244;23;O
1247;24;O
1247;37;O
1254;18;O
1260;13;O
1268;23;O
1271;38;O
1278;35;O
1287;20;O
1293;16;O
1297;35;O
1298;22;O
1301;14;O
1307;51;O
1322;49;O
1323;18;O
1337;41;O
1337;45;O
1342;18;O
1347;21;O
1351;23;O
1352;15;O
1353;20;O
1368;21;O
1369;33;O
1371;36;O
1374;21;O
1377;18;O
1381;14;O
1382;25;O
1388;24;O
1390;13;O
1403;20;O
1410;18;O
1412;14;O
1423;30;O
1428;61;O
1434;20;O
1436;18;O
1442;40;O
1446;18;O
1452;19;O
1455;17;O
1461;27;O
1476;28;O
1478;35;O
1479;25;O
1485;19;O
1492;24;O
1497;19;O
1506;17;O
1511;28;O
1514;28;O
1517;19;O
1531;27;O
1532;25;O
1534;17;O
1539;15;O
1554;20;O
1558;22;O
1574;18;O
1580;15;O
1582;15;O
1584;31;O
1591;16;O
1592;16;O
1601;17;O
1614;20;O
1620;15;O
1626;22;O
1629;14;O
1630;15;O
1636;29;O
1638;34;O
1643;26;O
1649;22;O
1653;15;O
1657;46;O
1659;24;O
1662;28;O
1669;50;O
1669;15;O
1672;27;O
1678;21;O
1679;37;O
1679;14;O
1689;22;O
1695;20;O
1699;18;O
1703;16;O
1721;20;O
1723;17;O
1723;28;O
1735;14;O
1737;39;O
1752;25;O
1754;29;O
1759;21;O
1766;24;O
1772;27;O
1789;21;O
1790;15;O
1794;29;O
1805;13;O
1819;17;O
1823;15;O
1834;22;O
1840;28;O
1841;19;O
1845;39;O
1846;30;O
1851;25;O
1860;24;O
1871;28;O
1871;15;O
1880;18;O
1882;29;O
1898;35;O
1901;19;O
1911;15;O
1914;38;O
1915;29;O
1917;41;O
1921;15;O
1921;48;O
1927;24;O
1935;14;O
1941;27;O
1944;29;O
1946;15;O
1958;21;O
1961;20;O
1962;15;O
1966;32;O
1971;28;O
1973;16;O
1977;84;O
1982;19;O
1985;18;O
1993;19;O
1993;19;O
2003;16;O
2012;29;O
2014;17;O
2023;19;O
2028;27;O
2031;17;O
2043;19;O
2044;16;O
2045;28;O
2047;15;O
2049;63;O
2051;17;O
2072;19;O
2076;31;O
2080;32;O
2086;31;O
2089;32;O
2099;25;O
2102;39;O
2104;19;O
2113;27;O
2116;49;O
2119;22;O
2124;19;O
2128;64;O
2134;39;O
2136;64;O
2140;14;O
2140;33;O
2143;14;O
2144;17;O
2145;28;O
2150;62;O
2151;36;O
2160;23;O
2161;15;O
2164;17;O
2172;16;O
2174;18;O
2180;65;O
2183;17;O
2193;56;O
2195;17;O
2195;49;O
2203;32;O
2204;18;O
2210;34;O
2215;17;O
2220;24;O
2223;28;O
2233;16;O
2240;14;O
2250;13;O
2254;16;O
2261;16;O
2265;17;O
2267;21;O
2284;17;O
2285;17;O
2294;18;O
2297;19;O
2304;16;O
2312;16;O
2320;22;O
2334;17;O
2342;44;O
2344;25;O
2349;18;O
2356;27;O
2358;52;O
2360;17;O
2363;16;O
2373;24;O
2376;17;O
2378;24;O
2383;17;O
2388;21;O
2390;14;O
2403;17;O
2407;18;O
2416;19;O
2422;36;O
2425;18;O
2427;28;O
2432;23;O
2434;18;O
2441;22;O
2441;46;O
2451;22;O
2457;18;O
2463;16;O
2466;17;O
2475;38;O
2475;16;O
2478;18;O
2488;18;O
2489;20;O
2498;20;O
2508;29;O
2518;28;O
2519;31;O
2525;18;O
2526;35;O
2534;17;O
2542;29;O
2544;16;O
2545;18;O
2554;16;O
2554;17;O
2557;57;O
2571;73;O
2573;20;O
2574;64;O
2576;28;O
2583;35;O
2583;15;O
2591;33;O
2592;24;O
2600;22;O
2602;21;O
2606;29;O
2607;19;O
2610;52;O
2615;17;O
2616;29;O
2618;17;O
2624;16;O
2634;17;O
2637;15;O
2638;41;O
2644;26;O
2650;23;O
2652;20;O
2653;15;O
2673;36;O
2677;17;O
2680;18;O
2691;19;O
2706;17;O
2725;48;O
2726;17;O
2734;17;O
2738;56;O
2739;29;O
2741;13;O
2745;54;O
2746;19;O
2754;16;O
2757;38;O
2758;37;O
2764;17;O
2769;15;O
2771;36;O
2783;18;O
2789;38;O
2797;22;O
2799;18;O
2813;14;O
2815;20;O
2818;106;O
