Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;65.50;3.50;86;0;43;21.9928519020897;192.762600706379;10.3216666666667;63.4749062085873;2;6353.15871768915;7200
OutputStation1;65.50;9.50;96;0;50;20.7538401500725;262.087674475803;10.0716666666667;100.614819610096;1.92;6255.94935927003;7200
