#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.96;0;0;0;2;0/59.96;0/58.78,1/58.37;0/0;0/59.96,1/59.96;0/0;0/15,1/8;0/0;0/21,1/12;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/1
119.98;0;5;0;2;0/119.98;0/78,1/68.71;0/0;0/119.98,1/119.98;0/0;0/23,1/15;0/0;0/27,1/20;0/0;0/0,1/0;0/0;0/3,1/2;0/0;0/5,1/6
179.72;0;11;0;2;0/179.72;0/78.6,1/70.26;0/0;0/179.72,1/179.72;0/0;0/29,1/19;0/0;0/34,1/24;0/0;0/0,1/0;0/0;0/6,1/5;0/0;0/11,1/12
239.92;0;17;0;2;0/239.92;0/79.77,1/71.91;0/0;0/239.92,1/239.92;0/0;0/34,1/29;0/0;0/39,1/34;0/0;0/0,1/0;0/0;0/9,1/8;0/0;0/17,1/18
300;0;21;0;2;0/300;0/80.93,1/73.98;0/0;0/300,1/300;0/0;0/35,1/37;0/0;0/39,1/42;0/0;0/0,1/0;0/0;0/11,1/10;0/0;0/23,1/24
359.97;0;27;0;2;0/359.97;0/82.95,1/75.24;0/0;0/359.97,1/359.97;0/0;0/36,1/37;0/0;0/41,1/42;0/0;0/0,1/0;0/0;0/14,1/13;0/0;0/29,1/30
419.66;0;32;0;2;0/419.66;0/84.19,1/76.45;0/0;0/419.66,1/419.66;0/0;0/32,1/36;0/0;0/38,1/40;0/0;0/0,1/0;0/0;0/16,1/16;0/0;0/35,1/36
479.74;0;40;0;2;0/479.74;0/84.85,1/77.37;0/0;0/479.74,1/479.74;0/0;0/27,1/40;0/0;0/35,1/43;0/0;0/0,1/0;0/0;0/19,1/21;0/0;0/41,1/41
539.94;0;46;0;2;0/539.94;0/86.02,1/78.84;0/0;0/539.94,1/539.94;0/0;0/29,1/38;0/0;0/35,1/43;0/0;0/0,1/0;0/0;0/23,1/23;0/0;0/47,1/47
