#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
137.46;1;130.71;130.71;-Infinity;130.71;130.71
147.21;0;141;141;-Infinity;141;141.00
187.93;1;163.01;163.01;-Infinity;163.01;163.01
207.41;0;184.61;184.61;-Infinity;184.61;184.61
238.34;1;204.21;204.21;-Infinity;204.21;204.21
248.17;1;207.15;207.15;-Infinity;207.15;207.15
258.43;1;153.85;153.85;-Infinity;153.85;153.85
278.55;1;169.17;169.17;-Infinity;169.17;169.17
287.49;0;246.72;246.71;-Infinity;246.72;246.72
299.04;1;218.18;218.18;-Infinity;218.18;218.18
317.8;0;285.36;285.36;-Infinity;285.36;285.36
338.34;0;279.11;279.11;-Infinity;279.11;279.11
348.72;0;261.04;261.04;-Infinity;261.04;261.04
359.23;1;270.23;270.19;-Infinity;270.23;270.23
369.35;1;213.82;213.82;-Infinity;213.82;213.82
419;0;284.04;284.04;-Infinity;284.04;284.04
439.61;1;313.77;313.77;-Infinity;313.77;313.77
459.8;1;282.51;282.51;-Infinity;282.51;282.51
469.48;0;375.76;375.76;-Infinity;375.76;375.76
479.74;1;287.52;287.52;-Infinity;287.52;287.52
489.49;0;383.89;383.86;-Infinity;383.89;383.89
490;1;297.07;297.05;-Infinity;297.07;297.07
529.37;0;407.65;407.65;-Infinity;407.65;407.65
559.55;0;393.16;393.16;-Infinity;393.16;393.16
560.37;1;342.51;342.49;-Infinity;342.51;342.51
590.42;1;369.28;352.03;-Infinity;369.28;369.28
640;0;458.1;458.1;-Infinity;458.1;458.10
650.53;1;427.55;402.08;-Infinity;427.55;427.55
700.03;0;483.55;483.55;-Infinity;483.55;483.55
720;0;502.16;502.16;-Infinity;502.16;502.16
731.22;1;503.99;472.68;-Infinity;503.99;503.99
741.4;1;513.5;462.61;-Infinity;513.5;513.50
751.75;1;519.23;452.51;-Infinity;519.23;519.23
760.58;0;531.21;472.98;-Infinity;531.21;531.21
800.84;0;438.77;311.15;-Infinity;438.77;438.77
801.88;1;539.63;442.47;-Infinity;539.63;539.63
821.42;0;584.32;503.41;-Infinity;584.32;584.32
835.87;1;563.97;466.41;-Infinity;563.97;563.97
841.7;0;598.12;503.26;-Infinity;598.12;598.12
892.23;0;560.42;422.66;-Infinity;560.42;560.42
902.35;0;647.22;553.5;-Infinity;647.22;647.22
907.13;1;547.09;427.13;-Infinity;547.09;547.09
912.45;0;624.96;493.17;-Infinity;624.96;624.96
932.86;0;556.87;373.03;-Infinity;556.87;556.87
943.09;0;579.47;413.33;-Infinity;579.47;579.47
967.68;1;651.51;528.02;-Infinity;651.51;651.51
997.74;1;634.88;507.55;-Infinity;634.88;634.88
1017.82;1;633.11;457.41;-Infinity;633.11;633.11
1038.28;1;714.59;578.35;-Infinity;714.59;714.59
1048.31;1;658.34;457.65;-Infinity;658.34;658.34
