#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.84;0;0;0;2;0/59.84;0/59.84,1/59.84;0/0;0/59.84,1/59.84;0/0;0/37,1/29;0/0;0/39,1/33;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.73;0;5;0;2;0/119.73;0/86.93,1/77.13;0/0;0/119.73,1/119.73;0/0;0/43,1/31;0/0;0/44,1/34;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/4,1/5
179.91;0;6;0;2;0/179.91;0/120.79,1/78.2;0/0;0/179.91,1/179.91;0/0;0/40,1/24;0/0;0/42,1/28;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/6,1/11
239.98;0;15;0;2;0/239.98;0/137.08,1/79.13;0/0;0/239.98,1/239.98;0/0;0/33,1/20;0/0;0/37,1/22;0/0;0/0,1/0;0/0;0/7,1/8;0/0;0/11,1/17
299.96;0;20;0;2;0/299.96;0/137.83,1/103.8;0/0;0/299.96,1/299.96;0/0;0/26,1/26;0/0;0/31,1/27;0/0;0/0,1/0;0/0;0/9,1/11;0/0;0/17,1/20
359.96;0;28;0;2;0/359.96;0/138.81,1/128.13;0/0;0/359.96,1/359.96;0/0;0/22,1/25;0/0;0/25,1/27;0/0;0/0,1/0;0/0;0/14,1/14;0/0;0/23,1/24
419.6;0;34;0;2;0/419.6;0/140.1,1/134.19;0/0;0/419.6,1/419.6;0/0;0/19,1/29;0/0;0/22,1/30;0/0;0/0,1/0;0/0;0/17,1/17;0/0;0/29,1/30
479.98;0;35;0;2;0/479.98;0/141.74,1/155.9;0/0;0/479.98,1/479.98;0/0;0/14,1/30;0/0;0/19,1/30;0/0;0/0,1/0;0/0;0/17,1/18;0/0;0/35,1/33
539.96;0;39;0;2;0/539.96;0/143.07,1/205.92;0/0;0/539.96,1/539.96;0/0;0/15,1/28;0/0;0/19,1/29;0/0;0/0,1/0;0/0;0/20,1/19;0/0;0/41,1/34
599.68;0;44;0;2;0/599.68;0/144.42,1/218.88;0/0;0/599.68,1/599.68;0/0;0/14,1/25;0/0;0/16,1/27;0/0;0/0,1/0;0/0;0/23,1/21;0/0;0/47,1/39
659.99;0;49;0;2;0/659.99;0/146.65,1/247.32;0/0;0/659.99,1/659.99;0/0;0/17,1/23;0/0;0/20,1/24;0/0;0/0,1/0;0/0;0/26,1/23;0/0;0/53,1/42
719.98;0;55;0;2;0/719.98;0/155.53,1/250.36;0/0;0/719.98,1/719.98;0/0;0/20,1/16;0/0;0/21,1/21;0/0;0/0,1/0;0/0;0/30,1/25;0/0;0/58,1/48
779.96;0;61;0;2;0/779.96;0/179.51,1/262.98;0/0;0/779.96,1/779.96;0/0;0/22,1/20;0/0;0/24,1/23;0/0;0/0,1/0;0/0;0/32,1/29;0/0;0/61,1/53
839.98;0;69;0;2;0/839.98;0/200.47,1/277.57;0/0;0/839.98,1/839.98;0/0;0/20,1/26;0/0;0/23,1/28;0/0;0/0,1/0;0/0;0/35,1/34;0/0;0/65,1/58
899.62;0;75;0;2;0/899.62;0/212.86,1/279.03;0/0;0/899.62,1/899.62;0/0;0/20,1/19;0/0;0/22,1/22;0/0;0/0,1/0;0/0;0/39,1/36;0/0;0/70,1/64
959.72;0;81;0;2;0/959.72;0/232.04,1/279.97;0/0;0/959.72,1/959.72;0/0;0/18,1/20;0/0;0/21,1/22;0/0;0/0,1/0;0/0;0/41,1/40;0/0;0/74,1/70
1019.83;0;87;0;2;0/1019.83;0/234.27,1/282.08;0/0;0/1019.83,1/1019.83;0/0;0/20,1/20;0/0;0/22,1/23;0/0;0/0,1/0;0/0;0/45,1/42;0/0;0/80,1/76
1079.8;0;91;0;2;0/1079.8;0/235.99,1/283.43;0/0;0/1079.8,1/1079.8;0/0;0/22,1/20;0/0;0/23,1/23;0/0;0/0,1/0;0/0;0/47,1/44;0/0;0/86,1/82
1139.79;0;96;0;2;0/1139.79;0/275.05,1/285.51;0/0;0/1139.79,1/1139.79;0/0;0/22,1/29;0/0;0/24,1/31;0/0;0/0,1/0;0/0;0/49,1/47;0/0;0/88,1/88
1199.68;0;103;0;2;0/1199.68;0/294.2,1/296.05;0/0;0/1199.68,1/1199.68;0/0;0/21,1/25;0/0;0/22,1/29;0/0;0/0,1/0;0/0;0/53,1/50;0/0;0/93,1/92
1259.98;0;109;0;2;0/1259.98;0/307.17,1/297.31;0/0;0/1259.98,1/1259.98;0/0;0/17,1/21;0/0;0/18,1/26;0/0;0/0,1/0;0/0;0/56,1/53;0/0;0/97,1/98
1319.73;0;115;0;2;0/1319.73;0/312.28,1/298.93;0/0;0/1319.73,1/1319.73;0/0;0/23,1/21;0/0;0/24,1/26;0/0;0/0,1/0;0/0;0/59,1/56;0/0;0/103,1/104
1379.84;0;123;0;2;0/1379.84;0/318.51,1/300.64;0/0;0/1379.84,1/1379.84;0/0;0/20,1/25;0/0;0/21,1/29;0/0;0/0,1/0;0/0;0/63,1/60;0/0;0/109,1/110
1439.88;0;129;0;2;0/1439.88;0/339.45,1/302.07;0/0;0/1439.88,1/1439.88;0/0;0/17,1/18;0/0;0/18,1/23;0/0;0/0,1/0;0/0;0/66,1/63;0/0;0/112,1/116
1499.95;0;136;0;2;0/1499.95;0/358.21,1/303.26;0/0;0/1499.95,1/1499.95;0/0;0/11,1/14;0/0;0/13,1/17;0/0;0/0,1/0;0/0;0/69,1/67;0/0;0/117,1/122
1559.82;0;139;0;2;0/1559.82;0/359.86,1/305.1;0/0;0/1559.82,1/1559.82;0/0;0/11,1/18;0/0;0/14,1/20;0/0;0/0,1/0;0/0;0/70,1/69;0/0;0/123,1/128
1619.72;0;144;0;2;0/1619.72;0/371.7,1/307.29;0/0;0/1619.72,1/1619.72;0/0;0/14,1/19;0/0;0/17,1/22;0/0;0/0,1/0;0/0;0/73,1/71;0/0;0/127,1/134
1679.94;0;151;0;2;0/1679.94;0/378.54,1/323.99;0/0;0/1679.94,1/1679.94;0/0;0/13,1/16;0/0;0/17,1/17;0/0;0/0,1/0;0/0;0/76,1/75;0/0;0/133,1/139
1739.74;0;155;0;2;0/1739.74;0/380.38,1/345.24;0/0;0/1739.74,1/1739.74;0/0;0/13,1/15;0/0;0/17,1/16;0/0;0/0,1/0;0/0;0/78,1/77;0/0;0/139,1/143
1799.89;0;158;0;2;0/1799.89;0/385.9,1/346.21;0/0;0/1799.89,1/1799.89;0/0;0/15,1/12;0/0;0/15,1/16;0/0;0/0,1/0;0/0;0/81,1/77;0/0;0/144,1/149
1859.9;0;161;0;2;0/1859.9;0/436.32,1/347.21;0/0;0/1859.9,1/1859.9;0/0;0/13,1/17;0/0;0/14,1/22;0/0;0/0,1/0;0/0;0/82,1/79;0/0;0/145,1/154
1919.92;0;163;0;2;0/1919.92;0/486.63,1/347.88;0/0;0/1919.92,1/1919.92;0/0;0/13,1/11;0/0;0/13,1/16;0/0;0/0,1/0;0/0;0/83,1/80;0/0;0/146,1/160
1979.75;0;165;0;2;0/1979.75;0/546.47,1/349.85;0/0;0/1979.75,1/1979.75;0/0;0/12,1/12;0/0;0/13,1/16;0/0;0/0,1/0;0/0;0/83,1/82;0/0;0/146,1/166
