#TimeStamp;TripTime;Type
62;29;O
73;34;O
80;43;O
85;46;O
90;17;O
98;39;O
103;19;O
106;50;O
107;18;O
128;28;O
144;14;O
168;28;O
189;24;O
198;19;O
205;16;O
213;14;O
215;16;O
225;16;O
225;16;O
234;15;O
235;16;O
254;15;O
266;17;O
274;15;O
284;15;O
312;19;O
314;15;O
324;15;O
336;29;O
337;17;O
344;21;O
348;19;O
351;17;O
372;15;O
373;14;O
384;17;O
385;16;O
415;20;O
424;15;O
429;17;O
450;18;O
465;13;O
515;15;O
537;13;O
547;16;O
555;14;O
556;13;O
565;15;O
584;18;O
621;15;O
633;18;O
636;15;O
655;15;O
657;29;O
676;15;O
697;15;O
698;41;O
710;15;O
710;19;O
733;18;O
746;26;O
750;64;O
750;25;O
751;44;O
763;20;O
782;16;O
795;18;O
796;26;O
802;15;O
821;18;O
831;18;O
838;31;O
839;17;O
842;29;O
842;45;O
850;20;O
862;14;O
874;16;O
876;15;O
895;27;O
905;15;O
940;30;O
940;20;O
940;15;O
944;30;O
955;14;O
963;15;O
971;21;O
984;23;O
999;15;O
999;18;O
1008;14;O
1018;14;O
1036;14;O
1068;16;O
1069;14;O
1090;15;O
1100;18;O
1126;15;O
1145;20;O
1161;18;O
1163;19;O
1167;35;O
1171;15;O
1173;21;O
1187;16;O
1188;15;O
1197;16;O
1205;33;O
1218;15;O
1228;15;O
1237;16;O
1241;30;O
1257;13;O
1257;16;O
1260;29;O
1278;14;O
1288;14;O
1299;15;O
1312;15;O
1321;14;O
1344;20;O
1347;29;O
1353;19;O
1360;16;O
1362;24;O
1376;14;O
1379;15;O
1398;16;O
1400;16;O
1401;29;O
1411;17;O
1424;16;O
1438;17;O
1440;48;O
1447;13;O
1461;17;O
1470;15;O
1498;41;O
1500;16;O
1502;31;O
1509;14;O
1540;15;O
1557;25;O
1561;15;O
1587;15;O
1597;15;O
1617;14;O
1619;53;O
1622;29;O
1627;31;O
1634;17;O
1641;15;O
1653;17;O
1672;16;O
1673;15;O
1682;14;O
1708;17;O
1714;13;O
1724;15;O
1733;15;O
1763;14;O
1794;15;O
1817;28;O
1836;13;O
1860;14;O
1871;25;O
1872;43;O
1898;16;O
1979;43;O
2007;30;O
2027;28;O
2036;22;O
2078;13;O
2103;18;O
2115;27;O
2115;16;O
2130;14;O
2162;28;O
2171;14;O
2183;28;O
2184;17;O
2208;21;O
2210;34;O
