#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;37.61;0.06;PP/0,TA/0,IS/0,PS/0,RB/0.02,OB/0,RP/0
59.88;38.88;0.25;PP/0.02,TA/0.02,IS/0,PS/0,RB/0.02,OB/0,RP/0
119.87;39.47;0.3;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.02,OB/0,RP/0
179.84;39.69;0.34;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.02,OB/0,RP/0
239.74;39.51;0.38;PP/0.05,TA/0.02,IS/0,PS/0,RB/0.02,OB/0,RP/0
299.99;39.52;0.42;PP/0.05,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
359.82;39.65;0.45;PP/0.05,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
419.8;39.8;0.49;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
479.86;39.8;0.49;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.02,OB/0,RP/0
539.96;39.98;0.5;PP/0.06,TA/0.06,IS/0,PS/0,RB/0.02,OB/0,RP/0
599.82;39.98;0.5;PP/0.06,TA/0.06,IS/0,PS/0,RB/0.02,OB/0,RP/0
659.68;39.98;0.52;PP/0.06,TA/0.08,IS/0,PS/0,RB/0.02,OB/0,RP/0
719.78;40.04;0.53;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
779.64;40.04;0.53;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
839.92;40.11;0.55;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
899.89;40.11;0.57;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
959.75;39.8;0.57;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1019.96;39.8;0.58;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1079.87;39.8;0.6;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1140;39.8;0.6;PP/0.06,TA/0.09,IS/0,PS/0,RB/0.02,OB/0,RP/0
1199.78;39.8;0.61;PP/0.06,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1259.98;39.83;0.61;PP/0.06,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1319.82;39.83;0.63;PP/0.06,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1379.89;39.88;0.64;PP/0.06,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1439.96;39.88;0.64;PP/0.06,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
1499.93;39.88;0.66;PP/0.06,TA/0.13,IS/0,PS/0,RB/0.02,OB/0,RP/0
1559.87;39.89;0.67;PP/0.06,TA/0.13,IS/0,PS/0,RB/0.02,OB/0,RP/0
1619.78;39.89;0.67;PP/0.06,TA/0.13,IS/0,PS/0,RB/0.02,OB/0,RP/0
1679.75;39.9;0.69;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
1739.98;39.9;0.69;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
1799.89;39.91;0.71;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
1859.86;39.91;0.72;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
1919.96;39.91;0.72;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
1979.82;39.93;0.74;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
2039.68;39.93;0.75;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
2099.78;39.99;0.75;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
2159.64;39.99;0.77;PP/0.06,TA/0.14,IS/0,PS/0,RB/0.02,OB/0,RP/0
2219.92;39.99;0.78;PP/0.06,TA/0.16,IS/0,PS/0,RB/0.02,OB/0,RP/0
2279.89;39.99;0.78;PP/0.06,TA/0.16,IS/0,PS/0,RB/0.02,OB/0,RP/0
2339.75;39.99;0.8;PP/0.06,TA/0.17,IS/0,PS/0,RB/0.02,OB/0,RP/0
2399.96;39.99;0.82;PP/0.06,TA/0.17,IS/0,PS/0,RB/0.02,OB/0,RP/0
2459.87;39.99;0.82;PP/0.06,TA/0.17,IS/0,PS/0,RB/0.02,OB/0,RP/0
