#TimeStamp;Bot;Pod;OutputStation
34.21;0;40;1
39.79;15;391;0
44.2;0;40;1
49.93;15;391;0
54.23;0;40;1
55.66;14;11;2
59.82;15;391;0
64.23;0;40;1
65.57;14;11;2
69.93;15;391;0
73.86;0;40;1
75.51;14;11;2
79.94;15;391;0
84.12;0;40;1
85.61;14;11;2
89.65;15;391;0
94.14;0;40;1
95.64;14;11;2
99.8;15;391;0
104.08;0;40;1
105.59;14;11;2
109.84;15;391;0
114.08;0;40;1
115.54;14;11;2
119.8;15;391;0
124.08;0;40;1
125.54;14;11;2
129.8;15;391;0
134.08;0;40;1
135.38;14;11;2
139.76;15;391;0
144.16;0;40;1
145.33;14;11;2
149.8;15;391;0
154.08;0;40;1
155.71;14;11;2
159.8;15;391;0
164.08;0;40;1
166.11;14;11;2
169.79;15;391;0
174.28;0;40;1
175.96;14;11;2
179.82;15;391;0
184.7;0;40;1
185.96;14;11;2
189.82;15;391;0
194.92;0;40;1
195.96;14;11;2
199.99;15;391;0
204.75;0;40;1
205.96;14;11;2
209.82;15;391;0
214.96;0;40;1
215.96;14;11;2
220;15;391;0
225.12;0;40;1
225.96;14;11;2
229.82;15;391;0
235.39;0;40;1
235.96;14;11;2
240;15;391;0
245.39;0;40;1
245.96;14;11;2
249.82;15;391;0
255.13;0;40;1
255.96;14;11;2
260;15;391;0
265.12;0;40;1
265.96;14;11;2
269.82;15;391;0
275.39;0;40;1
275.96;14;11;2
280;15;391;0
285.39;0;40;1
285.96;14;11;2
289.82;15;391;0
295.39;0;40;1
295.96;14;11;2
300;15;391;0
305.12;1;269;1
305.75;14;11;2
309.82;15;391;0
315.51;1;269;1
316.02;14;11;2
320;12;70;0
325.51;1;269;1
325.97;14;11;2
329.82;12;70;0
335.55;1;269;1
335.97;14;11;2
340.04;12;70;0
345.97;1;269;1
346.02;14;11;2
350.4;12;70;0
355.93;1;269;1
356.02;14;11;2
360.46;12;70;0
366.01;1;269;1
366.15;8;139;2
370.14;12;70;0
375.99;1;269;1
376.48;8;139;2
380.51;12;70;0
385.97;1;269;1
386.57;8;139;2
390.87;12;70;0
396.06;1;269;1
396.96;8;139;2
400.88;12;70;0
406.39;1;269;1
407.01;8;139;2
410.94;12;70;0
416.4;1;269;1
417.43;8;139;2
421.3;12;70;0
426.48;1;269;1
427.74;8;139;2
431.31;12;70;0
436.9;1;269;1
437.74;8;139;2
441.31;12;70;0
447.24;1;269;1
