#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.98;0;0;0;3;0/59.98;0/40.16,1/34.35,2/55.71;0/0;0/59.98,1/59.98,2/59.98;0/0;0/20,1/15,2/13;0/0;0/24,1/22,2/19;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/3,1/3,2/1
119.99;0;0;0;3;0/119.99;0/41.11,1/35.51,2/56.49;0/0;0/119.99,1/119.99,2/119.99;0/0;0/33,1/25,2/29;0/0;0/37,1/32,2/35;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/9,2/7
179.99;0;0;0;3;0/179.99;0/42.26,1/37.06,2/58.2;0/0;0/179.99,1/179.99,2/179.99;0/0;0/27,1/23,2/29;0/0;0/31,1/30,2/35;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/15,1/15,2/13
239.82;0;0;0;3;0/239.82;0/43.11,1/39.11,2/59.38;0/0;0/239.82,1/239.82,2/239.82;0/0;0/24,1/23,2/23;0/0;0/29,1/30,2/29;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/20,1/21,2/19
299.82;0;0;0;3;0/299.82;0/43.91,1/40.5,2/60.55;0/0;0/299.82,1/299.82,2/299.82;0/0;0/17,1/18,2/17;0/0;0/23,1/24,2/23;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/26,1/27,2/25
359.82;0;2;0;3;0/359.82;0/44.96,1/41.67,2/61.73;0/0;0/359.82,1/359.82,2/359.82;0/0;0/15,1/17,2/12;0/0;0/20,1/25,2/17;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/0;0/0;0/32,1/33,2/31
419.94;0;3;0;3;0/419.94;0/46.46,1/42.52,2/63.97;0/0;0/419.94,1/419.94,2/419.94;0/0;0/16,1/14,2/20;0/0;0/21,1/22,2/24;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/1;0/0;0/38,1/39,2/37
479.95;0;3;0;3;0/479.95;0/47.57,1/44.22,2/65.06;0/0;0/479.95,1/479.95,2/479.95;0/0;0/14,1/19,2/17;0/0;0/19,1/26,2/21;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/1;0/0;0/44,1/45,2/43
539.95;0;3;0;3;0/539.95;0/48.8,1/45.28,2/66.12;0/0;0/539.95,1/539.95,2/539.95;0/0;0/17,1/17,2/17;0/0;0/22,1/24,2/21;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/1;0/0;0/50,1/51,2/49
599.65;0;4;0;3;0/599.65;0/50.13,1/46.31,2/66.78;0/0;0/599.65,1/599.65,2/599.65;0/0;0/17,1/21,2/14;0/0;0/22,1/29,2/17;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/2;0/0;0/56,1/57,2/55
659.95;0;5;0;3;0/659.95;0/51.41,1/47.21,2/68.89;0/0;0/659.95,1/659.95,2/659.95;0/0;0/12,1/17,2/20;0/0;0/16,1/26,2/24;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/2;0/0;0/62,1/63,2/60
719.99;0;5;0;3;0/719.99;0/52.8,1/48.25,2/70.81;0/0;0/719.99,1/719.99,2/719.99;0/0;0/16,1/15,2/25;0/0;0/20,1/24,2/29;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/2;0/0;0/68,1/69,2/66
779.62;0;5;0;3;0/779.62;0/54.14,1/49.81,2/72;0/0;0/779.62,1/779.62,2/779.62;0/0;0/13,1/9,2/25;0/0;0/17,1/18,2/29;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/2;0/0;0/74,1/75,2/72
839.59;0;6;0;3;0/839.59;0/55.08,1/51.39,2/74.12;0/0;0/839.59,1/839.59,2/839.59;0/0;0/11,1/10,2/26;0/0;0/15,1/20,2/30;0/0;0/0,1/0,2/0;0/0;0/2,1/2,2/2;0/0;0/80,1/80,2/78
899.84;0;7;0;3;0/899.84;0/56.99,1/52.23,2/75.9;0/0;0/899.84,1/899.84,2/899.84;0/0;0/11,1/7,2/26;0/0;0/15,1/17,2/30;0/0;0/0,1/0,2/0;0/0;0/3,1/2,2/2;0/0;0/86,1/86,2/84
959.62;0;10;0;3;0/959.62;0/58.81,1/53.53,2/77.28;0/0;0/959.62,1/959.62,2/959.62;0/0;0/10,1/7,2/19;0/0;0/16,1/14,2/24;0/0;0/0,1/0,2/0;0/0;0/3,1/5,2/2;0/0;0/92,1/92,2/90
1019.67;0;11;0;3;0/1019.67;0/60.38,1/55.97,2/78.42;0/0;0/1019.67,1/1019.67,2/1019.67;0/0;0/12,1/10,2/13;0/0;0/16,1/18,2/18;0/0;0/0,1/0,2/0;0/0;0/4,1/5,2/2;0/0;0/98,1/98,2/96
1079.78;0;12;0;3;0/1079.78;0/62.18,1/58.2,2/80;0/0;0/1079.78,1/1079.78,2/1079.78;0/0;0/6,1/7,2/8;0/0;0/10,1/16,2/12;0/0;0/0,1/0,2/0;0/0;0/4,1/5,2/3;0/0;0/104,1/104,2/102
1139.88;0;15;0;3;0/1139.88;0/64.17,1/60.51,2/82.81;0/0;0/1139.88,1/1139.88,2/1139.88;0/0;0/1,1/0,2/2;0/0;0/4,1/10,2/6;0/0;0/0,1/0,2/0;0/0;0/6,1/6,2/3;0/0;0/110,1/110,2/108
1199.97;0;28;0;3;0/1199.97;0/76.46,1/62.51,2/84.45;0/0;0/1199.97,1/1199.97,2/1199.97;0/0;0/0,1/0,2/0;0/0;0/0,1/4,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/11,2/8;0/0;0/114,1/116,2/114
1259.88;0;32;0;3;0/1259.88;0/136.37,1/78.66,2/138.15;0/0;0/1259.88,1/1259.88,2/1259.88;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1319.93;0;32;0;3;0/1319.93;0/196.42,1/138.7,2/198.19;0/0;0/1319.93,1/1319.93,2/1319.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1379.93;0;32;0;3;0/1379.93;0/256.42,1/198.7,2/258.19;0/0;0/1379.93,1/1379.93,2/1379.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1439.93;0;32;0;3;0/1439.93;0/316.42,1/258.7,2/318.19;0/0;0/1439.93,1/1439.93,2/1439.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1499.93;0;32;0;3;0/1499.93;0/376.42,1/318.7,2/378.19;0/0;0/1499.93,1/1499.93,2/1499.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1559.93;0;32;0;3;0/1559.93;0/436.42,1/378.7,2/438.19;0/0;0/1559.93,1/1559.93,2/1559.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1619.93;0;32;0;3;0/1619.93;0/496.42,1/438.7,2/498.19;0/0;0/1619.93,1/1619.93,2/1619.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1679.93;0;32;0;3;0/1679.93;0/556.42,1/498.7,2/558.19;0/0;0/1679.93,1/1679.93,2/1679.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1739.93;0;32;0;3;0/1739.93;0/616.42,1/558.7,2/618.19;0/0;0/1739.93,1/1739.93,2/1739.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1799.93;0;32;0;3;0/1799.93;0/676.42,1/618.7,2/678.19;0/0;0/1799.93,1/1799.93,2/1799.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1859.93;0;32;0;3;0/1859.93;0/736.42,1/678.7,2/738.19;0/0;0/1859.93,1/1859.93,2/1859.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1919.93;0;32;0;3;0/1919.93;0/796.42,1/738.7,2/798.19;0/0;0/1919.93,1/1919.93,2/1919.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
1979.93;0;32;0;3;0/1979.93;0/856.42,1/798.7,2/858.19;0/0;0/1979.93,1/1979.93,2/1979.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
2039.93;0;32;0;3;0/2039.93;0/916.42,1/858.7,2/918.19;0/0;0/2039.93,1/2039.93,2/2039.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
2099.93;0;32;0;3;0/2099.93;0/976.42,1/918.7,2/978.19;0/0;0/2099.93,1/2099.93,2/2099.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
2159.93;0;32;0;3;0/2159.93;0/1036.42,1/978.7,2/1038.19;0/0;0/2159.93,1/2159.93,2/2159.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
2219.93;0;32;0;3;0/2219.93;0/1096.42,1/1038.7,2/1098.19;0/0;0/2219.93,1/2219.93,2/2219.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/15,2/8;0/0;0/114,1/120,2/114
