#TimeStamp;TripTime;Type
34;16;O
45;25;O
50;22;O
54;37;O
57;39;O
62;45;O
67;54;O
73;43;O
77;59;O
80;66;O
85;70;O
90;72;O
305;15;O
478;14;O
614;16;O
872;14;O
913;14;O
1070;16;O
1116;15;O
1140;16;O
1190;16;O
1287;14;O
1404;16;O
1428;14;O
1499;14;O
1545;16;O
1560;14;O
1626;16;O
1674;17;O
1676;16;O
1752;14;O
1792;14;O
1913;17;O
1964;15;O
1974;15;O
1993;16;O
2005;15;O
2058;18;O
2134;16;O
2157;17;O
2224;13;O
2225;16;O
2266;14;O
2275;15;O
2296;16;O
2306;14;O
2314;13;O
2316;16;O
2335;13;O
2356;15;O
2376;16;O
2397;16;O
2401;18;O
2408;17;O
2408;16;O
2411;21;O
2414;21;O
2418;15;O
2429;17;O
2467;16;O
2500;15;O
2508;22;O
2508;15;O
2518;17;O
2521;20;O
2527;14;O
2530;19;O
2577;16;O
2597;16;O
2629;17;O
2639;17;O
2709;14;O
2729;13;O
2752;17;O
2760;15;O
2771;15;O
2778;16;O
2841;15;O
3075;17;O
3086;19;O
3101;14;O
3152;14;O
3182;14;O
3281;18;O
3283;15;O
3341;13;O
3343;30;O
3373;14;O
3423;19;O
3424;14;O
3464;14;O
3490;10;O
3504;14;O
3540;14;O
3572;13;O
3581;14;O
3602;13;O
3673;15;O
3713;13;O
3733;15;O
3771;13;O
3775;17;O
3795;13;O
3799;14;O
3839;14;O
3840;30;O
3847;14;O
3856;18;O
3867;10;O
3894;14;O
3903;14;O
3934;10;O
3944;23;O
3961;12;O
3967;14;O
3982;19;O
4001;32;O
4005;15;O
4136;14;O
4237;15;O
4278;24;O
4287;14;O
4301;22;O
4320;13;O
4326;10;O
4604;13;O
4671;14;O
4732;15;O
4854;14;O
4896;14;O
4946;16;O
4987;15;O
5006;15;O
5007;14;O
5014;12;O
5037;14;O
5047;15;O
5078;14;O
5128;14;O
5158;15;O
5168;14;O
5188;14;O
5218;15;O
5228;15;O
5261;14;O
5280;13;O
5281;17;O
5289;16;O
5291;14;O
5305;14;O
5344;18;O
5357;13;O
5450;14;O
5563;14;O
5581;14;O
5632;15;O
5663;14;O
5664;16;O
5666;29;O
5735;16;O
5764;15;O
5775;16;O
5805;16;O
5835;16;O
5845;16;O
5907;17;O
5917;14;O
5929;15;O
5973;16;O
5983;16;O
6016;12;O
6070;20;O
6090;74;O
6101;17;O
6104;21;O
6108;18;O
6121;18;O
6127;22;O
6165;16;O
6181;16;O
6239;19;O
6240;18;O
6249;10;O
6257;25;O
6257;21;O
6277;11;O
6280;21;O
6291;22;O
6484;15;O
6566;15;O
6716;15;O
6790;16;O
6800;16;O
6921;16;O
6991;16;O
7058;14;O
7119;15;O
7170;14;O
7175;15;O
7236;16;O
7306;10;O
7323;16;O
7352;15;O
7373;18;O
7379;21;O
7422;19;O
7425;17;O
7450;17;O
7464;21;O
7477;9;O
7502;14;O
7507;14;O
7509;18;O
7529;17;O
7533;13;O
7567;18;O
7571;12;O
7573;14;O
7608;16;O
7633;14;O
7665;13;O
7673;10;O
7687;11;O
7687;19;O
7698;15;O
7721;18;O
7736;17;O
7747;18;O
7748;16;O
7753;14;O
7759;20;O
7766;17;O
7802;16;O
7843;16;O
7863;16;O
7895;14;O
7906;16;O
7931;16;O
7944;10;O
7960;15;O
8056;14;O
8188;15;O
8213;15;O
8221;17;O
8234;16;O
8275;7;O
8311;7;O
8320;29;O
8334;10;O
8346;16;O
8457;16;O
8480;14;O
8492;15;O
8534;7;O
8558;16;O
8568;17;O
8582;21;O
8608;16;O
8614;12;O
8624;11;O
8658;11;O
8672;13;O
8682;29;O
8683;14;O
8707;16;O
8724;18;O
8732;20;O
8737;19;O
8781;10;O
8820;11;O
8845;14;O
8862;11;O
8884;21;O
8895;33;O
8901;11;O
8915;15;O
8936;16;O
8946;15;O
8958;17;O
8995;14;O
9236;14;O
9276;14;O
9338;28;O
9347;14;O
9356;13;O
9447;12;O
9467;24;O
9493;20;O
9497;11;O
9513;11;O
9517;39;O
9534;25;O
9535;23;O
9547;20;O
9559;25;O
