#TimeStamp;Bot;Pod;OutputStation
53.96;1;147;1
71.18;3;76;1
78.44;1;147;0
81.14;3;76;1
88.47;1;147;0
91.05;3;76;1
98.47;4;75;0
101.3;3;76;1
108.33;0;230;0
111.33;5;177;1
121.04;5;177;1
124.04;3;76;0
131.33;5;177;1
134.32;3;76;0
141.35;2;128;1
144.2;3;76;0
151.39;2;128;1
154.31;3;76;0
161.71;1;147;1
163.97;3;76;0
171.81;1;147;1
174.01;3;76;0
182.23;1;147;1
184.35;5;177;0
192.41;4;75;1
194.39;2;128;0
202.55;4;75;1
204.33;2;128;0
212.55;4;75;1
214.33;2;128;0
222.46;4;75;1
224.5;1;147;0
232.52;4;75;1
242.65;0;230;1
252.9;3;76;1
262.61;5;177;1
272.64;2;128;1
277.81;3;76;0
282.99;2;128;1
288.66;5;177;0
292.88;2;128;1
302.94;2;128;1
312.66;2;128;1
313.44;0;231;0
322.87;1;147;1
333.06;3;76;1
337.06;2;128;0
343.37;3;76;1
347.35;1;147;0
353.21;3;76;1
363.27;3;76;1
373.1;5;177;1
383.23;5;177;1
393.48;4;103;1
403.61;4;103;1
407.49;5;177;0
413.97;0;231;1
417.49;5;177;0
424.03;0;231;1
427.27;5;177;0
434.19;2;128;1
437.28;5;177;0
444.24;1;147;1
447.57;4;103;0
457.34;4;103;0
460.66;5;177;1
467.32;0;231;0
470.65;5;177;1
477.58;0;231;0
482.2;4;103;1
487.67;2;128;0
497.88;3;225;0
502.64;0;231;1
508.09;1;147;0
513.07;2;128;1
518.22;1;147;0
523.12;2;128;1
527.9;1;147;0
532.99;2;128;1
538.09;1;147;0
542.98;2;128;1
548.04;1;147;0
552.96;3;225;1
558.21;4;103;0
562.8;3;225;1
568.27;0;231;0
573.11;1;147;1
581.95;2;128;0
582.89;1;147;1
593.1;1;147;1
603.05;5;148;1
604.65;3;225;0
613.16;4;103;1
614.97;3;225;0
622.83;4;103;1
624.83;1;147;0
632.92;4;103;1
634.91;1;147;0
642.98;4;103;1
645.02;5;148;0
652.98;0;231;1
663.21;0;231;1
668.46;4;103;0
673.31;2;128;1
683.58;3;225;1
694;3;225;1
697.42;2;128;0
704.27;1;147;1
707.42;0;231;0
714.19;1;147;1
718.37;3;225;0
724.09;5;148;1
734.2;5;148;1
742.7;1;147;0
744.28;5;148;1
752.48;1;147;0
754.15;4;103;1
764.3;2;128;1
767.8;5;148;0
774.3;2;128;1
777.84;5;148;0
784.22;2;128;1
787.88;5;148;0
794.27;0;231;1
798.08;5;148;0
804.31;3;225;1
807.87;4;103;0
814.42;3;225;1
817.88;2;128;0
824.42;1;147;1
832.95;0;231;0
834.84;1;147;1
843.13;0;231;0
844.98;5;148;1
853.15;3;225;0
855.15;4;103;1
862.96;1;147;0
865.02;2;128;1
872.8;5;148;0
875.19;2;128;1
882.98;5;148;0
885.21;0;231;1
893.13;4;103;0
895.25;3;225;1
903.19;4;103;0
904.95;3;225;1
913.07;4;103;0
915.08;5;148;1
923.04;2;128;0
933.07;2;128;0
943.15;2;128;0
946.44;1;181;1
953.41;2;128;0
956.5;1;181;1
963.43;2;128;0
966.52;1;181;1
973.31;0;231;0
976.92;4;103;1
983.48;3;225;0
987.34;4;103;1
993.32;3;225;0
997.15;4;103;1
1003.68;5;148;0
1007.4;4;103;1
1013.69;1;181;0
1017.03;2;128;1
1027.45;3;225;1
1037.72;3;225;1
1041.7;2;128;0
1047.57;3;225;1
1051.74;2;128;0
1057.6;5;148;1
1061.65;2;128;0
1067.4;1;181;1
1071.39;4;103;0
1077.69;1;181;1
1081.78;3;225;0
1087.56;0;63;1
1091.82;3;225;0
1097.83;2;128;1
1101.96;3;225;0
1108.02;2;128;1
1111.95;3;225;0
1118.03;2;128;1
1122.05;5;148;0
1127.81;4;103;1
1132.2;1;181;0
1138.07;3;225;1
1142.24;0;63;0
1148.12;5;148;1
1152.29;0;63;0
1158.18;1;181;1
1162.21;0;63;0
1172.02;0;63;0
1182.18;2;128;0
1192.15;2;128;0
1195.33;0;63;1
1202.3;2;128;0
1205.35;0;63;1
1212.15;4;103;0
1215.39;0;63;1
1222.37;4;103;0
1225.79;0;63;1
1232.79;4;103;0
1235.63;2;128;1
1243.09;4;103;0
1245.5;2;128;1
1252.98;4;103;0
1255.73;2;128;1
1263.02;3;225;0
1273.15;5;148;0
1283.04;5;148;0
1285.64;3;225;1
1293.19;1;181;0
1303.23;0;63;0
1306.22;5;148;1
1313.29;2;128;0
1316.27;5;148;1
1323.52;2;128;0
1326.15;5;148;1
1333.45;3;225;0
1336.16;5;148;1
1346.12;5;148;1
1356.23;0;63;1
1358.81;4;20;0
1366.31;2;128;1
1368.8;4;20;0
1376.44;2;128;1
1379.02;5;148;0
1386.73;3;225;1
1389.04;5;148;0
1396.5;3;225;1
1398.88;0;63;0
1406.4;4;20;1
1409.09;0;63;0
1416.41;4;20;1
1419.28;0;63;0
1426.63;4;20;1
1429.34;1;87;0
1436.78;4;20;1
1439.51;2;128;0
1446.69;5;148;1
1449.76;2;128;0
1456.74;5;148;1
1459.44;2;128;0
1466.94;0;63;1
1469.62;3;225;0
1477.09;1;87;1
1479.81;3;225;0
1486.9;2;128;1
1489.85;4;20;0
1496.86;2;128;1
1499.68;4;20;0
1507.22;3;225;1
1509.79;4;20;0
1519.97;4;20;0
1529.77;4;20;0
1540;0;63;0
1545.09;5;168;1
1549.8;0;63;0
1555.39;5;168;1
1560;1;87;0
1565.81;4;20;1
1570.04;1;87;0
