#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.69;0;0;0;2;0/59.69;0/59.69,1/43.29;0/0;0/59.69,1/59.69;0/0;0/19,1/8;0/0;0/22,1/11;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/2
119.79;0;0;0;2;0/119.79;0/63.24,1/45.19;0/0;0/119.79,1/119.79;0/0;0/23,1/15;0/0;0/26,1/18;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/8
179.79;0;0;0;2;0/179.79;0/64.41,1/47.09;0/0;0/179.79,1/179.79;0/0;0/24,1/25;0/0;0/27,1/28;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/12,1/14
239.79;0;0;0;2;0/239.79;0/66.14,1/49.24;0/0;0/239.79,1/239.79;0/0;0/25,1/29;0/0;0/28,1/32;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/18,1/20
299.89;0;0;0;2;0/299.89;0/68.66,1/51.44;0/0;0/299.89,1/299.89;0/0;0/29,1/30;0/0;0/32,1/33;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/24,1/26
359.92;0;1;0;2;0/359.92;0/70.46,1/52.88;0/0;0/359.92,1/359.92;0/0;0/24,1/23;0/0;0/26,1/27;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/30,1/32
419.58;0;1;0;2;0/419.58;0/72.56,1/54.27;0/0;0/419.58,1/419.58;0/0;0/21,1/18;0/0;0/24,1/21;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/36,1/38
479.74;0;2;0;2;0/479.74;0/73.65,1/56.61;0/0;0/479.74,1/479.74;0/0;0/18,1/20;0/0;0/21,1/23;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/42,1/44
539.78;0;2;0;2;0/539.78;0/74.83,1/59.17;0/0;0/539.78,1/539.78;0/0;0/21,1/22;0/0;0/24,1/24;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/48,1/50
599.88;0;2;0;2;0/599.88;0/75.96,1/61.73;0/0;0/599.88,1/599.88;0/0;0/22,1/23;0/0;0/25,1/25;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/54,1/56
659.88;0;2;0;2;0/659.88;0/76.68,1/63.86;0/0;0/659.88,1/659.88;0/0;0/19,1/20;0/0;0/22,1/22;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/60,1/62
719.88;0;2;0;2;0/719.88;0/77.82,1/66;0/0;0/719.88,1/719.88;0/0;0/21,1/17;0/0;0/23,1/19;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/66,1/68
779.96;0;3;0;2;0/779.96;0/78.56,1/68;0/0;0/779.96,1/779.96;0/0;0/17,1/15;0/0;0/20,1/16;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/72,1/74
839.77;0;3;0;2;0/839.77;0/80.29,1/70.44;0/0;0/839.77,1/839.77;0/0;0/11,1/9;0/0;0/14,1/11;0/0;0/0,1/0;0/0;0/1,1/2;0/0;0/78,1/79
899.92;0;5;0;2;0/899.92;0/82.38,1/73.24;0/0;0/899.92,1/899.92;0/0;0/5,1/3;0/0;0/8,1/5;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/84,1/85
959.98;0;8;0;2;0/959.98;0/84.56,1/102.6;0/0;0/959.98,1/959.98;0/0;0/0,1/0;0/0;0/3,1/2;0/0;0/0,1/0;0/0;0/4,1/4;0/0;0/89,1/88
1019.74;0;12;0;2;0/1019.74;0/115.02,1/142.48;0/0;0/1019.74,1/1019.74;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1079.84;0;12;0;2;0/1079.84;0/175.13,1/202.59;0/0;0/1079.84,1/1079.84;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1139.95;0;12;0;2;0/1139.95;0/235.24,1/262.7;0/0;0/1139.95,1/1139.95;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1199.6;0;12;0;2;0/1199.6;0/294.89,1/322.35;0/0;0/1199.6,1/1199.6;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1259.69;0;12;0;2;0/1259.69;0/354.97,1/382.44;0/0;0/1259.69,1/1259.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1319.69;0;12;0;2;0/1319.69;0/414.97,1/442.44;0/0;0/1319.69,1/1319.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1379.69;0;12;0;2;0/1379.69;0/474.97,1/502.44;0/0;0/1379.69,1/1379.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1439.69;0;12;0;2;0/1439.69;0/534.97,1/562.44;0/0;0/1439.69,1/1439.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1499.69;0;12;0;2;0/1499.69;0/594.97,1/622.44;0/0;0/1499.69,1/1499.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1559.69;0;12;0;2;0/1559.69;0/654.97,1/682.44;0/0;0/1559.69,1/1559.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1619.69;0;12;0;2;0/1619.69;0/714.97,1/742.44;0/0;0/1619.69,1/1619.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1679.69;0;12;0;2;0/1679.69;0/774.97,1/802.44;0/0;0/1679.69,1/1679.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1739.69;0;12;0;2;0/1739.69;0/834.97,1/862.44;0/0;0/1739.69,1/1739.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1799.69;0;12;0;2;0/1799.69;0/894.97,1/922.44;0/0;0/1799.69,1/1799.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1859.69;0;12;0;2;0/1859.69;0/954.97,1/982.44;0/0;0/1859.69,1/1859.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1919.69;0;12;0;2;0/1919.69;0/1014.97,1/1042.44;0/0;0/1919.69,1/1919.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
1979.69;0;12;0;2;0/1979.69;0/1074.97,1/1102.44;0/0;0/1979.69,1/1979.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2039.69;0;12;0;2;0/2039.69;0/1134.97,1/1162.44;0/0;0/2039.69,1/2039.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2099.69;0;12;0;2;0/2099.69;0/1194.97,1/1222.44;0/0;0/2099.69,1/2099.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2159.69;0;12;0;2;0/2159.69;0/1254.97,1/1282.44;0/0;0/2159.69,1/2159.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2219.69;0;12;0;2;0/2219.69;0/1314.97,1/1342.44;0/0;0/2219.69,1/2219.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2279.69;0;12;0;2;0/2279.69;0/1374.97,1/1402.44;0/0;0/2279.69,1/2279.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2339.69;0;12;0;2;0/2339.69;0/1434.97,1/1462.44;0/0;0/2339.69,1/2339.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2399.69;0;12;0;2;0/2399.69;0/1494.97,1/1522.44;0/0;0/2399.69,1/2399.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
2459.69;0;12;0;2;0/2459.69;0/1554.97,1/1582.44;0/0;0/2459.69,1/2459.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/6,1/6;0/0;0/92,1/90
