#TimeStamp;TripTime;Type
28;15;O
33;19;O
34;18;O
36;14;O
40;25;O
43;23;O
43;24;O
45;32;O
53;36;O
55;38;O
61;42;O
62;36;O
66;48;O
67;39;O
68;42;O
74;49;O
76;58;O
77;34;O
344;30;O
411;16;O
516;16;O
672;15;O
747;29;O
775;15;O
814;14;O
834;16;O
977;14;O
1017;17;O
1078;16;O
1238;14;O
1261;16;O
1270;16;O
1311;16;O
1340;15;O
1342;16;O
1474;17;O
1500;13;O
1546;20;O
1625;16;O
1747;28;O
1798;16;O
1809;19;O
1893;13;O
1927;16;O
1996;14;O
2008;16;O
2020;16;O
2039;16;O
2055;13;O
2070;16;O
2089;16;O
2201;16;O
2208;14;O
2261;15;O
2382;16;O
2384;17;O
2440;14;O
2494;16;O
2509;15;O
2554;16;O
2555;16;O
2622;14;O
2642;14;O
2663;14;O
2734;14;O
2750;61;O
2756;15;O
2761;31;O
2765;14;O
2833;13;O
2880;29;O
2955;14;O
2979;16;O
3032;16;O
3072;29;O
3131;17;O
3143;15;O
3157;14;O
3189;14;O
3228;14;O
3266;18;O
3274;18;O
3275;29;O
3278;14;O
3314;16;O
3323;17;O
3349;20;O
3350;34;O
3383;16;O
3439;14;O
3457;17;O
3460;15;O
3484;16;O
3491;16;O
3492;15;O
3538;17;O
3546;17;O
3573;14;O
3579;24;O
3604;19;O
3613;21;O
3614;36;O
3628;16;O
3638;19;O
3645;24;O
3654;15;O
3656;20;O
3684;15;O
3695;16;O
3696;19;O
3768;18;O
3770;13;O
3773;13;O
3794;14;O
3799;22;O
3803;15;O
3815;14;O
3819;29;O
3825;18;O
3833;13;O
3838;21;O
3865;14;O
3874;13;O
3892;15;O
3954;16;O
3984;16;O
4003;122;O
4006;32;O
4010;26;O
4019;148;O
4039;15;O
4055;31;O
4074;7;O
4078;14;O
4088;15;O
4090;27;O
4098;19;O
4099;16;O
4110;16;O
4135;12;O
4138;31;O
4160;16;O
4179;15;O
4181;16;O
4215;22;O
4219;15;O
4225;23;O
4233;39;O
4234;11;O
4252;16;O
4301;16;O
4352;16;O
4372;16;O
4381;16;O
4388;13;O
4400;13;O
4412;16;O
4423;16;O
4454;17;O
4491;15;O
4501;15;O
4522;15;O
4523;16;O
4584;17;O
4622;35;O
4633;16;O
4636;39;O
4644;17;O
4653;16;O
4663;16;O
4681;18;O
4695;17;O
4708;30;O
4709;20;O
4715;27;O
4744;15;O
4805;16;O
4827;18;O
4860;16;O
4867;14;O
4885;22;O
4893;33;O
4908;24;O
4912;38;O
4916;22;O
4918;18;O
4934;14;O
4946;26;O
4949;19;O
4955;20;O
4958;18;O
4960;16;O
4974;20;O
4983;19;O
4990;29;O
4999;18;O
5003;19;O
5011;21;O
5011;17;O
5014;14;O
5023;13;O
5051;11;O
5057;16;O
5063;18;O
5083;19;O
5084;14;O
5094;12;O
5101;20;O
5106;19;O
5107;20;O
5111;11;O
5112;21;O
5112;37;O
5131;20;O
5139;17;O
5139;18;O
5143;27;O
5149;18;O
5157;16;O
5181;20;O
5187;16;O
5196;15;O
5204;23;O
5214;19;O
5220;14;O
5380;17;O
5428;16;O
5441;17;O
5493;14;O
5507;18;O
5518;16;O
5528;15;O
5534;15;O
5569;15;O
5601;17;O
5608;14;O
5617;14;O
5648;14;O
5738;17;O
5775;14;O
5781;15;O
5784;13;O
5789;14;O
5798;12;O
5810;15;O
5818;20;O
5840;14;O
5849;13;O
5890;14;O
5956;14;O
5997;14;O
6035;15;O
6050;83;O
6061;68;O
6062;32;O
6064;9;O
6087;16;O
6095;15;O
6099;18;O
6110;103;O
6171;15;O
6208;27;O
6211;46;O
6218;14;O
6220;217;O
6240;21;O
6249;20;O
6251;34;O
6270;18;O
6271;47;O
6283;41;O
6297;15;O
6315;44;O
6316;14;O
6398;16;O
6413;33;O
6499;16;O
6508;15;O
6515;14;O
6544;13;O
6550;16;O
6579;15;O
6589;16;O
6599;15;O
6610;16;O
6693;39;O
6701;38;O
6706;34;O
6711;29;O
6771;18;O
6787;14;O
6804;19;O
6834;14;O
6846;21;O
6855;15;O
6870;20;O
6876;23;O
6879;18;O
6883;20;O
6885;15;O
6889;40;O
6898;29;O
6901;12;O
6912;22;O
6912;23;O
6914;28;O
6920;30;O
6935;23;O
6943;19;O
6944;32;O
6950;17;O
6963;18;O
6973;19;O
6978;19;O
6981;17;O
6993;25;O
6997;14;O
7009;29;O
7013;22;O
7029;16;O
7050;29;O
7058;17;O
7070;19;O
7077;16;O
7285;15;O
7302;16;O
7416;14;O
7416;18;O
7505;13;O
7525;13;O
7546;16;O
7581;20;O
7666;13;O
7738;16;O
7758;14;O
7764;11;O
7769;16;O
7785;34;O
7879;14;O
7880;16;O
7898;12;O
7940;14;O
7970;16;O
7981;14;O
8012;15;O
8065;58;O
8068;34;O
8070;25;O
8101;16;O
8112;14;O
8133;15;O
8151;16;O
8263;16;O
8274;17;O
8289;11;O
8312;13;O
8334;16;O
8374;14;O
8379;12;O
8383;16;O
8395;17;O
8413;10;O
8420;21;O
8423;13;O
8434;13;O
8446;18;O
8465;14;O
8472;22;O
8475;16;O
8488;19;O
8492;12;O
8524;25;O
8527;27;O
8535;16;O
8537;15;O
8540;80;O
8543;22;O
8558;59;O
8565;16;O
8570;37;O
8583;22;O
8616;16;O
8726;14;O
8741;132;O
8818;16;O
8832;193;O
8839;27;O
8843;184;O
8889;16;O
8902;233;O
8909;16;O
8924;17;O
8943;26;O
8950;17;O
8964;315;O
8990;16;O
9001;18;O
9003;196;O
9013;54;O
9033;25;O
9046;18;O
9058;14;O
9074;32;O
9094;25;O
9098;28;O
9105;26;O
9149;15;O
9163;18;O
9164;76;O
9175;68;O
9185;154;O
9194;13;O
9210;16;O
9220;16;O
9224;51;O
9232;17;O
9234;149;O
9244;141;O
9262;17;O
9274;84;O
9350;14;O
9385;24;O
9390;35;O
9418;13;O
9458;12;O
9470;14;O
9491;15;O
9520;20;O
9527;21;O
9532;24;O
9553;16;O
9564;18;O
9569;44;O
9571;14;O
9579;13;O
9582;15;O
9592;15;O
9630;14;O
9634;16;O
9641;14;O
9649;13;O
9665;17;O
9675;17;O
9680;18;O
9688;16;O
9704;16;O
9715;17;O
9727;15;O
9737;19;O
9745;18;O
9754;22;O
9794;16;O
9807;66;O
9818;71;O
9829;71;O
9893;14;O
9898;54;O
9908;137;O
9914;15;O
9929;161;O
9968;44;O
9978;161;O
10008;158;O
10019;121;O
10028;82;O
10038;35;O
10078;39;O
10088;92;O
10118;40;O
10128;45;O
10199;70;O
10239;40;O
10269;275;O
10279;40;O
10300;280;O
10311;28;O
10359;47;O
10405;15;O
10419;69;O
10430;405;O
10440;325;O
10446;16;O
10462;30;O
10470;200;O
10480;175;O
10487;16;O
10502;80;O
10509;33;O
10517;16;O
10528;17;O
10530;68;O
10540;35;O
10548;47;O
10606;14;O
10646;14;O
10656;14;O
10726;14;O
10743;16;O
10803;16;O
10852;14;O
10858;14;O
10874;16;O
10915;17;O
10989;14;O
11000;15;O
11040;14;O
11050;16;O
11059;19;O
11065;15;O
11075;18;O
11098;17;O
11137;16;O
11185;15;O
11192;14;O
11202;14;O
11226;16;O
11237;17;O
11248;16;O
11266;16;O
11272;14;O
11307;14;O
11318;15;O
11332;13;O
11349;16;O
11353;16;O
11362;19;O
11379;16;O
11389;16;O
11395;23;O
11407;18;O
11408;15;O
11420;17;O
11427;14;O
11457;18;O
11489;15;O
11504;16;O
11517;33;O
11527;16;O
11535;15;O
11540;17;O
11552;21;O
11553;14;O
11558;19;O
11561;11;O
11573;19;O
11582;18;O
11591;20;O
11599;25;O
11611;17;O
11613;15;O
11621;20;O
11628;19;O
11630;22;O
11631;20;O
11635;34;O
11651;21;O
11659;20;O
11665;23;O
11666;15;O
11670;24;O
11671;17;O
11673;32;O
11674;16;O
11676;15;O
11696;25;O
11702;35;O
11703;17;O
11712;16;O
11714;18;O
11718;13;O
11724;17;O
11725;19;O
11728;27;O
11733;17;O
11737;46;O
11742;41;O
11747;46;O
11752;21;O
11891;139;O
11891;30;O
11951;210;O
11952;31;O
12193;432;O
12218;55;O
12232;209;O
12281;19;O
12292;14;O
12308;14;O
12319;16;O
12322;31;O
12331;15;O
12356;15;O
12373;23;O
12378;28;O
12380;45;O
12382;13;O
12401;14;O
12426;14;O
12431;29;O
12450;13;O
12463;16;O
12481;14;O
12506;19;O
12581;15;O
12595;125;O
12606;16;O
12642;16;O
12657;177;O
12662;26;O
12666;169;O
12666;15;O
12685;19;O
12695;181;O
12697;20;O
12705;34;O
12728;14;O
12737;246;O
12761;23;O
12762;15;O
12772;15;O
12776;32;O
12783;22;O
12786;43;O
12795;15;O
12805;15;O
12847;93;O
12859;42;O
12877;30;O
12878;131;O
12917;42;O
12937;24;O
13018;84;O
13023;35;O
13048;153;O
13058;90;O
13067;29;O
13067;163;O
13088;21;O
13108;32;O
13108;19;O
13118;210;O
13148;19;O
13157;113;O
13259;19;O
13268;182;O
13335;226;O
13336;35;O
13340;20;O
13359;19;O
13371;21;O
13381;21;O
13400;19;O
13411;21;O
13425;14;O
13450;20;O
13467;16;O
13479;18;O
13488;17;O
13495;35;O
13520;30;O
13524;23;O
13576;14;O
13610;17;O
13612;16;O
13652;16;O
13655;23;O
13658;15;O
13660;15;O
13670;14;O
13679;13;O
13684;21;O
13691;38;O
13716;22;O
13721;48;O
13731;14;O
13734;34;O
13752;15;O
13760;21;O
13764;22;O
13766;25;O
13770;21;O
13772;59;O
13776;22;O
13786;16;O
13795;14;O
13805;14;O
13810;23;O
13816;25;O
13824;15;O
13824;19;O
13839;15;O
