#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.5;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.94;41.34;0.5;PP/0.07,TA/0.14,IS/0,PS/0,RB/0,OB/0.03,RP/0
119.7;41.89;0.82;PP/0.08,TA/0.37,IS/0,PS/0,RB/0,OB/0.05,RP/0
179.77;42.1;1.19;PP/0.1,TA/0.66,IS/0.05,PS/0,RB/0,OB/0.06,RP/0
239.88;42.25;1.68;PP/0.1,TA/1.02,IS/0.11,PS/0,RB/0,OB/0.11,RP/0
299.68;42.56;2.28;PP/0.1,TA/1.46,IS/0.22,PS/0,RB/0,OB/0.14,RP/0
360;42.77;2.96;PP/0.1,TA/1.92,IS/0.35,PS/0,RB/0,OB/0.2,RP/0
419.89;42.55;3.69;PP/0.1,TA/2.37,IS/0.47,PS/0,RB/0,OB/0.33,RP/0
479.89;42.56;4.26;PP/0.1,TA/2.84,IS/0.58,PS/0,RB/0,OB/0.33,RP/0
539.66;42.71;4.86;PP/0.1,TA/3.36,IS/0.65,PS/0,RB/0,OB/0.33,RP/0
599.66;42.78;5.39;PP/0.11,TA/3.88,IS/0.65,PS/0,RB/0,OB/0.33,RP/0
659.59;42.78;5.97;PP/0.11,TA/4.35,IS/0.71,PS/0,RB/0,OB/0.33,RP/0
719.76;42.82;6.55;PP/0.11,TA/4.91,IS/0.71,PS/0,RB/0,OB/0.34,RP/0
779.76;42.82;7.11;PP/0.11,TA/5.44,IS/0.74,PS/0,RB/0,OB/0.34,RP/0
839.95;42.89;7.67;PP/0.11,TA/5.95,IS/0.76,PS/0,RB/0,OB/0.34,RP/0
900;42.97;8.22;PP/0.11,TA/6.45,IS/0.77,PS/0,RB/0,OB/0.34,RP/0
959.95;42.97;8.76;PP/0.11,TA/6.95,IS/0.8,PS/0,RB/0,OB/0.34,RP/0
1019.94;43.03;9.37;PP/0.11,TA/7.48,IS/0.87,PS/0,RB/0,OB/0.34,RP/0
1079.76;43.03;9.97;PP/0.14,TA/7.98,IS/0.91,PS/0,RB/0,OB/0.34,RP/0
1139.76;43.05;10.53;PP/0.14,TA/8.47,IS/0.95,PS/0,RB/0,OB/0.36,RP/0
1199.76;43.05;11.08;PP/0.14,TA/8.95,IS/0.98,PS/0,RB/0,OB/0.36,RP/0
1259.8;43.07;11.61;PP/0.16,TA/9.45,IS/0.99,PS/0,RB/0,OB/0.36,RP/0
1319.62;43.07;12.16;PP/0.16,TA/9.92,IS/1.04,PS/0,RB/0,OB/0.39,RP/0
1379.59;43.17;12.71;PP/0.18,TA/10.39,IS/1.07,PS/0,RB/0,OB/0.39,RP/0
1439.59;43.25;13.27;PP/0.18,TA/10.88,IS/1.11,PS/0,RB/0,OB/0.41,RP/0
1499.99;43.25;13.82;PP/0.18,TA/11.37,IS/1.17,PS/0,RB/0,OB/0.41,RP/0
1559.62;43.25;14.34;PP/0.18,TA/11.82,IS/1.22,PS/0,RB/0,OB/0.41,RP/0
1620;43.25;14.9;PP/0.18,TA/12.32,IS/1.27,PS/0,RB/0,OB/0.41,RP/0
1679.71;43.34;15.42;PP/0.19,TA/12.76,IS/1.33,PS/0,RB/0,OB/0.41,RP/0
1739.64;43.34;15.93;PP/0.19,TA/13.23,IS/1.36,PS/0,RB/0,OB/0.41,RP/0
1799.85;43.38;16.45;PP/0.21,TA/13.68,IS/1.38,PS/0,RB/0,OB/0.43,RP/0
1859.62;43.37;17;PP/0.21,TA/14.18,IS/1.42,PS/0,RB/0,OB/0.43,RP/0
