#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
60;0;0;0;2;0/60;0/59.18,1/60;0/0;0/60,1/60;0/0;0/0,1/0;0/0;0/5,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/0
119.89;0;5;0;2;0/119.89;0/60.46,1/119.89;0/0;0/119.89,1/119.89;0/0;0/0,1/0;0/0;0/0,1/3;0/0;0/0,1/0;0/0;0/5,1/0;0/0;0/6,1/0
179.7;0;10;0;2;0/179.7;0/98.63,1/149.78;0/0;0/179.7,1/179.7;0/0;0/0,1/0;0/0;0/1,1/0;0/0;0/0,1/0;0/0;0/8,1/2;0/0;0/9,1/3
239.88;0;11;0;2;0/239.88;0/140.98,1/209.95;0/0;0/239.88,1/239.88;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/9,1/2;0/0;0/10,1/3
299.66;0;11;0;2;0/299.66;0/200.76,1/269.74;0/0;0/299.66,1/299.66;0/0;0/0,1/0;0/0;0/4,1/3;0/0;0/0,1/0;0/0;0/9,1/2;0/0;0/10,1/3
359.82;0;18;0;2;0/359.82;0/224.51,1/300.19;0/0;0/359.82,1/359.82;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
419.99;0;18;0;2;0/419.99;0/281.8,1/360.35;0/0;0/419.99,1/419.99;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
479.68;0;18;0;2;0/479.68;0/341.48,1/420.04;0/0;0/479.68,1/479.68;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
539.69;0;18;0;2;0/539.69;0/401.5,1/480.05;0/0;0/539.69,1/539.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
599.69;0;18;0;2;0/599.69;0/461.5,1/540.05;0/0;0/599.69,1/599.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
659.69;0;18;0;2;0/659.69;0/521.5,1/600.05;0/0;0/659.69,1/659.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
719.69;0;18;0;2;0/719.69;0/581.5,1/660.05;0/0;0/719.69,1/719.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
779.69;0;18;0;2;0/779.69;0/641.5,1/720.05;0/0;0/779.69,1/779.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
839.69;0;18;0;2;0/839.69;0/701.5,1/780.05;0/0;0/839.69,1/839.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
899.69;0;18;0;2;0/899.69;0/761.5,1/840.05;0/0;0/899.69,1/899.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
959.69;0;18;0;2;0/959.69;0/821.5,1/900.05;0/0;0/959.69,1/959.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
1019.69;0;18;0;2;0/1019.69;0/881.5,1/960.05;0/0;0/1019.69,1/1019.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
1079.64;0;18;0;2;0/1079.64;0/941.45,1/1020.01;0/0;0/1079.64,1/1079.64;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
1139.69;0;18;0;2;0/1139.69;0/1001.5,1/1080.05;0/0;0/1139.69,1/1139.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
1199.69;0;18;0;2;0/1199.69;0/1061.5,1/1140.05;0/0;0/1199.69,1/1199.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
1259.69;0;18;0;2;0/1259.69;0/1121.5,1/1200.05;0/0;0/1259.69,1/1259.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
1319.69;0;18;0;2;0/1319.69;0/1181.5,1/1260.05;0/0;0/1319.69,1/1319.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
