#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.59;1;18;0;0;0;0;0;0;0;0;0
1199.75;0.99;18;0;0;0;0;0;0;0;0;0
1799.76;0.99;18;0;0;0;0;0;0;0;0;0
2399.83;0.98;18;0;0;0;0;0;0;0;0;0
2999.75;0.98;18;0;0;0;0;0;0;0;0;0
3599.72;0.98;18;0;0;0;0;0;0;0;0;0
4199.66;0.97;18;0;0;0;0;0;0;0;0;0
4799.78;0.97;18;0;0;0;0;0;0;0;0;0
5399.74;0.97;18;0;0;0;0;0;0;0;0;0
5999.76;0.96;18;0;0;0;0;0;0;0;0;0
6600;0.96;18;0;0;0;0;0;0;0;0;0
7199.6;0.96;18;0;0;0;0;0;0;0;0;0
7799.7;0.95;18;0;0;0;0;0;0;0;0;0
8399.89;0.95;18;0;0;0;0;0;0;0;0;0
8999.71;0.95;18;0;0;0;0;0;0;0;0;0
9599.85;0.94;18;0;0;0;0;0;0;0;0;0
10199.81;0.94;18;0;0;0;0;0;0;0;0;0
10799.86;0.94;18;0;0;0;0;0;0;0;0;0
11399.66;0.93;18;0;0;0;0;0;0;0;0;0
11999.93;0.93;18;0;0;0;0;0;0;0;0;0
12599.59;0.93;18;0;0;0;0;0;0;0;0;0
13199.88;0.92;18;0;0;0;0;0;0;0;0;0
13799.97;0.92;18;0;0;0;0;0;0;0;0;0
14399.97;0.92;18;0;0;0;0;0;0;0;0;0
14999.97;0.92;18;0;0;0;0;0;0;0;0;0
15599.97;0.92;18;0;0;0;0;0;0;0;0;0
16199.97;0.92;18;0;0;0;0;0;0;0;0;0
16799.97;0.92;18;0;0;0;0;0;0;0;0;0
17399.97;0.92;18;0;0;0;0;0;0;0;0;0
17999.97;0.92;18;0;0;0;0;0;0;0;0;0
18599.97;0.92;18;0;0;0;0;0;0;0;0;0
19199.97;0.92;18;0;0;0;0;0;0;0;0;0
19799.97;0.92;18;0;0;0;0;0;0;0;0;0
20399.97;0.92;18;0;0;0;0;0;0;0;0;0
