#TimeStamp;TripTime;Type
34;16;O
37;23;O
44;28;O
45;30;O
45;25;O
46;28;O
50;25;O
54;37;O
54;25;O
58;42;O
60;44;O
62;43;O
63;37;O
65;51;O
70;48;O
70;54;O
75;45;O
81;53;O
290;12;O
331;16;O
340;17;O
503;17;O
622;16;O
735;14;O
765;16;O
876;14;O
964;14;O
984;14;O
1158;15;O
1212;16;O
1239;14;O
1337;15;O
1359;13;O
1439;13;O
1452;28;O
1509;15;O
1565;16;O
1572;17;O
1620;12;O
1641;15;O
1694;18;O
1716;16;O
1742;13;O
1756;16;O
1793;15;O
1823;15;O
1829;19;O
1837;19;O
1897;29;O
1908;16;O
1923;12;O
1957;18;O
1958;16;O
1998;29;O
2007;16;O
2059;18;O
2070;17;O
2074;22;O
2119;16;O
2138;16;O
2199;16;O
2218;16;O
2227;13;O
2270;16;O
2298;14;O
2320;13;O
2329;15;O
2338;15;O
2343;19;O
2380;16;O
2429;15;O
2439;15;O
2472;18;O
2484;18;O
2500;16;O
2509;14;O
2520;16;O
2527;13;O
2537;12;O
2562;15;O
2578;13;O
2588;13;O
2601;14;O
2626;18;O
2635;14;O
2648;16;O
2660;17;O
2663;21;O
2672;16;O
2678;26;O
2685;23;O
2693;21;O
2735;17;O
2763;21;O
2790;14;O
2800;17;O
2806;13;O
2807;32;O
2821;19;O
2824;21;O
2833;14;O
2847;30;O
2847;18;O
2851;12;O
2854;19;O
2859;36;O
2864;15;O
2893;14;O
2923;14;O
2984;14;O
2992;12;O
3003;13;O
3036;14;O
3110;16;O
3147;14;O
3173;17;O
3178;15;O
3187;14;O
3197;14;O
3207;15;O
3223;17;O
3235;19;O
3242;19;O
3249;16;O
3257;14;O
3262;35;O
3268;15;O
3270;27;O
3276;13;O
3301;18;O
3304;18;O
3328;15;O
3338;14;O
3383;16;O
3391;16;O
3413;14;O
3448;14;O
3463;16;O
3509;14;O
3555;17;O
3564;11;O
3574;18;O
3591;15;O
3600;14;O
3605;16;O
3644;15;O
3660;77;O
3667;19;O
3669;64;O
3671;33;O
3679;79;O
3717;28;O
3719;43;O
3755;16;O
3759;63;O
3770;64;O
3778;12;O
3799;83;O
3809;59;O
3822;24;O
3825;20;O
3860;72;O
3873;74;O
3875;16;O
3882;89;O
3885;15;O
3889;65;O
3890;17;O
3900;47;O
3932;68;O
3940;30;O
3944;44;O
3947;27;O
3952;22;O
3966;16;O
3976;16;O
4006;16;O
4047;13;O
4058;13;O
4077;13;O
4109;14;O
4121;13;O
4138;13;O
4142;21;O
4150;15;O
4155;22;O
4164;25;O
4166;28;O
4190;11;O
4203;13;O
4210;26;O
4221;20;O
4230;15;O
4235;24;O
4237;24;O
4242;21;O
4288;17;O
4334;15;O
4338;16;O
4358;15;O
4398;15;O
4418;16;O
4431;19;O
4514;16;O
4528;68;O
4625;17;O
4635;16;O
4638;87;O
4648;87;O
4893;37;O
4900;39;O
4988;16;O
5002;24;O
5016;14;O
5031;419;O
5079;17;O
5094;55;O
5128;15;O
5149;89;O
5149;15;O
5168;14;O
5209;15;O
5266;15;O
5272;18;O
5279;18;O
5281;17;O
5410;15;O
5418;15;O
5438;16;O
5466;21;O
5469;17;O
5469;14;O
5478;12;O
5481;19;O
5484;20;O
5496;13;O
5500;14;O
5508;16;O
5518;16;O
5530;14;O
5548;14;O
5572;15;O
5579;15;O
5579;13;O
5598;17;O
5604;13;O
5622;14;O
5652;15;O
5683;13;O
5691;13;O
5702;14;O
5703;20;O
5704;12;O
5720;16;O
5737;15;O
5743;20;O
5743;15;O
5746;14;O
5753;19;O
5764;17;O
5778;20;O
5780;16;O
5783;26;O
5789;20;O
5813;15;O
5814;16;O
5816;22;O
5837;13;O
5848;13;O
5858;11;O
5885;16;O
5893;31;O
5896;25;O
5896;32;O
5904;30;O
5922;18;O
5926;28;O
5937;18;O
5939;31;O
5940;50;O
5944;54;O
5953;39;O
5954;59;O
5956;16;O
5963;38;O
5992;18;O
6002;17;O
6026;16;O
6066;16;O
6068;19;O
6095;15;O
6117;16;O
6136;16;O
6145;14;O
6155;14;O
6159;20;O
6168;17;O
6174;13;O
6315;14;O
6336;15;O
6358;13;O
6367;13;O
6383;14;O
6388;17;O
6408;16;O
6421;23;O
6426;15;O
6462;16;O
6474;22;O
6500;15;O
6504;14;O
6529;17;O
6531;18;O
6534;13;O
6535;15;O
6538;28;O
6547;14;O
6548;11;O
6554;25;O
6556;17;O
6560;17;O
6572;15;O
6577;25;O
6594;14;O
6597;14;O
6604;14;O
6606;16;O
6609;20;O
6623;23;O
6623;20;O
6630;18;O
6637;22;O
6641;21;O
6647;14;O
6661;38;O
6671;18;O
6701;18;O
6711;18;O
6714;32;O
6763;32;O
6764;31;O
6775;13;O
6791;19;O
6796;21;O
6820;23;O
6822;16;O
6824;19;O
6833;21;O
6851;19;O
6856;14;O
6876;14;O
6887;14;O
6931;29;O
7000;16;O
7020;16;O
7060;17;O
7071;20;O
7087;16;O
7104;20;O
7111;20;O
7113;17;O
7116;22;O
7119;18;O
7136;15;O
7164;18;O
7183;10;O
7184;17;O
7191;15;O
7205;17;O
7205;14;O
7221;16;O
7248;16;O
7250;23;O
7298;16;O
7307;16;O
7312;28;O
7317;22;O
7333;15;O
7376;19;O
7388;86;O
7403;15;O
7407;85;O
7413;16;O
7417;105;O
7424;28;O
7427;65;O
7456;18;O
7468;68;O
7512;13;O
7583;14;O
7655;14;O
7715;14;O
7745;14;O
7765;15;O
7796;16;O
7836;14;O
7845;13;O
7877;16;O
7893;10;O
7906;11;O
7911;20;O
7917;15;O
7925;12;O
7927;14;O
7935;22;O
7953;33;O
7957;16;O
7973;16;O
7974;21;O
7977;14;O
7998;16;O
8001;20;O
8017;14;O
8027;27;O
8029;16;O
8037;26;O
8048;16;O
8052;27;O
8059;17;O
8069;17;O
8078;16;O
8081;30;O
8088;16;O
8091;35;O
8152;18;O
8163;71;O
8190;21;O
8194;52;O
8212;30;O
8279;15;O
8294;142;O
8319;14;O
8333;18;O
8334;121;O
8345;111;O
8372;17;O
8381;16;O
8385;85;O
8393;18;O
8395;232;O
8399;25;O
8405;141;O
8432;17;O
8444;34;O
8479;29;O
8483;18;O
8490;13;O
8496;30;O
8503;17;O
8508;28;O
8544;18;O
8557;67;O
8561;14;O
8569;13;O
8637;16;O
8652;14;O
8691;14;O
8708;16;O
8803;14;O
8853;14;O
8871;13;O
8922;18;O
8931;17;O
8962;17;O
8972;17;O
8984;14;O
9022;16;O
9095;14;O
9125;14;O
9162;25;O
9214;16;O
9266;14;O
9304;16;O
9314;13;O
9315;17;O
9353;25;O
9359;17;O
9384;16;O
9406;12;O
9424;31;O
9458;15;O
9466;17;O
9468;38;O
9474;22;O
9486;17;O
9487;14;O
9488;46;O
9493;31;O
9502;29;O
9509;30;O
9530;30;O
9539;16;O
9539;14;O
9549;23;O
9567;17;O
9568;39;O
9575;14;O
9578;12;O
9594;34;O
9622;30;O
9630;16;O
9643;19;O
9644;73;O
9653;19;O
9654;54;O
9661;19;O
9667;16;O
9670;15;O
9678;17;O
9684;19;O
9689;18;O
9696;14;O
9720;14;O
9746;17;O
9751;15;O
9765;26;O
9774;14;O
9800;13;O
9807;11;O
9818;21;O
9820;31;O
9835;22;O
9851;20;O
9856;13;O
9869;21;O
9941;14;O
10021;14;O
10073;14;O
10085;18;O
10092;16;O
10130;21;O
10172;15;O
10182;11;O
10184;17;O
10190;13;O
10191;32;O
10205;15;O
10215;15;O
10218;19;O
10222;13;O
10235;26;O
10237;17;O
10239;33;O
10246;15;O
10256;15;O
10262;23;O
10269;19;O
10279;18;O
10288;17;O
10293;22;O
10298;19;O
10305;24;O
10319;20;O
10320;28;O
10322;21;O
10335;17;O
10338;13;O
10338;17;O
10345;37;O
10349;19;O
10356;16;O
10357;27;O
10365;25;O
