#TimeStamp;Bot;Pod;OutputStation
64.88;4;95;0
75.15;5;377;0
84.97;1;32;0
92.57;4;95;1
95.19;2;47;0
103.33;5;377;1
105.21;3;389;0
113.23;5;377;1
115.26;3;389;0
123.4;1;32;1
125.42;3;389;0
133.17;2;47;1
135.38;0;142;0
145.68;0;142;0
148.18;3;389;1
155.67;4;95;0
158.25;3;389;1
165.59;5;377;0
172.01;0;142;1
175.47;1;32;0
182.22;0;142;1
185.77;2;47;0
192.21;4;95;1
195.81;2;47;0
202.1;4;95;1
206.19;2;47;0
212.16;5;377;1
216.15;2;47;0
222.26;5;377;1
225.89;3;389;0
232.1;5;377;1
236.22;0;142;0
242.14;5;377;1
246.19;0;142;0
252.07;5;377;1
256.12;4;95;0
262.25;1;32;1
266.26;4;95;0
272.31;1;32;1
279.42;5;377;0
282.7;2;47;1
292.74;3;389;1
302.48;1;32;0
302.65;0;142;1
312.58;1;32;0
312.65;5;377;1
322.24;1;32;0
322.7;4;95;1
332.58;2;47;0
342.44;3;389;0
345.98;1;32;1
352.65;5;377;0
362.74;4;95;0
365.66;2;47;1
372.45;4;95;0
375.73;2;47;1
382.38;1;32;0
385.59;3;389;1
392.66;1;32;0
395.7;5;377;1
402.39;1;32;0
405.47;4;95;1
412.65;1;32;0
415.78;4;95;1
422.61;2;47;0
425.78;4;95;1
432.78;2;47;0
435.82;0;54;1
442.69;3;389;0
445.87;0;54;1
452.63;5;377;0
456.04;0;54;1
462.82;4;95;0
466.24;0;54;1
472.93;4;95;0
476.24;0;54;1
483.09;4;95;0
486.24;1;32;1
496.05;3;389;1
499.01;0;54;0
506.31;2;47;1
513.2;1;32;0
516.36;2;47;1
523.12;3;389;0
526.71;2;47;1
532.99;3;389;0
536.77;5;377;1
542.93;3;389;0
546.81;5;377;1
553.23;2;47;0
556.74;5;377;1
563.17;2;47;0
566.86;0;54;1
576.76;4;95;1
586.94;4;95;1
590.76;0;54;0
597.07;2;47;1
607.14;1;200;1
611.37;4;95;0
621.26;4;95;0
627.3;0;54;1
631.42;4;95;0
641.26;4;95;0
645.67;3;274;1
651.45;4;95;0
655.78;3;274;1
661.3;4;95;0
666;3;274;1
671.49;4;95;0
681.46;2;47;0
691.39;1;200;0
701.55;0;54;0
705.02;2;47;1
711.95;0;54;0
716.54;1;200;1
721.98;5;249;0
726.18;1;200;1
732.03;5;249;0
736.3;1;200;1
742.21;5;249;0
746.56;0;54;1
752.63;5;249;0
756.61;0;54;1
762.65;3;274;0
766.73;0;54;1
772.7;2;47;0
776.92;0;54;1
782.79;1;200;0
787.06;5;249;1
792.99;4;184;0
797.4;5;249;1
803.41;0;54;0
807.66;3;274;1
813.33;0;54;0
817.66;2;47;1
826.63;5;249;0
827.67;1;200;1
836.84;5;249;0
837.69;4;184;1
846.88;3;274;0
847.84;0;54;1
857.03;3;274;0
858.22;0;54;1
867.35;1;200;0
867.96;5;249;1
877.45;2;47;0
882.03;3;274;1
887.54;2;47;0
892.63;1;200;1
897.59;2;47;0
