#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.59;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.94;41.66;0.35;PP/0.06,TA/0.03,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.7;42.38;0.46;PP/0.07,TA/0.03,IS/0.04,PS/0,RB/0,OB/0.03,RP/0
179.78;42.83;0.58;PP/0.08,TA/0.03,IS/0.09,PS/0,RB/0,OB/0.05,RP/0
239.88;43.27;0.74;PP/0.08,TA/0.03,IS/0.17,PS/0,RB/0,OB/0.08,RP/0
299.68;43.5;0.96;PP/0.09,TA/0.03,IS/0.3,PS/0,RB/0,OB/0.12,RP/0
360;43.68;1.2;PP/0.1,TA/0.03,IS/0.46,PS/0,RB/0,OB/0.16,RP/0
419.95;43.9;1.45;PP/0.1,TA/0.03,IS/0.62,PS/0,RB/0.01,OB/0.21,RP/0
479.98;43.88;1.53;PP/0.11,TA/0.03,IS/0.66,PS/0,RB/0.01,OB/0.22,RP/0
539.95;44.01;1.6;PP/0.12,TA/0.03,IS/0.69,PS/0,RB/0.01,OB/0.22,RP/0
599.97;44.01;1.66;PP/0.12,TA/0.03,IS/0.73,PS/0,RB/0.01,OB/0.22,RP/0
659.87;42.95;1.74;PP/0.13,TA/0.03,IS/0.77,PS/0,RB/0.01,OB/0.22,RP/0
719.97;42.95;1.79;PP/0.13,TA/0.03,IS/0.79,PS/0,RB/0.01,OB/0.22,RP/0
779.93;42.95;1.87;PP/0.14,TA/0.03,IS/0.82,PS/0,RB/0.01,OB/0.22,RP/0
839.91;43.16;1.96;PP/0.15,TA/0.03,IS/0.85,PS/0,RB/0.01,OB/0.23,RP/0
899.78;43.35;2.02;PP/0.16,TA/0.03,IS/0.89,PS/0,RB/0.01,OB/0.23,RP/0
959.89;43.52;2.09;PP/0.17,TA/0.03,IS/0.92,PS/0,RB/0.01,OB/0.23,RP/0
1019.7;43.52;2.17;PP/0.18,TA/0.03,IS/0.96,PS/0,RB/0.01,OB/0.24,RP/0
1079.76;43.73;2.24;PP/0.19,TA/0.03,IS/0.99,PS/0,RB/0.01,OB/0.24,RP/0
1139.7;43.1;2.33;PP/0.21,TA/0.03,IS/1.03,PS/0,RB/0.01,OB/0.24,RP/0
1199.8;43.1;2.4;PP/0.22,TA/0.03,IS/1.07,PS/0,RB/0.01,OB/0.24,RP/0
1259.85;43.1;2.49;PP/0.23,TA/0.03,IS/1.1,PS/0,RB/0.01,OB/0.24,RP/0
1319.77;43.34;2.59;PP/0.25,TA/0.03,IS/1.14,PS/0,RB/0.01,OB/0.25,RP/0
1379.94;43.48;2.68;PP/0.26,TA/0.03,IS/1.18,PS/0,RB/0.01,OB/0.25,RP/0
1439.94;43.27;2.77;PP/0.28,TA/0.03,IS/1.22,PS/0,RB/0.01,OB/0.25,RP/0
1499.98;43.27;2.85;PP/0.29,TA/0.03,IS/1.25,PS/0,RB/0.01,OB/0.26,RP/0
1559.9;43.27;2.93;PP/0.3,TA/0.03,IS/1.29,PS/0,RB/0.01,OB/0.26,RP/0
1619.77;43.46;3.02;PP/0.31,TA/0.03,IS/1.33,PS/0,RB/0.01,OB/0.26,RP/0
1679.74;43.46;3.08;PP/0.32,TA/0.03,IS/1.36,PS/0,RB/0.01,OB/0.26,RP/0
1739.68;43.59;3.13;PP/0.32,TA/0.04,IS/1.39,PS/0,RB/0.01,OB/0.27,RP/0
1799.78;43.59;3.2;PP/0.33,TA/0.04,IS/1.42,PS/0,RB/0.01,OB/0.27,RP/0
1859.98;43.75;3.27;PP/0.33,TA/0.04,IS/1.45,PS/0,RB/0.01,OB/0.27,RP/0
1919.69;43.75;3.35;PP/0.34,TA/0.04,IS/1.49,PS/0,RB/0.01,OB/0.28,RP/0
1979.9;43.9;3.43;PP/0.34,TA/0.04,IS/1.53,PS/0,RB/0.01,OB/0.28,RP/0
2039.88;43.4;3.51;PP/0.35,TA/0.04,IS/1.57,PS/0,RB/0.01,OB/0.28,RP/0
2099.66;43.4;3.6;PP/0.36,TA/0.04,IS/1.61,PS/0,RB/0.01,OB/0.29,RP/0
2159.93;43.4;3.68;PP/0.38,TA/0.04,IS/1.64,PS/0,RB/0.01,OB/0.29,RP/0
2219.85;43.62;3.76;PP/0.39,TA/0.04,IS/1.68,PS/0,RB/0.01,OB/0.29,RP/0
2279.88;43.62;3.82;PP/0.39,TA/0.04,IS/1.71,PS/0,RB/0.01,OB/0.29,RP/0
2339.8;43.84;3.91;PP/0.4,TA/0.04,IS/1.75,PS/0,RB/0.01,OB/0.29,RP/0
2399.9;44.07;3.98;PP/0.4,TA/0.04,IS/1.78,PS/0,RB/0.01,OB/0.3,RP/0
2459.91;44.07;4.04;PP/0.41,TA/0.04,IS/1.81,PS/0,RB/0.01,OB/0.3,RP/0
2519.87;44.22;4.11;PP/0.41,TA/0.04,IS/1.84,PS/0,RB/0.01,OB/0.3,RP/0
2579.9;44.48;4.19;PP/0.42,TA/0.04,IS/1.88,PS/0,RB/0.01,OB/0.3,RP/0
2639.99;43.6;4.26;PP/0.43,TA/0.04,IS/1.91,PS/0,RB/0.01,OB/0.3,RP/0
2699.89;43.6;4.33;PP/0.43,TA/0.04,IS/1.94,PS/0,RB/0.01,OB/0.3,RP/0
2759.96;43.6;4.42;PP/0.46,TA/0.04,IS/1.97,PS/0,RB/0.01,OB/0.31,RP/0
2819.77;43.85;4.49;PP/0.46,TA/0.04,IS/2,PS/0,RB/0.01,OB/0.31,RP/0
2879.9;44.04;4.56;PP/0.47,TA/0.04,IS/2.04,PS/0,RB/0.01,OB/0.31,RP/0
2939.99;44.04;4.63;PP/0.47,TA/0.04,IS/2.07,PS/0,RB/0.01,OB/0.31,RP/0
2999.91;44.21;4.71;PP/0.48,TA/0.05,IS/2.1,PS/0,RB/0.01,OB/0.32,RP/0
3059.98;44.45;4.79;PP/0.49,TA/0.05,IS/2.13,PS/0,RB/0.01,OB/0.32,RP/0
3119.88;44.72;4.85;PP/0.51,TA/0.05,IS/2.15,PS/0,RB/0.01,OB/0.33,RP/0
3179.82;44.93;4.94;PP/0.52,TA/0.05,IS/2.18,PS/0,RB/0.01,OB/0.33,RP/0
3239.93;44.95;5.01;PP/0.53,TA/0.05,IS/2.22,PS/0,RB/0.01,OB/0.33,RP/0
3299.98;43.76;5.07;PP/0.53,TA/0.05,IS/2.24,PS/0,RB/0.01,OB/0.33,RP/0
3359.91;43.76;5.12;PP/0.54,TA/0.05,IS/2.27,PS/0,RB/0.01,OB/0.33,RP/0
3419.98;43.76;5.17;PP/0.54,TA/0.05,IS/2.29,PS/0,RB/0.01,OB/0.34,RP/0
3479.84;43.76;5.22;PP/0.55,TA/0.05,IS/2.32,PS/0,RB/0.01,OB/0.34,RP/0
3540;43.88;5.28;PP/0.55,TA/0.05,IS/2.34,PS/0,RB/0.01,OB/0.34,RP/0
3600;44.02;5.34;PP/0.56,TA/0.05,IS/2.37,PS/0,RB/0.01,OB/0.34,RP/0
3659.84;44.06;5.41;PP/0.57,TA/0.05,IS/2.4,PS/0,RB/0.01,OB/0.34,RP/0
3719.95;44.23;5.48;PP/0.57,TA/0.05,IS/2.43,PS/0,RB/0.01,OB/0.34,RP/0
3779.96;44.23;5.54;PP/0.58,TA/0.05,IS/2.45,PS/0,RB/0.01,OB/0.35,RP/0
3839.7;43.88;5.6;PP/0.59,TA/0.05,IS/2.48,PS/0,RB/0.01,OB/0.35,RP/0
3899.92;43.88;5.66;PP/0.59,TA/0.05,IS/2.52,PS/0,RB/0.01,OB/0.35,RP/0
3959.98;43.89;5.71;PP/0.6,TA/0.05,IS/2.55,PS/0,RB/0.01,OB/0.35,RP/0
4019.82;43.89;5.77;PP/0.6,TA/0.05,IS/2.58,PS/0,RB/0.01,OB/0.35,RP/0
4079.71;44.03;5.83;PP/0.61,TA/0.05,IS/2.61,PS/0,RB/0.01,OB/0.36,RP/0
4139.96;44.03;5.9;PP/0.61,TA/0.05,IS/2.65,PS/0,RB/0.01,OB/0.36,RP/0
4199.61;44.21;5.95;PP/0.62,TA/0.05,IS/2.68,PS/0,RB/0.01,OB/0.36,RP/0
4259.71;44.21;6.01;PP/0.62,TA/0.05,IS/2.71,PS/0,RB/0.01,OB/0.36,RP/0
4319.75;44.36;6.08;PP/0.63,TA/0.06,IS/2.73,PS/0,RB/0.01,OB/0.36,RP/0
4379.97;44.55;6.16;PP/0.64,TA/0.06,IS/2.76,PS/0,RB/0.01,OB/0.37,RP/0
4439.93;44.55;6.22;PP/0.65,TA/0.06,IS/2.79,PS/0,RB/0.01,OB/0.37,RP/0
4499.75;44.01;6.27;PP/0.65,TA/0.06,IS/2.82,PS/0,RB/0.01,OB/0.37,RP/0
4559.83;44.01;6.34;PP/0.66,TA/0.06,IS/2.85,PS/0,RB/0.01,OB/0.37,RP/0
4619.91;44.01;6.41;PP/0.67,TA/0.06,IS/2.88,PS/0,RB/0.01,OB/0.37,RP/0
4679.95;44.22;6.47;PP/0.68,TA/0.06,IS/2.91,PS/0,RB/0.01,OB/0.37,RP/0
4739.83;44.43;6.56;PP/0.69,TA/0.06,IS/2.94,PS/0,RB/0.01,OB/0.37,RP/0
4800;44.43;6.63;PP/0.69,TA/0.06,IS/2.97,PS/0,RB/0.01,OB/0.38,RP/0
4859.97;44.18;6.7;PP/0.7,TA/0.06,IS/3,PS/0,RB/0.01,OB/0.38,RP/0
4919.86;44.18;6.77;PP/0.71,TA/0.06,IS/3.03,PS/0,RB/0.01,OB/0.38,RP/0
4979.81;44.23;6.83;PP/0.72,TA/0.06,IS/3.06,PS/0,RB/0.01,OB/0.38,RP/0
5039.75;44.25;6.91;PP/0.74,TA/0.06,IS/3.09,PS/0,RB/0.01,OB/0.38,RP/0
5099.97;44.18;7;PP/0.74,TA/0.06,IS/3.12,PS/0,RB/0.01,OB/0.39,RP/0
5159.81;44.18;7.06;PP/0.75,TA/0.06,IS/3.15,PS/0,RB/0.01,OB/0.39,RP/0
5219.96;44.18;7.12;PP/0.75,TA/0.06,IS/3.17,PS/0,RB/0.01,OB/0.39,RP/0
5279.84;44.18;7.19;PP/0.77,TA/0.06,IS/3.2,PS/0,RB/0.01,OB/0.39,RP/0
5339.67;44.18;7.26;PP/0.78,TA/0.06,IS/3.22,PS/0,RB/0.01,OB/0.4,RP/0
5399.65;44.18;7.31;PP/0.78,TA/0.06,IS/3.25,PS/0,RB/0.01,OB/0.4,RP/0
5459.93;44.35;7.38;PP/0.79,TA/0.06,IS/3.28,PS/0,RB/0.01,OB/0.4,RP/0
5519.96;44.54;7.45;PP/0.8,TA/0.06,IS/3.31,PS/0,RB/0.01,OB/0.4,RP/0
5579.99;44.54;7.51;PP/0.81,TA/0.06,IS/3.34,PS/0,RB/0.01,OB/0.41,RP/0
5639.59;44.29;7.56;PP/0.81,TA/0.06,IS/3.36,PS/0,RB/0.01,OB/0.41,RP/0
5699.99;44.29;7.62;PP/0.82,TA/0.06,IS/3.39,PS/0,RB/0.01,OB/0.41,RP/0
