#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.91;0;0;0;2;0/59.91;0/59.1,1/49.94;0/0;0/59.91,1/59.91;0/0;0/34,1/35;0/0;0/39,1/41;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/1
119.82;0;5;0;2;0/119.82;0/60.42,1/67.61;0/0;0/119.82,1/119.82;0/0;0/30,1/29;0/0;0/33,1/36;0/0;0/0,1/0;0/0;0/3,1/2;0/0;0/7,1/6
179.92;0;10;0;2;0/179.92;0/61.51,1/68.54;0/0;0/179.92,1/179.92;0/0;0/26,1/27;0/0;0/30,1/33;0/0;0/0,1/0;0/0;0/5,1/5;0/0;0/13,1/12
239.81;0;16;0;2;0/239.81;0/62.85,1/69.53;0/0;0/239.81,1/239.81;0/0;0/29,1/29;0/0;0/33,1/34;0/0;0/0,1/0;0/0;0/8,1/8;0/0;0/19,1/18
299.99;0;25;0;2;0/299.99;0/64.01,1/70.78;0/0;0/299.99,1/299.99;0/0;0/34,1/28;0/0;0/39,1/34;0/0;0/0,1/0;0/0;0/13,1/12;0/0;0/24,1/24
359.89;0;32;0;2;0/359.89;0/64.69,1/71.63;0/0;0/359.89,1/359.89;0/0;0/32,1/32;0/0;0/36,1/37;0/0;0/0,1/0;0/0;0/16,1/16;0/0;0/30,1/30
419.88;0;40;0;2;0/419.88;0/65.94,1/73.15;0/0;0/419.88,1/419.88;0/0;0/40,1/31;0/0;0/42,1/39;0/0;0/0,1/0;0/0;0/21,1/19;0/0;0/36,1/36
479.63;0;47;0;2;0/479.63;0/68.16,1/74.05;0/0;0/479.63,1/479.63;0/0;0/39,1/25;0/0;0/41,1/33;0/0;0/0,1/0;0/0;0/25,1/22;0/0;0/42,1/42
539.98;0;54;0;2;0/539.98;0/91.9,1/75.08;0/0;0/539.98,1/539.98;0/0;0/34,1/23;0/0;0/37,1/30;0/0;0/0,1/0;0/0;0/27,1/27;0/0;0/46,1/48
599.92;0;58;0;2;0/599.92;0/93.5,1/76.41;0/0;0/599.92,1/599.92;0/0;0/34,1/19;0/0;0/36,1/28;0/0;0/0,1/0;0/0;0/30,1/28;0/0;0/52,1/54
660;0;69;0;2;0/660;0/95.7,1/77.08;0/0;0/660,1/660;0/0;0/33,1/27;0/0;0/36,1/34;0/0;0/0,1/0;0/0;0/35,1/34;0/0;0/58,1/60
719.96;0;76;0;2;0/719.96;0/96.69,1/77.78;0/0;0/719.96,1/719.96;0/0;0/25,1/29;0/0;0/30,1/35;0/0;0/0,1/0;0/0;0/37,1/39;0/0;0/64,1/65
779.97;0;81;0;2;0/779.97;0/98.15,1/78.16;0/0;0/779.97,1/779.97;0/0;0/23,1/22;0/0;0/27,1/29;0/0;0/0,1/0;0/0;0/40,1/41;0/0;0/70,1/71
839.73;0;86;0;2;0/839.73;0/100.53,1/79;0/0;0/839.73,1/839.73;0/0;0/25,1/20;0/0;0/30,1/26;0/0;0/0,1/0;0/0;0/42,1/44;0/0;0/76,1/77
899.6;0;93;0;2;0/899.6;0/101.37,1/80.56;0/0;0/899.6,1/899.6;0/0;0/21,1/24;0/0;0/27,1/29;0/0;0/0,1/0;0/0;0/45,1/48;0/0;0/82,1/83
959.6;0;100;0;2;0/959.6;0/102.56,1/82.06;0/0;0/959.6,1/959.6;0/0;0/22,1/28;0/0;0/27,1/34;0/0;0/0,1/0;0/0;0/49,1/51;0/0;0/88,1/89
