#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
195.55;1;193.07;193.07;-Infinity;193.07;193.07
205.75;1;193.55;193.55;-Infinity;193.55;193.55
245.75;1;235.04;235.04;-Infinity;235.04;235.04
255.79;1;231.53;231.53;-Infinity;231.53;231.53
324.37;2;318.16;318.16;-Infinity;318.16;318.16
342.23;0;323.21;323.2;-Infinity;323.21;323.21
345.95;1;339.94;339.91;-Infinity;339.94;339.94
356.97;0;342.74;342.7;-Infinity;342.74;342.74
387.59;0;386.21;386.21;-Infinity;386.21;386.21
396;1;375.28;375.23;-Infinity;375.28;375.28
397.38;0;393.65;393.65;-Infinity;393.65;393.65
430.98;1;414.5;414.5;-Infinity;414.5;414.50
444.74;2;443.76;443.76;-Infinity;443.76;443.76
473.02;1;454.63;454.62;-Infinity;454.63;454.63
474.89;2;452.08;452.08;-Infinity;452.08;452.08
485.09;2;482.05;482.05;-Infinity;482.05;482.05
495.15;2;476.35;476.35;-Infinity;476.35;476.35
505.16;2;480.23;480.23;-Infinity;480.23;480.23
511.74;1;483.74;483.71;-Infinity;483.74;483.74
532.19;0;526.22;526.19;-Infinity;526.22;526.22
542.19;0;519.38;519.35;-Infinity;519.38;519.38
552.44;0;543.62;543.62;-Infinity;543.62;543.62
562.62;0;544.48;544.45;-Infinity;544.48;544.48
565.33;2;533.07;240.75;-Infinity;533.07;533.07
582.24;1;581.55;581.55;-Infinity;581.55;581.55
585.71;2;574.02;574.02;-Infinity;574.02;574.02
592.63;0;565.82;565.82;-Infinity;565.82;565.82
602.14;1;598.18;598.18;-Infinity;598.18;598.18
603.1;0;591.38;591.36;-Infinity;591.38;591.38
605.49;2;588.02;588.02;-Infinity;588.02;588.02
632.4;1;598.11;236.36;-Infinity;598.11;598.11
666.09;2;636.9;636.86;-Infinity;636.9;636.90
673.52;0;672.99;672.99;-Infinity;672.99;672.99
693.38;0;652.02;161.06;-Infinity;652.02;652.02
696.41;2;682.19;682.19;-Infinity;682.19;682.19
703.6;0;696.85;696.85;-Infinity;696.85;696.85
706.49;2;667.86;231.51;-Infinity;667.86;667.86
713.66;0;665.19;120.92;-Infinity;665.19;665.19
