#TimeStamp;TripTime;Type
63;21;O
70;32;O
70;20;O
73;30;O
74;30;O
76;26;O
79;27;O
80;25;O
84;29;O
93;20;O
94;41;O
100;42;O
102;23;O
105;17;O
106;56;O
109;56;O
111;29;O
114;24;O
118;67;O
122;14;O
124;45;O
124;59;O
128;46;O
134;19;O
136;18;O
137;36;O
149;21;O
154;17;O
156;17;O
159;16;O
167;20;O
173;21;O
179;20;O
184;21;O
185;17;O
196;17;O
201;24;O
203;16;O
208;40;O
209;20;O
213;15;O
214;26;O
223;14;O
224;16;O
233;14;O
244;17;O
245;17;O
252;23;O
255;16;O
269;21;O
274;15;O
275;16;O
280;23;O
285;16;O
298;19;O
306;23;O
311;24;O
313;36;O
316;22;O
327;18;O
336;16;O
340;25;O
351;23;O
358;20;O
358;35;O
359;41;O
364;42;O
366;16;O
369;30;O
375;40;O
386;18;O
392;21;O
399;20;O
405;24;O
415;14;O
422;29;O
427;38;O
440;16;O
448;20;O
456;58;O
457;25;O
458;68;O
468;20;O
469;48;O
482;24;O
485;27;O
487;21;O
489;21;O
490;21;O
496;18;O
504;16;O
510;31;O
517;19;O
521;16;O
526;28;O
528;20;O
529;38;O
530;35;O
542;33;O
551;22;O
552;27;O
556;68;O
565;20;O
568;19;O
574;18;O
575;20;O
584;14;O
585;19;O
588;19;O
600;21;O
602;17;O
618;29;O
620;14;O
621;35;O
624;48;O
630;14;O
639;13;O
651;14;O
664;14;O
671;15;O
678;21;O
687;18;O
692;25;O
692;15;O
707;21;O
712;22;O
712;25;O
714;14;O
730;33;O
738;41;O
746;66;O
752;32;O
753;23;O
753;26;O
757;17;O
760;43;O
764;48;O
769;59;O
770;33;O
776;29;O
777;16;O
781;24;O
784;14;O
798;21;O
801;21;O
802;15;O
804;14;O
804;19;O
810;60;O
818;18;O
828;18;O
832;21;O
839;19;O
845;14;O
851;36;O
864;16;O
865;18;O
870;33;O
872;22;O
879;22;O
881;64;O
882;15;O
883;15;O
888;48;O
904;17;O
905;17;O
911;19;O
913;31;O
915;18;O
920;18;O
923;15;O
929;21;O
935;17;O
942;44;O
943;15;O
945;23;O
952;14;O
975;27;O
975;16;O
982;20;O
992;20;O
993;36;O
1000;31;O
1006;28;O
1007;19;O
1009;57;O
1015;34;O
1022;20;O
1023;55;O
1036;23;O
1038;26;O
1047;19;O
1051;18;O
1051;63;O
1051;44;O
1054;17;O
1056;33;O
1067;25;O
1072;20;O
1083;20;O
1089;15;O
1094;31;O
1114;29;O
1116;21;O
1117;29;O
1131;20;O
1131;16;O
1133;35;O
1134;26;O
1135;31;O
1143;19;O
1145;19;O
1148;30;O
1153;19;O
1154;60;O
1156;17;O
1158;30;O
1161;16;O
1171;17;O
1173;30;O
1181;16;O
1181;22;O
1196;18;O
1201;17;O
1205;17;O
1221;13;O
1225;16;O
1244;25;O
1246;17;O
1270;21;O
1271;30;O
1274;25;O
1280;21;O
1283;19;O
1288;49;O
1291;17;O
