Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;3.50;103;0;9;115.7878908133;19951.2891033993;10.079256861618;441.898795097476;11.4444444444444;6187.61312275605;7200
OutputStation1;45.50;9.50;79;0;11;72.5581818181816;7416.59302308966;11.8761111111103;260.957683986365;7.18181818181818;6425.18223618614;7200
