#TimeStamp;TripTime;Type
52;24;O
56;25;O
59;34;O
71;31;O
74;40;O
76;43;O
78;43;O
79;23;O
79;35;O
89;28;O
92;39;O
93;31;O
96;36;O
97;28;O
99;68;O
101;39;O
102;59;O
102;36;O
105;45;O
108;17;O
114;48;O
115;63;O
119;18;O
129;14;O
131;20;O
138;21;O
146;26;O
157;30;O
157;26;O
161;25;O
168;27;O
173;27;O
174;19;O
178;22;O
182;21;O
185;19;O
199;24;O
200;24;O
202;16;O
204;19;O
207;16;O
214;20;O
225;19;O
239;18;O
244;17;O
248;34;O
253;37;O
260;29;O
264;17;O
265;19;O
272;20;O
273;32;O
278;23;O
279;22;O
286;14;O
290;14;O
293;23;O
305;32;O
310;30;O
313;31;O
316;21;O
321;20;O
326;53;O
326;24;O
339;19;O
345;52;O
347;22;O
354;18;O
355;15;O
364;19;O
376;26;O
377;16;O
381;30;O
385;29;O
389;23;O
393;17;O
395;17;O
401;30;O
403;22;O
406;26;O
411;21;O
412;21;O
414;14;O
425;39;O
427;15;O
440;14;O
458;17;O
466;30;O
483;22;O
484;14;O
484;18;O
492;36;O
497;46;O
505;14;O
505;24;O
506;19;O
515;14;O
515;19;O
523;31;O
527;20;O
532;31;O
540;18;O
545;14;O
550;14;O
554;22;O
555;35;O
565;19;O
580;40;O
596;39;O
597;25;O
597;56;O
604;53;O
606;24;O
608;27;O
609;47;O
614;22;O
622;35;O
623;17;O
630;22;O
633;22;O
635;17;O
639;18;O
640;39;O
641;23;O
652;20;O
657;20;O
657;16;O
676;19;O
679;17;O
679;37;O
683;21;O
685;13;O
685;33;O
691;23;O
697;19;O
701;19;O
701;29;O
704;22;O
715;23;O
717;26;O
722;24;O
736;34;O
742;14;O
750;28;O
760;18;O
771;19;O
771;34;O
776;18;O
783;31;O
784;16;O
788;19;O
793;21;O
802;21;O
806;17;O
812;21;O
815;23;O
817;15;O
825;23;O
834;33;O
835;23;O
846;23;O
846;18;O
855;23;O
856;17;O
857;14;O
859;33;O
866;17;O
871;35;O
873;17;O
882;36;O
887;14;O
887;21;O
895;13;O
906;17;O
907;14;O
908;21;O
912;26;O
923;20;O
925;12;O
940;17;O
946;28;O
948;28;O
951;22;O
951;18;O
958;19;O
965;12;O
967;33;O
974;15;O
983;20;O
994;14;O
998;34;O
1003;22;O
1008;18;O
1011;20;O
1015;22;O
1017;14;O
1024;24;O
1029;20;O
1031;18;O
1033;22;O
1037;36;O
1058;26;O
1064;21;O
1065;23;O
1070;20;O
1079;40;O
1085;15;O
1098;18;O
1100;29;O
1105;24;O
1117;17;O
1117;33;O
1124;20;O
1127;37;O
1130;46;O
1134;25;O
1139;37;O
1142;22;O
1149;19;O
1152;28;O
1152;51;O
1152;25;O
1158;18;O
1167;33;O
1168;23;O
1173;59;O
1178;34;O
1186;32;O
1191;26;O
1205;35;O
1210;34;O
1216;49;O
1216;93;O
1221;47;O
1230;35;O
1232;21;O
1235;15;O
1237;17;O
1240;50;O
1247;17;O
1259;44;O
1269;44;O
1277;43;O
1291;52;O
1327;49;O
