#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.79;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.98;42.39;0.46;PP/0.07,TA/0.1,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.9;43.08;0.55;PP/0.09,TA/0.1,IS/0.01,PS/0,RB/0,OB/0.01,RP/0
179.63;43.5;0.62;PP/0.11,TA/0.1,IS/0.01,PS/0,RB/0,OB/0.01,RP/0
239.77;42.84;0.73;PP/0.13,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.01,RP/0
299.78;43.27;0.88;PP/0.15,TA/0.17,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
359.86;43.15;0.95;PP/0.16,TA/0.17,IS/0.04,PS/0,RB/0.01,OB/0.01,RP/0
419.81;43.29;1.06;PP/0.18,TA/0.19,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
479.66;43.48;1.13;PP/0.19,TA/0.19,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
539.99;43.99;1.23;PP/0.21,TA/0.21,IS/0.07,PS/0,RB/0.01,OB/0.02,RP/0
599.84;43.34;1.31;PP/0.22,TA/0.21,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
659.96;43.64;1.4;PP/0.24,TA/0.21,IS/0.08,PS/0,RB/0.01,OB/0.02,RP/0
719.93;43.97;1.5;PP/0.26,TA/0.21,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
779.98;44.43;1.6;PP/0.28,TA/0.24,IS/0.09,PS/0,RB/0.01,OB/0.02,RP/0
839.98;43.55;1.67;PP/0.29,TA/0.24,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
899.91;43.8;1.78;PP/0.31,TA/0.26,IS/0.1,PS/0,RB/0.01,OB/0.02,RP/0
959.92;44.33;1.87;PP/0.32,TA/0.28,IS/0.11,PS/0,RB/0.01,OB/0.02,RP/0
1019.87;44.57;1.96;PP/0.33,TA/0.29,IS/0.12,PS/0,RB/0.01,OB/0.02,RP/0
1079.96;43.95;2.07;PP/0.35,TA/0.32,IS/0.12,PS/0,RB/0.01,OB/0.02,RP/0
1139.72;43.91;2.2;PP/0.38,TA/0.34,IS/0.12,PS/0,RB/0.01,OB/0.02,RP/0
1199.82;43.69;2.32;PP/0.41,TA/0.35,IS/0.13,PS/0,RB/0.01,OB/0.02,RP/0
1259.82;44.07;2.44;PP/0.44,TA/0.36,IS/0.13,PS/0,RB/0.01,OB/0.02,RP/0
