#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.83;1;18;0;0;0;0;0;0;0;0;0
1199.62;0.99;18;0;0;0;0;0;0;0;0;0
1800;0.99;18;0;0;0;0;0;0;0;0;0
2399.66;0.98;18;0;0;0;0;0;0;0;0;0
2999.94;0.98;18;0;0;0;0;0;0;0;0;0
3599.6;0.97;18;0;0;0;0;0;0;0;0;0
4199.85;0.97;18;0;0;0;0;0;0;0;0;0
4799.78;0.97;18;0;0;0;0;0;0;0;0;0
5399.87;0.96;18;0;0;0;0;0;0;0;0;0
5999.97;0.96;18;0;0;0;0;0;0;0;0;0
6599.85;0.95;18;0;0;0;0;0;0;0;0;0
7199.97;0.95;18;0;0;0;0;0;0;0;0;0
7799.75;0.95;18;0;0;0;0;0;0;0;0;0
8399.78;0.94;18;0;0;0;0;0;0;0;0;0
8999.65;0.94;18;0;0;0;0;0;0;0;0;0
9599.92;0.93;18;0;0;0;0;0;0;0;0;0
10199.93;0.93;18;0;0;0;0;0;0;0;0;0
10799.69;0.93;18;0;0;0;0;0;0;0;0;0
11399.69;0.93;18;0;0;0;0;0;0;0;0;0
11999.69;0.93;18;0;0;0;0;0;0;0;0;0
12599.69;0.93;18;0;0;0;0;0;0;0;0;0
13199.69;0.93;18;0;0;0;0;0;0;0;0;0
13799.69;0.93;18;0;0;0;0;0;0;0;0;0
14399.69;0.93;18;0;0;0;0;0;0;0;0;0
14999.69;0.93;18;0;0;0;0;0;0;0;0;0
15599.69;0.93;18;0;0;0;0;0;0;0;0;0
16199.69;0.93;18;0;0;0;0;0;0;0;0;0
16799.69;0.93;18;0;0;0;0;0;0;0;0;0
17399.69;0.93;18;0;0;0;0;0;0;0;0;0
17999.69;0.93;18;0;0;0;0;0;0;0;0;0
18599.69;0.93;18;0;0;0;0;0;0;0;0;0
19199.69;0.93;18;0;0;0;0;0;0;0;0;0
19799.69;0.93;18;0;0;0;0;0;0;0;0;0
20399.69;0.93;18;0;0;0;0;0;0;0;0;0
