#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.13;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.91;40.93;0.46;PP/0.05,TA/0.15,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.66;41.31;0.55;PP/0.07,TA/0.15,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
179.8;42.13;0.63;PP/0.07,TA/0.16,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
239.86;41.59;0.71;PP/0.08,TA/0.16,IS/0.06,PS/0,RB/0.01,OB/0.03,RP/0
299.77;41.7;0.81;PP/0.09,TA/0.18,IS/0.09,PS/0,RB/0.01,OB/0.04,RP/0
359.95;41.77;0.9;PP/0.09,TA/0.18,IS/0.14,PS/0,RB/0.01,OB/0.06,RP/0
419.85;41.81;1.01;PP/0.1,TA/0.18,IS/0.18,PS/0,RB/0.01,OB/0.07,RP/0
479.9;42.07;1.09;PP/0.1,TA/0.2,IS/0.21,PS/0,RB/0.01,OB/0.07,RP/0
539.97;42.06;1.15;PP/0.11,TA/0.2,IS/0.23,PS/0,RB/0.01,OB/0.07,RP/0
599.82;42.06;1.19;PP/0.11,TA/0.2,IS/0.25,PS/0,RB/0.01,OB/0.07,RP/0
659.7;42.06;1.25;PP/0.12,TA/0.2,IS/0.27,PS/0,RB/0.01,OB/0.07,RP/0
719.9;42.06;1.3;PP/0.13,TA/0.2,IS/0.29,PS/0,RB/0.01,OB/0.07,RP/0
779.91;42.42;1.36;PP/0.13,TA/0.21,IS/0.31,PS/0,RB/0.01,OB/0.07,RP/0
839.97;42.32;1.44;PP/0.15,TA/0.22,IS/0.33,PS/0,RB/0.01,OB/0.08,RP/0
899.74;42.52;1.54;PP/0.16,TA/0.24,IS/0.35,PS/0,RB/0.01,OB/0.08,RP/0
959.84;42.7;1.6;PP/0.17,TA/0.24,IS/0.37,PS/0,RB/0.01,OB/0.08,RP/0
1019.98;42.87;1.67;PP/0.18,TA/0.25,IS/0.39,PS/0,RB/0.01,OB/0.08,RP/0
1079.99;42.88;1.72;PP/0.18,TA/0.25,IS/0.4,PS/0,RB/0.01,OB/0.08,RP/0
1139.86;42.44;1.78;PP/0.19,TA/0.25,IS/0.42,PS/0,RB/0.01,OB/0.08,RP/0
1199.95;42.44;1.81;PP/0.19,TA/0.25,IS/0.44,PS/0,RB/0.01,OB/0.08,RP/0
1259.82;42.44;1.86;PP/0.19,TA/0.25,IS/0.45,PS/0,RB/0.01,OB/0.08,RP/0
1319.91;42.46;1.92;PP/0.2,TA/0.25,IS/0.47,PS/0,RB/0.01,OB/0.08,RP/0
1379.81;42.64;2.01;PP/0.22,TA/0.27,IS/0.49,PS/0,RB/0.01,OB/0.08,RP/0
1439.79;42.82;2.08;PP/0.22,TA/0.28,IS/0.51,PS/0,RB/0.01,OB/0.08,RP/0
1499.62;42.85;2.19;PP/0.24,TA/0.32,IS/0.52,PS/0,RB/0.01,OB/0.08,RP/0
1559.94;42.85;2.24;PP/0.24,TA/0.32,IS/0.54,PS/0,RB/0.01,OB/0.08,RP/0
1619.78;42.99;2.29;PP/0.25,TA/0.33,IS/0.55,PS/0,RB/0.01,OB/0.08,RP/0
1679.8;42.99;2.33;PP/0.26,TA/0.33,IS/0.56,PS/0,RB/0.01,OB/0.09,RP/0
1739.88;43.24;2.4;PP/0.27,TA/0.34,IS/0.58,PS/0,RB/0.01,OB/0.09,RP/0
1799.98;43.03;2.49;PP/0.29,TA/0.36,IS/0.59,PS/0,RB/0.01,OB/0.09,RP/0
1859.92;43.06;2.55;PP/0.29,TA/0.37,IS/0.61,PS/0,RB/0.01,OB/0.09,RP/0
1919.84;43.25;2.61;PP/0.3,TA/0.38,IS/0.63,PS/0,RB/0.01,OB/0.09,RP/0
1979.98;43.25;2.65;PP/0.31,TA/0.38,IS/0.65,PS/0,RB/0.01,OB/0.09,RP/0
2039.85;43.31;2.7;PP/0.31,TA/0.38,IS/0.66,PS/0,RB/0.01,OB/0.1,RP/0
2099.99;43.31;2.76;PP/0.32,TA/0.38,IS/0.68,PS/0,RB/0.01,OB/0.1,RP/0
2159.96;43.31;2.8;PP/0.32,TA/0.38,IS/0.69,PS/0,RB/0.01,OB/0.1,RP/0
2219.63;43.31;2.86;PP/0.33,TA/0.38,IS/0.71,PS/0,RB/0.01,OB/0.1,RP/0
2279.86;43.16;2.92;PP/0.34,TA/0.39,IS/0.73,PS/0,RB/0.01,OB/0.1,RP/0
2339.97;43.25;2.99;PP/0.35,TA/0.4,IS/0.74,PS/0,RB/0.01,OB/0.1,RP/0
2399.77;43.36;3.05;PP/0.35,TA/0.41,IS/0.75,PS/0,RB/0.01,OB/0.1,RP/0
2459.89;43.67;3.12;PP/0.36,TA/0.42,IS/0.77,PS/0,RB/0.01,OB/0.1,RP/0
2519.93;43.67;3.17;PP/0.36,TA/0.42,IS/0.79,PS/0,RB/0.01,OB/0.1,RP/0
2579.92;43.15;3.21;PP/0.37,TA/0.42,IS/0.8,PS/0,RB/0.01,OB/0.1,RP/0
2639.68;43.15;3.26;PP/0.38,TA/0.43,IS/0.81,PS/0,RB/0.01,OB/0.1,RP/0
2699.85;43.15;3.3;PP/0.38,TA/0.43,IS/0.83,PS/0,RB/0.01,OB/0.11,RP/0
2759.81;43.13;3.39;PP/0.39,TA/0.45,IS/0.84,PS/0,RB/0.01,OB/0.11,RP/0
2819.95;43.13;3.43;PP/0.4,TA/0.45,IS/0.85,PS/0,RB/0.01,OB/0.11,RP/0
2879.95;43.13;3.48;PP/0.41,TA/0.45,IS/0.87,PS/0,RB/0.01,OB/0.11,RP/0
2939.9;43.13;3.53;PP/0.41,TA/0.45,IS/0.88,PS/0,RB/0.01,OB/0.11,RP/0
2999.64;43.31;3.58;PP/0.43,TA/0.45,IS/0.89,PS/0,RB/0.01,OB/0.11,RP/0
3059.73;43.34;3.62;PP/0.44,TA/0.45,IS/0.91,PS/0,RB/0.01,OB/0.11,RP/0
3119.87;43.25;3.66;PP/0.44,TA/0.45,IS/0.91,PS/0,RB/0.01,OB/0.11,RP/0
3179.97;43.25;3.71;PP/0.45,TA/0.46,IS/0.93,PS/0,RB/0.01,OB/0.11,RP/0
3239.65;43.25;3.75;PP/0.45,TA/0.46,IS/0.94,PS/0,RB/0.01,OB/0.11,RP/0
3299.62;43.32;3.81;PP/0.46,TA/0.47,IS/0.95,PS/0,RB/0.01,OB/0.11,RP/0
3359.68;43.32;3.87;PP/0.48,TA/0.47,IS/0.97,PS/0,RB/0.01,OB/0.12,RP/0
3419.9;43.11;3.93;PP/0.48,TA/0.48,IS/0.98,PS/0,RB/0.01,OB/0.12,RP/0
3479.81;43.11;3.99;PP/0.49,TA/0.48,IS/0.99,PS/0,RB/0.01,OB/0.12,RP/0
3539.86;43.11;4.03;PP/0.49,TA/0.48,IS/1,PS/0,RB/0.01,OB/0.12,RP/0
3599.8;43.11;4.07;PP/0.5,TA/0.48,IS/1.01,PS/0,RB/0.01,OB/0.12,RP/0
3659.98;43.49;4.15;PP/0.51,TA/0.51,IS/1.03,PS/0,RB/0.01,OB/0.12,RP/0
3719.84;43.24;4.2;PP/0.52,TA/0.51,IS/1.04,PS/0,RB/0.01,OB/0.12,RP/0
3779.61;43.24;4.24;PP/0.52,TA/0.51,IS/1.05,PS/0,RB/0.01,OB/0.12,RP/0
3839.97;43.24;4.27;PP/0.52,TA/0.51,IS/1.06,PS/0,RB/0.01,OB/0.12,RP/0
3899.96;43.24;4.31;PP/0.53,TA/0.51,IS/1.07,PS/0,RB/0.01,OB/0.12,RP/0
3959.81;43.41;4.37;PP/0.54,TA/0.52,IS/1.08,PS/0,RB/0.01,OB/0.13,RP/0
4019.74;43.58;4.41;PP/0.55,TA/0.53,IS/1.09,PS/0,RB/0.01,OB/0.13,RP/0
4079.68;43.27;4.44;PP/0.55,TA/0.53,IS/1.1,PS/0,RB/0.01,OB/0.13,RP/0
4139.9;43.27;4.49;PP/0.56,TA/0.54,IS/1.11,PS/0,RB/0.01,OB/0.13,RP/0
4199.82;43.35;4.54;PP/0.57,TA/0.55,IS/1.12,PS/0,RB/0.01,OB/0.13,RP/0
4259.99;43.47;4.59;PP/0.57,TA/0.56,IS/1.13,PS/0,RB/0.01,OB/0.13,RP/0
4319.96;43.64;4.63;PP/0.58,TA/0.56,IS/1.14,PS/0,RB/0.01,OB/0.13,RP/0
4379.86;43.43;4.68;PP/0.58,TA/0.56,IS/1.15,PS/0,RB/0.01,OB/0.13,RP/0
4439.86;43.43;4.73;PP/0.59,TA/0.57,IS/1.16,PS/0,RB/0.01,OB/0.13,RP/0
4499.61;43.43;4.8;PP/0.6,TA/0.57,IS/1.17,PS/0,RB/0.01,OB/0.13,RP/0
