#TimeStamp;Bot;Pod;OutputStation
52.56;2;157;1
62.79;2;157;1
65.42;4;186;0
72.78;2;157;1
75.41;4;186;0
82.79;5;221;1
85.57;4;186;0
92.67;5;221;1
95.57;3;237;0
102.9;5;221;1
105.59;3;237;0
113.28;11;289;1
115.64;7;164;0
123.22;11;289;1
125.49;2;157;0
133.14;1;137;1
135.52;8;33;0
143.25;1;137;1
145.33;0;84;0
153.27;6;76;1
155.68;0;84;0
163.33;6;76;1
165.77;10;136;0
173.37;6;76;1
175.81;10;136;0
183.46;4;186;1
185.8;5;221;0
193.4;4;186;1
195.91;11;289;0
203.3;9;152;1
206.05;1;137;0
213.64;9;152;1
216.1;1;137;0
223.57;9;152;1
226.44;6;76;0
233.76;3;237;1
236.2;6;76;0
243.86;2;157;1
246.38;4;186;0
253.56;2;157;1
256.18;4;186;0
263.9;2;157;1
266.43;4;186;0
273.82;2;157;1
276.19;4;186;0
283.88;2;157;1
286.48;9;152;0
293.92;2;157;1
303.92;8;33;1
313.97;8;33;1
324.2;8;33;1
325.5;6;195;0
334.07;8;33;1
335.55;6;195;0
344.2;0;84;1
345.59;6;195;0
354.22;10;136;1
355.96;2;157;0
364.36;10;136;1
366;3;108;0
374.21;5;221;1
376.06;8;33;0
384.4;11;289;1
386.42;0;84;0
394.47;7;323;1
396.74;10;136;0
404.52;1;137;1
406.74;5;221;0
414.43;4;186;1
416.76;11;289;0
424.56;4;186;1
426.81;7;323;0
434.71;4;186;1
436.95;1;137;0
444.8;9;152;1
454.84;6;195;1
461.72;4;186;0
464.95;3;108;1
471.74;4;186;0
475.08;3;108;1
481.53;4;186;0
484.83;3;108;1
491.77;9;152;0
494.85;2;157;1
501.84;9;152;0
505.12;8;33;1
511.78;6;195;0
515.22;8;33;1
521.85;3;108;0
525.41;8;33;1
531.95;3;108;0
535.06;8;33;1
541.69;2;157;0
545.18;0;84;1
555.15;10;136;1
565.3;10;136;1
569.76;0;84;0
575.06;10;136;1
580.01;0;84;0
585.31;5;221;1
589.74;8;33;0
595.45;7;323;1
600;8;33;0
605.71;1;137;1
609.95;8;33;0
615.74;1;137;1
620;5;221;0
625.48;1;137;1
630.09;10;136;0
635.52;4;186;1
640.52;10;136;0
645.78;11;176;1
650.56;10;136;0
655.77;11;176;1
660.42;10;136;0
665.77;11;176;1
670.38;10;136;0
675.67;6;195;1
680.72;7;323;0
685.82;9;152;1
691.01;1;137;0
695.86;3;108;1
701.05;4;186;0
705.9;3;108;1
711.11;4;186;0
716.2;2;157;1
721.31;11;176;0
726.27;2;157;1
731.11;11;176;0
736.4;0;84;1
741.29;11;176;0
746.34;0;84;1
751.45;11;176;0
756.31;8;33;1
761.47;6;195;0
766.47;8;33;1
771.11;9;152;0
776.37;5;221;1
781.56;9;152;0
786.52;5;221;1
791.96;3;108;0
796.8;5;221;1
801.79;3;108;0
806.88;10;136;1
811.98;3;108;0
816.87;10;136;1
821.93;2;157;0
826.93;7;323;1
831.99;0;84;0
836.99;4;186;1
842.04;8;33;0
847.18;11;176;1
855.54;7;323;0
857.43;1;266;1
865.56;7;323;0
867.52;6;195;1
875.33;10;136;0
877.53;3;108;1
885.74;10;136;0
887.78;3;108;1
895.65;10;136;0
897.69;2;157;1
905.47;10;136;0
907.86;0;84;1
915.42;4;186;0
917.93;8;33;1
925.76;11;176;0
927.76;8;33;1
935.81;6;195;0
937.95;8;33;1
