#TimeStamp;TripTime;Type
35;16;O
35;10;O
36;22;O
42;11;O
45;20;O
58;38;O
58;43;O
58;38;O
61;42;O
63;48;O
66;33;O
67;50;O
67;54;O
68;41;O
71;49;O
72;43;O
73;46;O
78;56;O
433;16;O
451;15;O
481;16;O
489;12;O
742;14;O
867;15;O
877;15;O
896;14;O
916;16;O
1006;14;O
1109;16;O
1159;16;O
1250;16;O
1370;14;O
1434;16;O
1463;16;O
1503;15;O
1562;14;O
1625;16;O
1674;15;O
1687;17;O
1777;17;O
1800;16;O
1901;16;O
1927;15;O
1937;14;O
1958;16;O
2009;16;O
2072;16;O
2128;14;O
2211;16;O
2227;13;O
2274;16;O
2294;15;O
2350;14;O
2352;15;O
2439;12;O
2443;16;O
2451;14;O
2455;18;O
2466;16;O
2474;16;O
2577;17;O
2644;15;O
2727;28;O
2737;17;O
2758;16;O
2817;16;O
2825;13;O
2908;17;O
2915;13;O
2935;13;O
2949;16;O
2979;16;O
2980;18;O
2995;13;O
3031;18;O
3033;19;O
3037;14;O
3047;24;O
3047;15;O
3087;16;O
3089;16;O
3120;16;O
3127;14;O
3145;13;O
3148;15;O
3161;17;O
3170;17;O
3177;13;O
3188;14;O
3215;18;O
3252;16;O
3292;16;O
3301;15;O
3364;15;O
3402;15;O
3441;14;O
3455;17;O
3462;15;O
3464;16;O
3565;17;O
3566;17;O
3591;15;O
3606;16;O
3610;18;O
3615;16;O
3636;16;O
3686;16;O
3698;18;O
3727;18;O
3734;16;O
3738;25;O
3746;25;O
3749;14;O
3766;17;O
3767;16;O
3774;15;O
3776;17;O
3786;22;O
3787;18;O
3788;13;O
3792;19;O
3795;16;O
3801;17;O
3812;20;O
3855;15;O
3870;28;O
3876;26;O
3881;29;O
3888;18;O
3895;15;O
3897;36;O
3917;22;O
3923;13;O
3927;23;O
3928;36;O
3939;12;O
3949;15;O
3965;30;O
3970;20;O
3976;31;O
3977;16;O
3986;16;O
3992;18;O
3993;19;O
4001;15;O
4096;15;O
4210;15;O
4213;17;O
4496;20;O
4514;16;O
4555;19;O
4585;16;O
4616;18;O
4656;16;O
4659;21;O
4669;18;O
4705;14;O
4742;13;O
4751;19;O
4873;13;O
4968;16;O
5130;16;O
5138;15;O
5191;17;O
5201;16;O
5233;17;O
5249;15;O
5274;19;O
5281;16;O
5334;29;O
5373;16;O
5392;16;O
5422;13;O
5431;14;O
5454;16;O
5471;14;O
5503;16;O
5544;14;O
5563;14;O
5594;14;O
5603;15;O
5666;18;O
5716;15;O
5722;21;O
5725;14;O
5753;14;O
5760;19;O
5806;16;O
5814;14;O
5817;15;O
5825;15;O
5838;16;O
5878;16;O
5898;18;O
5913;18;O
5928;13;O
5945;14;O
5957;16;O
5962;17;O
6040;16;O
6042;16;O
6086;14;O
6095;20;O
6121;16;O
6136;14;O
6155;16;O
6156;21;O
6176;17;O
6177;14;O
6191;15;O
6216;13;O
6238;15;O
6240;16;O
6252;16;O
6255;21;O
6255;21;O
6265;19;O
6270;22;O
6274;18;O
6294;13;O
6305;17;O
6319;15;O
6331;17;O
6334;17;O
6346;19;O
6352;17;O
6358;14;O
6393;16;O
6403;16;O
6413;16;O
6443;18;O
6455;48;O
6489;20;O
6605;158;O
6613;37;O
6627;19;O
6660;14;O
6666;208;O
6673;37;O
6676;40;O
6683;37;O
6710;14;O
6715;45;O
6723;37;O
6725;273;O
6730;24;O
6739;18;O
6753;17;O
6767;24;O
6781;14;O
6804;31;O
6814;16;O
6825;13;O
6827;31;O
6831;19;O
6840;50;O
6862;15;O
6870;26;O
6884;59;O
6922;15;O
6932;15;O
6939;76;O
6950;125;O
6961;34;O
6962;15;O
6964;27;O
6967;160;O
6972;15;O
6988;16;O
6998;21;O
7111;13;O
7131;14;O
7255;15;O
7281;16;O
7333;13;O
7355;15;O
7375;14;O
7392;31;O
7407;37;O
7417;15;O
7457;15;O
7472;15;O
7494;28;O
7499;27;O
7499;17;O
7526;19;O
7568;16;O
7589;16;O
7619;16;O
7629;15;O
7640;16;O
7809;15;O
7819;14;O
7855;17;O
7865;16;O
7888;18;O
7901;16;O
7912;18;O
7916;251;O
7924;49;O
7928;23;O
7935;50;O
7954;18;O
7965;60;O
7972;17;O
7985;63;O
7995;100;O
8006;10;O
8010;14;O
8022;16;O
8026;19;O
8036;19;O
8060;14;O
8062;7;O
8104;8;O
8111;15;O
8126;106;O
8132;15;O
8148;117;O
8161;15;O
8172;15;O
8217;20;O
8224;18;O
8240;18;O
8253;16;O
8286;14;O
8304;21;O
8317;14;O
8337;14;O
8343;16;O
8365;28;O
8370;11;O
8375;30;O
8382;19;O
8389;23;O
8395;22;O
8397;32;O
8401;25;O
8409;16;O
8415;17;O
8417;12;O
8419;19;O
8431;18;O
8433;24;O
8443;17;O
8448;25;O
8461;18;O
8462;30;O
8466;11;O
8474;26;O
8477;38;O
8485;82;O
8490;15;O
8512;29;O
8517;14;O
8526;13;O
8560;13;O
8584;16;O
8600;15;O
8646;20;O
8666;21;O
8681;15;O
8696;16;O
8696;21;O
8704;19;O
8706;16;O
8715;16;O
8755;15;O
8757;17;O
8768;17;O
8775;26;O
8817;13;O
8896;14;O
8903;18;O
8913;16;O
8917;29;O
8939;13;O
8962;16;O
8965;17;O
8971;28;O
9003;16;O
9004;15;O
9015;18;O
9084;14;O
9097;19;O
9135;16;O
9145;14;O
9230;15;O
9244;55;O
9257;15;O
9275;20;O
9280;15;O
9286;86;O
9312;16;O
9314;15;O
9333;17;O
9400;14;O
9417;16;O
9437;16;O
9448;22;O
9448;16;O
9480;18;O
9508;21;O
9510;26;O
9521;16;O
9529;13;O
9533;11;O
9564;19;O
9588;16;O
9595;8;O
9596;21;O
9605;18;O
9616;14;O
9629;17;O
9639;20;O
9647;17;O
9655;27;O
9660;19;O
9668;22;O
9670;21;O
9670;33;O
9671;32;O
9677;28;O
9712;17;O
9733;15;O
9745;18;O
9752;15;O
9785;17;O
9796;18;O
9802;15;O
9817;15;O
9819;18;O
9847;16;O
9857;16;O
9873;15;O
9878;16;O
9887;16;O
9890;21;O
9898;17;O
9992;17;O
10004;113;O
10011;27;O
10014;113;O
10031;17;O
10045;113;O
10070;15;O
10090;50;O
10090;15;O
10113;13;O
10135;24;O
10142;21;O
10158;18;O
10172;21;O
10180;14;O
10191;22;O
10195;19;O
10200;67;O
10209;17;O
10214;32;O
10226;30;O
10253;17;O
10259;21;O
10265;14;O
10266;35;O
10270;23;O
10271;32;O
10285;54;O
10299;19;O
10312;16;O
10312;22;O
10313;15;O
10317;28;O
10318;17;O
10323;17;O
10330;14;O
10341;14;O
10350;14;O
10356;25;O
10362;20;O
10393;17;O
10394;15;O
10406;20;O
10450;21;O
10456;20;O
10504;16;O
10554;14;O
10659;15;O
10699;15;O
10759;15;O
10768;16;O
10771;16;O
10851;29;O
10868;13;O
10910;17;O
10919;14;O
10938;13;O
10961;18;O
10963;16;O
10976;20;O
10990;17;O
10999;17;O
11004;18;O
11013;20;O
11013;16;O
11017;21;O
11033;23;O
11053;19;O
11125;18;O
11179;135;O
11187;14;O
11193;14;O
11197;30;O
11203;55;O
11209;75;O
11223;21;O
11230;31;O
11233;55;O
11235;36;O
11257;18;O
11266;31;O
11274;16;O
11278;31;O
11282;14;O
11325;16;O
11335;16;O
11365;16;O
11371;13;O
11416;17;O
11426;16;O
11431;20;O
11443;14;O
11445;20;O
11473;14;O
11482;13;O
11491;12;O
11524;14;O
11533;13;O
11606;15;O
11622;92;O
11641;51;O
11659;20;O
11682;132;O
11703;51;O
11732;35;O
11741;14;O
11752;24;O
11762;20;O
11768;22;O
11818;15;O
11829;16;O
11834;46;O
11844;46;O
11853;15;O
11857;14;O
11863;15;O
11863;15;O
11873;17;O
11880;16;O
11896;32;O
11897;20;O
11907;19;O
11913;15;O
11918;27;O
11919;15;O
11920;14;O
11925;16;O
11925;24;O
11931;14;O
11940;26;O
11942;20;O
12084;18;O
12142;15;O
12145;16;O
12165;16;O
12172;15;O
12192;15;O
12202;15;O
12212;15;O
12215;16;O
12218;19;O
12242;13;O
12243;15;O
12271;22;O
12272;15;O
12279;21;O
12285;17;O
12294;13;O
12352;14;O
12362;14;O
12456;17;O
12459;17;O
12535;15;O
12545;18;O
12550;17;O
12570;13;O
12601;17;O
12609;14;O
12623;26;O
12636;15;O
12639;25;O
12647;26;O
12663;19;O
12674;20;O
12683;30;O
12691;29;O
12706;66;O
12712;48;O
