#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
124.34;1;99.42;99.42;-Infinity;99.42;99.42
180.04;1;145.91;145.88;-Infinity;145.91;145.91
190.23;1;183.48;183.48;-Infinity;183.48;183.48
235.45;0;203;202.99;-Infinity;203;203.00
255.75;0;249.55;249.55;-Infinity;249.55;249.55
265.83;0;243.02;243.02;-Infinity;243.02;243.02
326.41;0;267.19;267.19;-Infinity;267.19;267.19
329.45;1;248.6;248.6;-Infinity;248.6;248.60
336.43;0;248.76;248.76;-Infinity;248.76;248.76
349.51;1;223.67;223.67;-Infinity;223.67;223.67
369.88;1;280.87;280.87;-Infinity;280.87;280.87
380.04;1;339.02;339.02;-Infinity;339.02;339.02
414.47;1;279.51;279.51;-Infinity;279.51;279.51
417.21;0;376.44;376.44;-Infinity;376.44;376.44
473.83;0;318.29;318.29;-Infinity;318.29;318.29
564.48;1;398.08;398.05;-Infinity;398.08;398.08
574.57;1;382.35;382.35;-Infinity;382.35;382.35
595.02;1;402.09;402.09;-Infinity;402.09;402.09
611;0;489.29;489.29;-Infinity;489.29;489.29
615.38;1;387.48;285.88;-Infinity;387.48;387.48
621.38;0;444.09;444.09;-Infinity;444.09;444.09
647.6;1;410.5;277.47;-Infinity;410.5;410.50
671.58;0;453.71;435.88;-Infinity;453.71;453.71
675.74;1;571.16;571.12;-Infinity;571.16;571.16
685.98;1;453.46;336.27;-Infinity;453.46;453.46
702.01;0;485.53;485.53;-Infinity;485.53;485.53
721.86;0;500.71;466.06;-Infinity;500.71;500.71
752.1;0;658.38;658.38;-Infinity;658.38;658.38
756.06;1;512.49;375.78;-Infinity;512.49;512.49
796.68;1;541.56;382.1;-Infinity;541.56;541.56
812.35;0;589.37;546.14;-Infinity;589.37;589.37
816.95;1;707.57;707.54;-Infinity;707.57;707.57
827.49;1;609.65;609.65;-Infinity;609.65;609.65
865.71;0;638.47;539.07;-Infinity;638.47;638.47
877.29;1;517.25;261.86;-Infinity;517.25;517.25
896.08;0;633.84;478.75;-Infinity;633.84;633.84
956.31;0;726.94;619.46;-Infinity;726.94;726.94
966.81;0;861.22;861.22;-Infinity;861.22;861.22
980.43;1;595.71;294.23;-Infinity;595.71;595.71
992.36;1;810.47;810.47;-Infinity;810.47;810.47
1026.91;0;664.84;405.33;-Infinity;664.84;664.84
1037.04;0;705.24;425.67;-Infinity;705.24;705.24
1050.15;1;762.66;485.48;-Infinity;762.66;762.66
1057.28;0;785.38;583.15;-Infinity;785.38;785.38
1068.4;0;704.78;396.77;-Infinity;704.78;704.78
1078.69;0;688.72;376.63;-Infinity;688.72;688.72
1092.75;1;716.76;416.97;-Infinity;716.76;716.76
1102.83;1;779.15;507.45;-Infinity;779.15;779.15
1112.9;1;796.73;537.93;-Infinity;796.73;796.73
1132.76;1;769.91;484.94;-Infinity;769.91;769.91
