#TimeStamp;Runtime;Requests
0.88;0.02;6
2.93;0;1
4.02;0;1
5.05;0;3
6.05;0;1
7.23;0;1
8.56;0;1
9.96;0;1
11.03;0;1
12.07;0;1
13.3;0;2
14.32;0;2
15.41;0;1
16.44;0;1
17.82;0;1
18.89;0;1
20;0;1
21.04;0;3
22.04;0;1
23.04;0;1
24.1;0;2
27.16;0;1
30.12;0;1
31.17;0;1
32.41;0;2
33.5;0;1
34.7;0;2
35.79;0;1
38.2;0;2
39.36;0;3
40.45;0;1
41.75;0;1
42.83;0;2
44.2;0;1
45.92;0;1
47;0;1
49.87;0;1
51.18;0;1
52.2;0;1
54.04;0;1
55.2;0;1
57.87;0;1
59.12;0;1
60.21;0;1
61.62;0;1
63;0;1
64.53;0;1
65.66;0;1
68.82;0;1
70.46;0;1
71.64;0;1
74.04;0;1
75.85;0;1
77.25;0;1
78.66;0;1
79.96;0;1
81.54;0;1
84;0;1
88.1;0;1
89.24;0;1
94.08;0;1
95.17;0;1
98.4;0;1
99.53;0;1
101.34;0;1
102.67;0;1
103.9;0;1
108.13;0;1
109.18;0;2
110.6;0;1
111.85;0;1
113.63;0;1
116.93;0;1
118.17;0;1
119.34;0;2
120.38;0;1
123.67;0;1
127.84;0;1
129.14;0;2
130.23;0;1
131.57;0;1
138.67;0;1
139.73;0;1
141.93;0;1
144.17;0;1
145.58;0;2
148.34;0;1
149.52;0;1
151.6;0;1
152.84;0;1
159.56;0;1
161.75;0;1
163.92;0;1
165.25;0;1
169.56;0;1
173.92;0;1
178.98;0;1
180;0;1
184.13;0;1
185.21;0;1
188.09;0;1
189.56;0;1
190.84;0;1
194.39;0;1
195.48;0;1
197.9;0;1
199.02;0;1
200.42;0;1
201.57;0;1
203.85;0;1
209.45;0;1
210.69;0;1
213.08;0;1
218.92;0;1
222.99;0;1
224.23;0;1
228.65;0;1
229.68;0;1
230.77;0;1
232.96;0;1
234.07;0;1
235.16;0;2
236.16;0;1
238.28;0;1
239.45;0;1
241.99;0;1
243.32;0;1
244.41;0;1
249.08;0;1
250.16;0;2
252.99;0;1
254.08;0;1
255.13;0;1
259.5;0;1
263.34;0;1
265.16;0;1
270.52;0;1
272.66;0;2
274.84;0;1
278.94;0;1
280.04;0;1
282.07;0;1
283.16;0;2
286.24;0;1
288.63;0;1
290.41;0;1
291.55;0;1
292.96;0;1
295.25;0;1
296.38;0;1
300.42;0;1
302.09;0;1
303.18;0;1
304.45;0;2
307.52;0;1
308.72;0;1
310.52;0;1
313.09;0;1
314.16;0;1
315.36;0;1
318.33;0;1
319.42;0;1
320.46;0;1
322.2;0;1
323.28;0;1
324.92;0;1
326.22;0;1
330.73;0;1
331.75;0;1
333.59;0;1
340.5;0;2
343.59;0;1
348;0;1
351.15;0;1
354.01;0;1
359.52;0;1
360.82;0;1
363.45;0;1
365.02;0;1
366.12;0;1
368.59;0;1
369.65;0;1
371.16;0;1
373.78;0;1
374.87;0;1
376;0;1
377.09;0;1
378.46;0;1
379.7;0;1
380.92;0;2
382.17;0;1
384.21;0;1
385.43;0;1
386.48;0;1
387.48;0;1
388.85;0;1
389.97;0;1
391.02;0;1
393.02;0;1
394.1;0;1
395.11;0;1
396.14;0;1
398.19;0;1
399.28;0;1
400.56;0;1
402.36;0;1
403.65;0;1
404.73;0;1
405.82;0;2
406.82;0;1
407.82;0;1
408.85;0;1
409.87;0;1
410.96;0;1
412.42;0;1
413.5;0;1
414.58;0;2
415.79;0;1
417.17;0;1
418.18;0;2
419.21;0;1
422.3;0;1
