#TimeStamp;DistanceTraveled
59.96;701.68
119.97;680.15
179.77;265.37
239.88;267
299.96;343.37
360;374.67
420;345.84
479.88;316.53
539.93;356.72
599.67;313.71
659.78;305.17
720;264.39
779.98;364.45
839.72;352.46
899.72;361.12
959.99;351.36
1019.97;372.41
1079.77;359.7
1139.92;348.2
1199.85;314.95
1259.94;364.51
1319.61;389.97
1379.96;310.31
1439.73;281.44
1499.95;367.77
1560;440.49
1619.98;420.56
1679.85;331.36
1739.99;286.28
1799.74;293.8
1859.97;377.43
1919.89;314.09
1979.66;296.51
2039.63;401.15
2099.83;307.86
2159.96;295.01
2219.84;340.51
2279.97;324.07
2339.7;293.57
2399.85;225.08
2459.85;233.57
2519.99;257.84
2579.9;212.7
2639.89;350.28
2699.86;350.08
2759.95;314.27
2819.82;365.21
2879.9;370.05
2939.98;312.75
2999.77;346.28
3059.97;356.37
3119.97;266.18
3179.77;311.27
3239.93;416.55
3299.99;416.07
3359.74;390.34
3419.67;273.35
3479.77;216.66
3539.99;244.39
3599.94;195.16
3659.93;251.91
3720;344.04
3779.8;393.1
3839.97;409.01
3899.99;393.57
3959.79;370.91
4019.81;299.93
4079.72;257.77
4139.63;367.81
4199.93;316.72
4259.94;336.78
4320;412.68
4379.82;325.5
4439.89;381.25
4499.99;428.57
4559.67;382.76
4619.65;403.53
4679.98;429.47
4739.89;353.15
4799.6;275.91
4859.86;264.35
4919.8;303.68
4979.71;348.88
5039.91;229.18
5099.96;337.42
5159.95;320.68
5219.8;305.8
5279.76;275.06
5339.95;322.06
5399.97;294.7
5459.62;285.73
5519.88;314.01
5579.98;354.75
5639.95;279.25
5699.97;286.04
5759.94;326.32
5819.82;258.85
5879.78;316.9
5939.94;333.67
5999.95;264.31
6059.65;252.29
6119.95;312.55
6179.97;408.49
6239.86;396.61
6299.97;395.07
6359.87;424.2
6419.87;378.16
6479.87;277.61
6539.96;243.1
6599.83;276.96
6659.97;240.35
6719.9;214.43
6779.87;240.96
6839.88;278.13
6899.97;284.91
6959.84;230.42
7019.96;316.25
7079.98;354.18
7139.75;385.28
7199.79;312.31
7259.97;430.91
7319.82;543.88
7379.97;431.13
7439.78;374.44
7499.93;338.82
7559.94;350.41
7619.99;473.16
7679.97;315.7
7739.66;292.48
7799.81;346
7859.99;529.16
7919.97;379.98
7979.87;369.52
8039.96;421.35
8099.9;325.88
8159.8;289.95
8219.97;276.45
8279.97;333.67
8339.97;311.63
8400;381.03
8459.99;380.8
8519.7;313.25
8579.75;195.03
8639.79;275.84
8699.94;212.82
8759.95;355.71
8819.87;307.85
8879.97;304.44
8939.77;420.28
8999.97;416.13
9059.88;321.64
9119.97;417.72
9179.94;420.93
9239.9;278.79
9299.93;287.32
9359.88;318.98
9419.97;295.7
9479.71;206.8
9540;321.04
9600;371.65
9659.87;413.98
9719.95;361.78
9779.83;323.33
9839.81;268.22
9899.68;263.69
9959.81;313.91
10019.8;317.71
10079.89;278.92
10139.91;338.03
10199.86;450.73
10259.7;472.5
10319.9;439.8
10379.9;411.46
10439.81;463.13
10499.64;428.67
10559.98;385.5
10619.99;327.2
10679.97;367.26
10739.97;266.53
10799.97;416.01
10859.64;380.07
10919.8;245.59
10979.95;280.6
11039.94;321.54
11099.96;357.84
11159.91;233.17
11219.66;361.45
11279.85;343.55
11339.76;331.16
11399.99;290.37
11459.67;276.4
11519.99;345.49
11579.93;414.58
11639.99;488.93
11699.8;443.52
11759.83;365.13
