#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
167.11;1;142.18;142.18;-Infinity;142.18;142.18
309.91;1;268.9;268.9;-Infinity;268.9;268.90
315.65;0;292.85;292.85;-Infinity;292.85;292.85
366.07;0;173.85;173.85;-Infinity;173.85;173.85
369.58;1;265;265;-Infinity;265;265.00
396.38;0;261.42;261.42;-Infinity;261.42;261.42
420.05;1;413.3;413.28;-Infinity;413.3;413.30
486.92;0;446.15;446.13;-Infinity;446.15;446.15
496.8;0;403.08;403.08;-Infinity;403.08;403.08
517.22;0;484.77;484.77;-Infinity;484.77;484.77
527.58;0;361.18;361.18;-Infinity;361.18;361.18
537.95;0;478.72;478.72;-Infinity;478.72;478.72
550.3;1;394.77;394.77;-Infinity;394.77;394.77
588.51;0;582.3;582.3;-Infinity;582.3;582.30
590.87;1;408.97;408.97;-Infinity;408.97;408.97
598.82;0;375.83;202.25;-Infinity;375.83;375.83
619.26;0;497.54;497.54;-Infinity;497.54;497.54
709.26;1;628.4;628.4;-Infinity;628.4;628.40
729.41;1;502.18;309.07;-Infinity;502.18;502.18
749.61;1;556.67;556.67;-Infinity;556.67;556.67
760;1;670.99;670.96;-Infinity;670.99;670.99
820;1;710.62;710.62;-Infinity;710.62;710.62
831.78;0;744.1;744.1;-Infinity;744.1;744.10
860.42;1;639.28;490.49;-Infinity;639.28;639.28
865.77;0;628.67;338;-Infinity;628.67;628.67
876.1;0;648.21;389.14;-Infinity;648.21;648.21
890.69;1;713.4;713.4;-Infinity;713.4;713.40
920.78;1;558.71;160.6;-Infinity;558.71;558.71
930.6;1;896.47;896.47;-Infinity;896.47;896.47
938.96;0;833.37;833.37;-Infinity;833.37;833.37
949.37;0;705.8;411.26;-Infinity;705.8;705.80
971.08;1;608.22;150.83;-Infinity;608.22;608.22
981.58;1;709.68;390.66;-Infinity;709.68;709.68
1019.72;0;635.01;153.79;-Infinity;635.01;635.01
1021.83;1;690.03;292.11;-Infinity;690.03;690.03
1049.88;0;686.26;217.99;-Infinity;686.26;686.26
1060.42;0;827.9;542.99;-Infinity;827.9;827.90
1070.73;0;783.24;471.76;-Infinity;783.24;783.24
1080.77;0;764.6;461.38;-Infinity;764.6;764.60
1091.27;0;873.4;725.15;-Infinity;873.4;873.40
1101.36;0;883.53;785.65;-Infinity;883.53;883.53
1115.95;1;739.96;255.27;-Infinity;739.96;739.96
1153.26;0;923.88;656.25;-Infinity;923.88;923.88
1163.44;0;773.46;287.29;-Infinity;773.46;773.46
1177.35;1;922.22;626.91;-Infinity;922.22;922.22
1181.76;0;919.51;593.21;-Infinity;919.51;919.51
1188.57;1;828.53;438.8;-Infinity;828.53;828.53
1211.83;1;1085.99;1085.99;-Infinity;1085.99;1085.99
1225.94;1;902.26;516.63;-Infinity;902.26;902.26
1236.43;1;1019.95;926.35;-Infinity;1019.95;1019.95
