#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.65;1;18;0;0;0;0;0;0;0;0;0
1199.88;0.99;18;0;0;0;0;0;0;0;0;0
1800;0.99;18;0;0;0;0;0;0;0;0;0
2400;0.99;18;0;0;0;0;0;0;0;0;0
2999.93;0.99;18;0;0;0;0;0;0;0;0;0
3599.87;0.99;18;0;0;0;0;0;0;0;0;0
4199.97;0.99;18;0;0;0;0;0;0;0;0;0
4799.87;0.99;18;0;0;0;0;0;0;0;0;0
5399.95;0.99;18;0;0;0;0;0;0;0;0;0
5999.72;0.99;18;0;0;0;0;0;0;0;0;0
6599.69;0.99;18;0;0;0;0;0;0;0;0;0
7199.99;0.99;18;0;0;0;0;0;0;0;0;0
