#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
129.76;1;125.81;125.81;-Infinity;125.81;125.81
170.37;1;164.4;164.4;-Infinity;164.4;164.40
210.41;1;204.2;204.2;-Infinity;204.2;204.20
240.28;1;232.9;232.9;-Infinity;232.9;232.90
280.93;1;268.72;268.72;-Infinity;268.72;268.72
381.25;1;363.11;251.12;-Infinity;363.11;363.11
411.49;1;393.09;241.07;-Infinity;393.09;393.09
521.96;1;513.14;513.12;-Infinity;513.14;513.14
552.22;1;549.18;549.18;-Infinity;549.18;549.18
562.64;1;548.41;548.37;-Infinity;548.41;548.41
583.06;1;565.59;565.59;-Infinity;565.59;565.59
603.48;1;584.68;393.02;-Infinity;584.68;584.68
613.58;1;594.56;372.97;-Infinity;594.56;594.56
623.62;1;602.9;342.63;-Infinity;602.9;602.90
644.04;1;621.23;232.21;-Infinity;621.23;621.23
664.46;1;640.2;142.35;-Infinity;640.2;640.20
676.18;0;665.47;665.47;-Infinity;665.47;665.47
845.24;1;833.55;833.53;-Infinity;833.55;833.55
865.51;1;842.71;484.1;-Infinity;842.71;842.71
869.18;0;868.65;868.65;-Infinity;868.65;868.65
889.6;0;888.62;888.62;-Infinity;888.62;888.62
895.93;1;867.94;312.81;-Infinity;867.94;867.94
900;0;897.52;897.52;-Infinity;897.52;897.52
916.35;1;884.67;292.31;-Infinity;884.67;884.67
920.44;0;916.71;916.71;-Infinity;916.71;916.71
926.77;1;894.6;282.31;-Infinity;894.6;894.60
960.86;0;956.77;956.77;-Infinity;956.77;956.77
971.28;0;965.27;965.27;-Infinity;965.27;965.27
991.7;0;984.96;984.96;-Infinity;984.96;984.96
1007.19;1;972.9;111.05;-Infinity;972.9;972.90
1062.12;0;1028.25;192.8;-Infinity;1028.25;1028.25
1077.66;1;1050.84;514.96;-Infinity;1050.84;1050.84
1088.08;1;1058.89;484.54;-Infinity;1058.89;1058.89
1098.5;1;1068.04;484.88;-Infinity;1068.04;1068.04
1108.91;1;1076.7;444.03;-Infinity;1076.7;1076.70
1132.01;0;1120.3;1120.26;-Infinity;1120.3;1120.30
1149.3;1;1112.87;232.74;-Infinity;1112.87;1112.87
1152.48;0;1138.26;1138.26;-Infinity;1138.26;1138.26
1159.69;1;1118.92;152.29;-Infinity;1118.92;1118.92
1192.98;0;1160.73;516.53;-Infinity;1160.73;1160.73
1253.04;0;1214.41;292.04;-Infinity;1214.41;1214.41
1263.22;0;1224.3;291.8;-Infinity;1224.3;1224.30
1269.82;1;1268.44;1268.44;-Infinity;1268.44;1268.44
1280.42;1;1247.17;414.7;-Infinity;1247.17;1247.17
1290.65;1;1249.29;212.83;-Infinity;1249.29;1249.29
1311.07;1;1268.56;212.41;-Infinity;1268.56;1268.56
1331.7;1;1288.82;222.62;-Infinity;1288.82;1288.82
1333.53;0;1325.6;1325.6;-Infinity;1325.6;1325.60
1414.13;0;1356.73;80.2;-Infinity;1356.73;1356.73
1422.09;1;1421.39;1421.39;-Infinity;1421.39;1421.39
1432.58;1;1394.45;505.59;-Infinity;1394.45;1394.45
1438.5;0;1422.03;1422.03;-Infinity;1422.03;1422.03
1443;1;1400.97;354.75;-Infinity;1400.97;1400.97
1448.92;0;1414.79;559.18;-Infinity;1414.79;1414.79
1453.42;1;1408.81;303.87;-Infinity;1408.81;1408.81
1459.34;0;1424.42;559.18;-Infinity;1424.42;1424.42
1463.67;1;1415.2;303.71;-Infinity;1415.2;1415.20
1469.76;0;1433.27;549.18;-Infinity;1433.27;1433.27
1490.15;0;1441.07;237.07;-Infinity;1441.07;1441.07
