#TimeStamp;Bot;Pod;OutputStation
32.53;3;284;1
42.51;3;284;1
52.54;3;284;1
58.65;5;180;0
62.46;3;284;1
68.77;5;180;0
72.48;3;284;1
78.74;5;180;0
82.48;3;284;1
88.81;5;180;0
92.53;3;284;1
98.84;5;180;0
102.65;3;284;1
108.67;5;180;0
112.88;3;284;1
118.81;5;180;0
122.82;3;284;1
128.5;5;180;0
133.01;3;284;1
138.7;5;180;0
143.29;3;284;1
148.84;5;180;0
153.16;3;284;1
158.61;5;180;0
162.96;3;284;1
168.74;5;180;0
173.3;3;284;1
178.65;5;180;0
183.34;3;284;1
188.84;5;180;0
193.36;3;284;1
198.81;5;180;0
203.59;3;284;1
208.61;5;180;0
213.64;3;284;1
218.89;5;180;0
223.57;3;284;1
229.27;5;180;0
233.35;3;284;1
239.14;5;180;0
243.57;3;284;1
249.23;5;180;0
253.76;3;284;1
258.99;5;180;0
263.97;3;284;1
269.25;5;180;0
273.72;3;284;1
279.26;5;180;0
284.02;3;284;1
289.28;5;180;0
294.07;3;284;1
298.95;5;180;0
304.03;3;284;1
309.18;5;180;0
314.4;3;284;1
319.03;0;42;0
324.37;3;284;1
329.2;0;42;0
334.43;3;284;1
339.32;0;42;0
344.45;3;284;1
349.09;0;42;0
354.51;3;284;1
359.45;0;42;0
364.54;3;284;1
369.5;0;42;0
374.54;3;284;1
379.21;0;42;0
384.4;3;284;1
389.62;0;42;0
394.31;3;284;1
399.66;0;42;0
404.43;3;284;1
409.52;0;42;0
414.59;3;284;1
419.64;0;42;0
424.43;3;284;1
429.71;0;42;0
434.42;3;284;1
440.13;0;42;0
444.42;3;284;1
450.26;0;42;0
454.5;2;146;1
460.55;0;42;0
464.71;2;146;1
470.59;0;42;0
474.85;2;146;1
480.59;0;42;0
485.13;2;146;1
490.59;0;42;0
495.27;2;146;1
500.97;0;42;0
505.27;2;146;1
511.01;0;42;0
515.55;2;146;1
521.01;0;42;0
525.69;2;146;1
