#TimeStamp;TripTime;Type
26;10;O
32;18;O
44;31;O
53;34;O
55;38;O
65;45;O
341;28;O
462;14;O
673;29;O
754;15;O
789;14;O
1028;30;O
1057;14;O
1440;28;O
1590;16;O
1623;14;O
1730;16;O
1785;14;O
1827;15;O
1867;14;O
1942;14;O
1968;14;O
2003;15;O
2014;19;O
2030;15;O
2032;14;O
2051;16;O
2064;18;O
2074;15;O
2086;17;O
2107;8;O
2107;13;O
2137;24;O
2152;20;O
2159;29;O
2159;37;O
2164;20;O
2314;15;O
2408;15;O
2417;16;O
2640;14;O
2720;15;O
2812;14;O
2851;15;O
2905;18;O
2920;13;O
2965;14;O
2996;13;O
3035;14;O
3057;13;O
3076;14;O
3097;13;O
3107;14;O
3116;14;O
3126;14;O
3154;10;O
3175;29;O
3176;21;O
3180;17;O
3189;16;O
3199;12;O
3200;16;O
3244;14;O
3420;14;O
3466;18;O
3481;17;O
3534;17;O
3686;16;O
3797;16;O
3828;16;O
3849;11;O
3878;16;O
3899;11;O
3942;17;O
3979;16;O
3990;11;O
4029;20;O
4052;20;O
4058;24;O
4063;24;O
4071;22;O
4099;19;O
4440;14;O
4491;22;O
4514;13;O
4579;20;O
4865;14;O
4886;13;O
4906;15;O
4927;13;O
4988;19;O
5079;16;O
5229;14;O
5250;13;O
5634;14;O
5726;13;O
5847;14;O
5888;13;O
5949;14;O
5979;14;O
6005;17;O
6008;21;O
6030;14;O
6061;13;O
6081;15;O
6102;13;O
6181;14;O
6231;22;O
6282;19;O
6291;35;O
6326;16;O
6338;20;O
6348;12;O
6363;15;O
6404;11;O
6411;20;O
6596;14;O
6727;14;O
6774;15;O
6859;15;O
6920;15;O
6964;29;O
7003;12;O
7016;31;O
7080;16;O
7157;14;O
7233;16;O
7279;14;O
7341;20;O
7342;21;O
7353;11;O
7388;20;O
7399;20;O
7439;16;O
7466;25;O
7484;96;O
7490;16;O
7502;23;O
7502;12;O
7518;36;O
7565;14;O
7646;15;O
7656;15;O
7710;18;O
7714;13;O
7770;15;O
7836;10;O
7896;9;O
7922;26;O
7934;17;O
7951;15;O
8000;18;O
8016;14;O
8071;15;O
8133;16;O
8141;33;O
8170;80;O
8179;18;O
8187;16;O
8192;21;O
8198;25;O
8215;30;O
8487;14;O
8570;10;O
8658;16;O
8658;14;O
8703;16;O
8714;17;O
8723;21;O
9022;14;O
9053;13;O
9183;14;O
9224;15;O
9254;15;O
9305;14;O
9338;14;O
9372;15;O
9383;33;O
9384;23;O
9397;31;O
9403;22;O
9409;18;O
9427;14;O
9441;18;O
9466;16;O
9596;22;O
9859;14;O
9931;15;O
9999;28;O
10027;16;O
10182;14;O
10249;16;O
10395;14;O
10426;15;O
10514;28;O
10577;22;O
10592;15;O
10615;10;O
10628;15;O
10756;13;O
10792;13;O
10846;10;O
10893;24;O
10904;22;O
10907;11;O
10970;11;O
10998;23;O
11008;11;O
11346;22;O
11395;12;O
11415;13;O
11436;14;O
11462;16;O
11791;14;O
11843;11;O
11876;18;O
11892;29;O
11902;17;O
11972;14;O
12008;16;O
12135;14;O
12171;16;O
12247;15;O
12259;14;O
12388;23;O
12412;35;O
12417;12;O
12449;22;O
12453;14;O
12473;17;O
12487;21;O
12501;18;O
12506;21;O
12720;23;O
12727;11;O
13013;22;O
13146;14;O
13172;16;O
13236;14;O
13273;16;O
13307;14;O
13348;14;O
13368;14;O
13399;15;O
13543;18;O
13550;14;O
13575;15;O
13627;13;O
13681;20;O
13695;23;O
13735;22;O
13737;15;O
13757;23;O
13763;20;O
13783;19;O
13797;21;O
13810;20;O
13816;29;O
13833;18;O
13836;40;O
13841;22;O
13924;16;O
13950;14;O
13980;14;O
14094;15;O
14136;17;O
14152;13;O
14162;14;O
14276;13;O
14507;14;O
14578;15;O
14608;14;O
14617;14;O
14652;28;O
14660;17;O
14717;29;O
14723;12;O
14739;21;O
14767;15;O
14769;29;O
14778;21;O
14791;14;O
14797;17;O
14804;39;O
14809;22;O
14822;14;O
14843;15;O
14872;14;O
14884;16;O
14890;17;O
14918;15;O
14921;23;O
14947;14;O
14957;16;O
14977;29;O
14979;15;O
14993;37;O
15011;30;O
15021;29;O
15036;16;O
15039;45;O
15043;26;O
15053;21;O
15062;29;O
15070;15;O
15083;18;O
15088;13;O
15207;14;O
15252;17;O
15409;22;O
15440;14;O
15462;13;O
15509;23;O
15571;21;O
15589;11;O
15638;11;O
15667;20;O
15721;32;O
15737;16;O
15740;35;O
15764;22;O
15769;38;O
15779;30;O
15791;31;O
15808;15;O
15808;28;O
16056;16;O
16081;15;O
16229;18;O
16233;12;O
16334;14;O
16374;14;O
16420;18;O
16445;14;O
16480;16;O
16496;14;O
16557;31;O
16560;17;O
16570;17;O
16607;14;O
16614;22;O
16631;16;O
16635;20;O
16649;13;O
16649;26;O
16672;14;O
16720;20;O
16901;14;O
16942;16;O
16955;27;O
16961;15;O
