#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.64;0;0;0;2;0/59.64;0/59.64,1/54;0/0;0/59.64,1/59.64;0/0;0/36,1/29;0/0;0/39,1/32;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/1
119.79;0;4;0;2;0/119.79;0/80.09,1/62.13;0/0;0/119.79,1/119.79;0/0;0/43,1/28;0/0;0/44,1/33;0/0;0/0,1/0;0/0;0/2,1/2;0/0;0/4,1/6
179.93;0;7;0;2;0/179.93;0/85.91,1/63.84;0/0;0/179.93,1/179.93;0/0;0/40,1/31;0/0;0/42,1/35;0/0;0/0,1/0;0/0;0/3,1/4;0/0;0/10,1/12
239.74;0;11;0;2;0/239.74;0/92.86,1/65.36;0/0;0/239.74,1/239.74;0/0;0/43,1/30;0/0;0/43,1/35;0/0;0/0,1/0;0/0;0/6,1/5;0/0;0/15,1/18
299.89;0;17;0;2;0/299.89;0/133.35,1/67.32;0/0;0/299.89,1/299.89;0/0;0/40,1/30;0/0;0/41,1/35;0/0;0/0,1/0;0/0;0/8,1/9;0/0;0/17,1/24
359.66;0;22;0;2;0/359.66;0/163.67,1/68.81;0/0;0/359.66,1/359.66;0/0;0/41,1/26;0/0;0/41,1/32;0/0;0/0,1/0;0/0;0/11,1/11;0/0;0/20,1/30
419.9;0;26;0;2;0/419.9;0/211.72,1/70.69;0/0;0/419.9,1/419.9;0/0;0/37,1/29;0/0;0/39,1/32;0/0;0/0,1/0;0/0;0/12,1/14;0/0;0/22,1/36
479.63;0;31;0;2;0/479.63;0/213.02,1/78.41;0/0;0/479.63,1/479.63;0/0;0/30,1/39;0/0;0/33,1/40;0/0;0/0,1/0;0/0;0/14,1/17;0/0;0/28,1/41
539.67;0;37;0;2;0/539.67;0/214.76,1/91.44;0/0;0/539.67,1/539.67;0/0;0/35,1/38;0/0;0/37,1/41;0/0;0/0,1/0;0/0;0/17,1/20;0/0;0/34,1/46
