#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.77;1;18;0;0;0;0;0;0;0;0;0
1199.88;0.99;18;0;0;0;0;0;0;0;0;0
1799.99;0.99;18;0;0;0;0;0;0;0;0;0
2399.99;0.99;18;0;0;0;0;0;0;0;0;0
2999.67;0.99;18;0;0;0;0;0;0;0;0;0
3599.99;0.99;18;0;0;0;0;0;0;0;0;0
4199.91;0.99;18;0;0;0;0;0;0;0;0;0
4799.82;0.99;18;0;0;0;0;0;0;0;0;0
5399.72;0.99;18;0;0;0;0;0;0;0;0;0
5999.92;0.99;18;0;0;0;0;0;0;0;0;0
6599.84;0.99;18;0;0;0;0;0;0;0;0;0
7199.77;0.99;18;0;0;0;0;0;0;0;0;0
