#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;37.39;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.92;38.76;0.28;PP/0.03,TA/0.03,IS/0,PS/0,RB/0,OB/0.03,RP/0
119.96;39.29;0.33;PP/0.05,TA/0.03,IS/0,PS/0,RB/0,OB/0.03,RP/0
179.77;39.72;0.38;PP/0.05,TA/0.03,IS/0,PS/0,RB/0,OB/0.08,RP/0
239.88;40;0.42;PP/0.05,TA/0.05,IS/0,PS/0,RB/0,OB/0.11,RP/0
299.68;40.27;0.49;PP/0.05,TA/0.05,IS/0,PS/0,RB/0,OB/0.17,RP/0
360;40.26;0.56;PP/0.06,TA/0.05,IS/0.02,PS/0,RB/0,OB/0.22,RP/0
419.99;40.41;0.63;PP/0.06,TA/0.05,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
479.68;40.63;0.64;PP/0.06,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
539.75;40.64;0.66;PP/0.06,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
599.95;40.64;0.67;PP/0.06,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
659.7;40.76;0.7;PP/0.06,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
719.8;40.76;0.7;PP/0.06,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
779.85;40.76;0.72;PP/0.06,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
839.86;40.76;0.75;PP/0.08,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
899.9;40.76;0.77;PP/0.08,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
959.97;40.86;0.78;PP/0.08,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1019.64;40.86;0.8;PP/0.08,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1079.86;40.86;0.83;PP/0.09,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1139.71;40.98;0.85;PP/0.09,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1199.69;40.98;0.85;PP/0.09,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1259.97;40.98;0.88;PP/0.09,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1319.91;41.12;0.89;PP/0.11,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.27,RP/0
1379.65;41.12;0.91;PP/0.11,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.28,RP/0
1439.92;41.35;0.92;PP/0.11,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.28,RP/0
1499.96;41.35;0.94;PP/0.11,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.28,RP/0
1559.61;41.35;0.95;PP/0.11,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.28,RP/0
1619.7;41.46;0.97;PP/0.13,TA/0.06,IS/0.02,PS/0,RB/0,OB/0.28,RP/0
1679.66;41.46;0.99;PP/0.13,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.28,RP/0
1739.6;41.46;1.02;PP/0.14,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.3,RP/0
1799.9;41.58;1.03;PP/0.14,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
1859.89;41.58;1.05;PP/0.14,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
1919.92;40.98;1.06;PP/0.16,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
1979.97;40.98;1.1;PP/0.16,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2039.86;40.98;1.11;PP/0.16,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2099.8;40.98;1.13;PP/0.16,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2159.92;40.98;1.14;PP/0.16,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2219.77;41.11;1.17;PP/0.16,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2280;41.11;1.19;PP/0.17,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2339.67;41.07;1.2;PP/0.17,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2399.95;41.07;1.24;PP/0.19,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2459.98;41.07;1.25;PP/0.2,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2520;41.07;1.27;PP/0.2,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.31,RP/0
2579.94;41.07;1.28;PP/0.2,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2639.78;41.18;1.3;PP/0.2,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2699.85;41.18;1.33;PP/0.22,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2759.61;41.28;1.35;PP/0.24,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2819.93;41.28;1.36;PP/0.24,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2879.98;41.28;1.38;PP/0.24,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2939.59;41.38;1.39;PP/0.24,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
2999.88;41.38;1.41;PP/0.24,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
3059.78;41.38;1.44;PP/0.25,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
3119.95;41.21;1.46;PP/0.25,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
3179.86;41.21;1.47;PP/0.25,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.33,RP/0
3239.7;41.21;1.49;PP/0.25,TA/0.11,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3299.8;41.21;1.52;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3359.78;41.21;1.53;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3419.93;41.34;1.55;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3479.97;41.34;1.57;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3539.95;41.34;1.6;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3599.82;41.46;1.6;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3659.81;41.46;1.63;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3719.98;41.46;1.64;PP/0.27,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3779.64;41.53;1.66;PP/0.28,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3839.71;41.53;1.67;PP/0.3,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3899.86;41.63;1.69;PP/0.3,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
3959.72;41.63;1.72;PP/0.31,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4019.99;41.38;1.74;PP/0.31,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4079.82;41.38;1.77;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4139.7;41.38;1.78;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4199.86;41.38;1.8;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4259.59;41.38;1.83;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4319.96;41.48;1.85;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4379.96;41.48;1.86;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4439.88;41.61;1.88;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4499.85;41.61;1.91;PP/0.34,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4559.76;41.46;1.92;PP/0.34,TA/0.14,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4619.67;41.46;1.96;PP/0.36,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4679.93;41.46;1.97;PP/0.36,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4739.59;41.46;1.99;PP/0.36,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4799.85;41.46;2;PP/0.36,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4860;41.46;2.02;PP/0.38,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4920;41.54;2.02;PP/0.38,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
4979.81;41.54;2.03;PP/0.38,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
5039.87;41.54;2.05;PP/0.38,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
5099.98;41.64;2.08;PP/0.38,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.34,RP/0
5160;41.64;2.1;PP/0.38,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5219.94;41.54;2.11;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5279.81;41.54;2.13;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5339.87;41.54;2.14;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5399.87;41.54;2.16;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5459.76;41.54;2.17;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5519.96;41.54;2.19;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5579.91;41.67;2.21;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.36,RP/0
5639.68;41.67;2.24;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
5699.79;41.67;2.25;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
5759.9;41.64;2.27;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
5819.7;41.64;2.29;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
5879.91;41.64;2.3;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
5939.59;41.64;2.32;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
5999.76;41.64;2.33;PP/0.39,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6059.96;41.72;2.35;PP/0.39,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6119.96;41.72;2.36;PP/0.41,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6179.96;41.72;2.38;PP/0.42,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6239.95;41.86;2.41;PP/0.45,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6299.89;41.86;2.43;PP/0.45,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6359.8;41.86;2.44;PP/0.45,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6419.97;41.76;2.46;PP/0.45,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6479.97;41.76;2.47;PP/0.47,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
6539.64;41.76;2.49;PP/0.47,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.37,RP/0
