#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.92;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.77;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.88;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.68;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
360;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.99;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.68;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.75;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.95;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.7;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.8;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
779.85;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.86;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.9;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.97;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1019.64;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.86;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.69;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1259.97;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1319.91;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.65;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1439.92;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1499.96;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1559.61;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1619.7;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1679.66;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1739.6;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1799.9;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1859.89;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1919.92;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1979.97;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2039.86;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2099.8;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2159.92;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2219.77;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2280;1;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
2339.67;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2399.95;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2459.98;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2520;4;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2579.94;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2639.78;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
2699.85;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2759.61;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2819.93;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2879.98;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2939.59;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2999.88;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
3059.78;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
3119.95;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
3179.86;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
3239.7;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
3299.8;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
