#TimeStamp;Bot;Pod;OutputStation
55.27;4;15;0
61.48;1;16;1
65.48;5;75;0
74.02;3;10;1
75.53;0;143;0
84.12;3;10;1
85.61;0;143;0
94.26;2;2;1
95.42;1;16;0
104.3;4;15;1
105.6;1;16;0
114.2;5;75;1
115.65;1;16;0
124.19;0;143;1
125.52;1;16;0
134.47;0;143;1
135.58;1;16;0
145.38;2;2;0
155.54;2;2;0
158.74;1;16;1
165.7;2;2;0
168.97;1;16;1
175.65;2;2;0
178.98;3;21;1
185.9;2;2;0
195.57;4;15;0
205.91;5;75;0
208.49;2;2;1
215.96;5;75;0
218.58;2;2;1
225.92;0;143;0
228.47;4;15;1
235.72;1;16;0
238.34;4;15;1
246.05;3;21;0
248.63;5;75;1
256.14;3;21;0
258.69;0;143;1
266.53;3;21;0
268.83;1;16;1
276.54;3;21;0
278.74;1;16;1
286.56;3;21;0
288.9;1;16;1
296.48;2;2;0
298.83;1;16;1
306.6;2;2;0
308.95;1;16;1
316.79;4;15;0
318.61;3;21;1
326.84;4;15;0
328.88;3;21;1
336.68;4;15;0
338.73;3;21;1
346.63;4;15;0
348.85;3;21;1
356.96;4;15;0
359;2;2;1
366.78;1;16;0
369.12;5;49;1
376.95;0;26;0
383.7;4;15;1
386.79;3;21;0
393.75;1;16;1
397.03;2;2;0
403.75;0;26;1
406.9;5;49;0
417.07;4;15;0
417.54;3;21;1
427.05;4;15;0
427.54;3;21;1
436.99;1;16;0
437.36;3;21;1
447.04;0;26;0
447.54;3;21;1
457.24;2;2;1
467.59;2;2;1
471.75;3;21;0
477.5;2;2;1
487.29;2;2;1
497.35;5;49;1
507.54;5;49;1
511.95;2;2;0
517.26;5;49;1
521.95;2;2;0
527.59;5;49;1
532.19;2;2;0
537.65;4;15;1
547.69;4;15;1
558.1;1;16;1
568.15;5;49;0
568.15;1;16;1
578.15;0;26;1
588.13;3;21;1
592.74;1;16;0
598.22;3;21;1
602.78;1;16;0
608.13;2;2;1
612.82;1;16;0
618.27;5;49;1
622.8;0;26;0
632.93;0;26;0
636.67;1;16;1
643.02;0;26;0
653.19;0;26;0
654.74;4;94;1
663.03;3;21;0
664.79;4;94;1
673.05;3;21;0
678.23;0;26;1
682.83;3;21;0
688.21;0;26;1
692.88;2;2;0
698.28;0;26;1
703.18;5;49;0
708.38;0;26;1
713.23;1;16;0
718.45;3;21;1
723.05;1;16;0
728.45;3;21;1
733.22;1;16;0
738.38;3;21;1
743.36;4;94;0
748.45;2;2;1
753.41;4;94;0
758.5;2;2;1
763.27;4;94;0
768.43;2;2;1
773.06;0;26;0
778.5;2;2;1
783.45;0;26;0
788.54;5;49;1
793.4;0;26;0
798.59;1;16;1
803.28;3;21;0
809.01;4;94;1
813.5;2;2;0
819.19;4;94;1
823.74;5;49;0
829.03;0;26;1
837.99;1;16;0
839.39;0;26;1
848.24;1;16;0
849.43;3;21;1
858;4;94;0
859.48;3;21;1
868.1;4;94;0
869.56;3;21;1
878.08;4;94;0
879.69;3;21;1
888.08;0;26;0
889.71;2;2;1
899.9;5;49;1
910;5;49;1
913.89;2;2;0
920.16;5;49;1
930.05;5;49;1
940.42;5;49;1
950.44;1;16;1
960.43;1;16;1
964.83;3;9;0
970.26;4;94;1
980.51;0;26;1
990.57;0;26;1
1000.42;0;26;1
1001.16;4;94;0
1010.45;2;2;1
1020.63;2;2;1
1031.04;2;2;1
1041.06;3;9;1
1051.1;4;94;1
1055.44;2;2;0
1061.23;1;160;1
1065.72;2;2;0
1071.53;1;160;1
1075.53;2;2;0
1081.45;5;32;1
1085.74;3;9;0
1095.43;3;9;0
1098.82;2;2;1
1105.59;3;9;0
1108.82;2;2;1
1115.62;3;9;0
1125.67;4;94;0
1135.51;4;94;0
1139.24;3;9;1
1145.38;4;94;0
1149.24;3;9;1
1155.41;0;36;0
1165.78;0;36;0
1176.11;0;36;0
1186.18;1;160;0
1195.89;1;160;0
1198.86;0;36;1
1206.27;5;32;0
1208.89;0;36;1
1216.17;2;2;0
1218.98;0;36;1
1226.04;2;2;0
1230.62;5;32;1
1236.03;2;2;0
1240.86;5;32;1
1246.3;3;9;0
1250.94;5;32;1
1256.35;4;107;0
1261.4;2;2;1
1266.4;0;36;0
1271.51;2;2;1
1276.66;0;36;0
1281.51;2;2;1
1291.27;2;2;1
1291.56;5;32;0
1301.45;3;9;1
1301.66;5;32;0
1311.38;3;9;1
1311.86;5;32;0
1321.26;3;9;1
1321.56;5;32;0
1331.17;3;9;1
1331.56;5;32;0
1341.58;4;107;1
1341.85;5;32;0
1351.76;2;2;0
1351.76;0;36;1
1361.75;1;25;1
1361.9;2;2;0
1371.9;1;25;1
1371.95;3;9;0
1381.99;4;107;0
1381.99;1;25;1
