#TimeStamp;Runtime;Requests
0.51;0.03;6
2.57;0;1
3.66;0;1
4.68;0;3
5.68;0;1
6.75;0;1
7.77;0;1
9.42;0;1
10.66;0;1
11.69;0;1
12.71;0;1
13.73;0;3
14.92;0;2
17.23;0;1
18.42;0;1
19.48;0;1
20.56;0;3
21.56;0;1
22.8;0;1
23.94;0;2
26.61;0;1
28.41;0;1
30.99;0;1
32.06;0;3
34.11;0;1
35.13;0;2
37.16;0;1
38.21;0;2
39.24;0;3
41.91;0;1
43;0;1
44.05;0;2
46.08;0;1
47.17;0;1
50.05;0;1
51.22;0;2
52.5;0;1
53.89;0;1
55.04;0;1
59.09;0;1
60.28;0;1
61.3;0;1
63.77;0;1
64.86;0;3
65.86;0;1
68.36;0;1
69.62;0;1
70.82;0;1
71.85;0;1
74.45;0;1
76.07;0;1
77.24;0;1
78.39;0;2
79.4;0;1
81.06;0;1
82.08;0;1
84.27;0;1
85.51;0;1
86.61;0;1
87.89;0;1
88.97;0;2
91.69;0;1
93.4;0;1
94.75;0;1
97.54;0;1
99.26;0;1
100.49;0;1
101.59;0;1
102.68;0;1
105.55;0;1
107.33;0;1
108.65;0;1
109.8;0;1
110.93;0;1
111.99;0;1
114.15;0;1
116.02;0;1
118.02;0;1
119.29;0;2
120.51;0;1
123.52;0;1
127.46;0;1
128.55;0;1
129.95;0;2
138.28;0;1
139.49;0;1
140.88;0;1
143.55;0;1
144.71;0;2
148.83;0;1
149.97;0;1
151.54;0;1
152.85;0;1
159.06;0;1
160.08;0;1
162.49;0;1
163.81;0;1
169.08;0;1
172.15;0;1
178.19;0;1
179.45;0;1
182.36;0;2
185.23;0;1
187.86;0;1
189.44;0;1
192.03;0;1
194.27;0;1
199.5;0;1
201.11;0;1
204.34;0;1
209.19;0;1
211.18;0;1
212.21;0;1
219.84;0;1
221.77;0;1
224.92;0;1
227.8;0;1
229.26;0;1
231.93;0;2
233.23;0;1
234.38;0;1
236.3;0;1
238.63;0;1
239.84;0;1
241.22;0;1
242.55;0;1
244.67;0;1
248.05;0;1
249.47;0;1
251.54;0;1
252.8;0;1
254.02;0;1
259.75;0;1
262.13;0;1
264.97;0;1
270.11;0;1
272.28;0;1
273.58;0;1
274.62;0;1
279.63;0;1
280.64;0;1
282.17;0;2
283.28;0;1
287.38;0;1
288.71;0;1
290.05;0;2
292.39;0;1
294.88;0;2
300;0;1
301.82;0;1
303.16;0;2
305.79;0;1
307;0;1
309.29;0;1
310.4;0;1
312.36;0;1
313.77;0;1
315.24;0;1
317.86;0;1
319;0;1
320.2;0;1
322.24;0;1
323.32;0;1
324.51;0;1
326.79;0;1
330.56;0;1
331.8;0;1
333.08;0;1
340.13;0;1
341.3;0;1
342.8;0;1
348.81;0;1
350.67;0;1
352.39;0;1
357.89;0;1
360.76;0;1
362.85;0;1
363.86;0;1
365.98;0;1
368.31;0;1
369.36;0;1
370.41;0;1
372.9;0;1
374.2;0;1
375.25;0;1
376.28;0;1
377.46;0;2
379.66;0;2
380.69;0;1
381.7;0;1
382.75;0;1
383.79;0;1
384.97;0;1
385.97;0;1
387.37;0;1
388.53;0;1
390.11;0;1
391.54;0;1
392.82;0;1
393.89;0;1
394.94;0;1
396.22;0;1
397.23;0;3
398.25;0;1
400.93;0;1
402.4;0;1
403.55;0;1
404.86;0;2
406.19;0;1
407.49;0;1
408.85;0;1
410.37;0;2
411.66;0;1
412.77;0;1
413.82;0;1
414.84;0;1
415.86;0;1
417.07;0;1
419.94;0;1
421.08;0;1
422.12;0;1
423.12;0;1
425.45;0;1
430.65;0;1
431.66;0;1
435.49;0;1
440.65;0;1
441.74;0;1
442.74;0;1
445.49;0;1
450.65;0;1
451.74;0;1
453.65;0;1
455.65;0;1
457.05;0;1
458.11;0;1
459.72;0;1
461.25;0;1
462.28;0;1
463.37;0;1
464.66;0;1
465.84;0;1
467.13;0;1
468.29;0;1
469.8;0;1
471.53;0;1
472.65;0;1
474.68;0;1
476;0;1
478.17;0;1
480.84;0;2
483.68;0;1
487.85;0;1
489.4;0;1
491.4;0;1
492.49;0;1
495.16;0;1
496.68;0;1
498.04;0;1
500.09;0;1
501.16;0;2
502.21;0;1
503.3;0;1
509.2;0;1
511.53;0;1
513.11;0;1
515.86;0;1
517.21;0;1
521.53;0;1
525.86;0;1
531.52;0;1
535.86;0;1
537.02;0;1
