#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.92;42;145;0;57.21;0;57.22;0;0.55
119.96;82;272;0;109.8;0;116.8;0;0.59
179.77;114;431;0;157.18;0;176.17;0;0.61
239.88;158;582;0;199.25;0;235.76;0;0.59
299.68;211;723;0;217.28;0;294.53;0;0.59
360;260;857;0;250.14;0;354.37;0;0.57
419.99;298;959;0;229.34;0;412.9;0;0.54
479.68;298;959;0;289.03;0;472.6;0;0.54
539.75;298;958;0;329.2;0;532.38;0;0.55
599.95;298;955;0;328.17;0;591.86;0;0.56
659.7;298;952;0;332.2;0;650.97;0;0.55
719.8;298;950;0;355.77;0;710.65;0;0.56
779.85;298;949;0;393.43;0;770.43;0;0.55
839.86;298;945;0;376.94;0;829.69;0;0.53
899.9;298;943;0;414.36;0;889.5;0;0.53
959.97;298;941;0;440.75;0;949.19;0;0.55
1019.64;298;938;0;462.03;0;1008.21;0;0.57
1079.86;298;933;0;421.54;0;1067.01;0;0.6
1139.71;298;932;0;471.71;0;1126.63;0;0.59
1199.69;298;931;0;508.23;0;1186.25;0;0.6
1259.97;298;928;0;535.44;0;1246.1;0;0.58
1319.91;298;926;0;530.6;0;1305.1;0;0.57
1379.65;298;921;0;497.57;0;1363.55;0;0.59
1439.92;298;916;0;427.91;0;1421.67;0;0.58
1499.96;298;913;0;449.52;0;1480.91;0;0.56
1559.61;298;912;0;503.3;0;1540.45;0;0.55
1619.7;298;908;0;513.71;0;1599.42;0;0.55
1679.66;298;905;0;541.47;0;1658.57;0;0.53
1739.6;298;902;0;566.87;0;1717.69;0;0.56
1799.9;298;900;0;545.03;0;1776.56;0;0.56
1859.89;298;895;0;387.83;0;1832.96;0;0.6
1919.92;298;892;0;386.38;0;1891.82;0;0.61
1979.97;298;887;0;286.94;0;1948.69;0;0.62
2039.86;298;885;0;317.17;0;2008.02;0;0.63
2099.8;298;879;0;262.68;0;2065.53;0;0.65
2159.92;298;876;0;282.48;0;2124.66;0;0.67
2219.77;298;873;0;297.98;0;2183.55;0;0.65
2280;298;871;0;331.8;0;2243.35;0;0.66
2339.67;298;870;0;377.27;0;2302.79;0;0.66
2399.95;298;867;0;399.78;0;2362.7;0;0.65
2459.98;298;864;0;399.96;0;2421.92;0;0.63
2520;298;863;0;357.32;0;2480.31;0;0.63
