Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;3.50;1701;0;899;20.5665561950254;166.228532734426;10.0444444444438;100.95888888889;1.89210233592881;13292.9987125406;30000
OutputStation1;45.50;9.50;1667;0;912;19.8448980784361;137.53549267019;10.0444444444438;72;1.82785087719298;13612.6313259121;30000
