#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.92;0;0;0;2;0/59.92;0/55.51,1/59.92;0/0;0/59.92,1/59.92;0/0;0/45,1/33;0/0;0/47,1/37;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/0
119.96;0;7;0;2;0/119.96;0/56.44,1/65.15;0/0;0/119.96,1/119.96;0/0;0/41,1/32;0/0;0/45,1/34;0/0;0/0,1/0;0/0;0/3,1/4;0/0;0/7,1/6
179.77;0;11;0;2;0/179.77;0/57.76,1/80.3;0/0;0/179.77,1/179.77;0/0;0/38,1/33;0/0;0/43,1/33;0/0;0/0,1/0;0/0;0/4,1/7;0/0;0/13,1/11
239.88;0;17;0;2;0/239.88;0/59.17,1/100.69;0/0;0/239.88,1/239.88;0/0;0/38,1/29;0/0;0/40,1/32;0/0;0/0,1/0;0/0;0/8,1/9;0/0;0/19,1/15
299.68;0;22;0;2;0/299.68;0/60.46,1/101.8;0/0;0/299.68,1/299.68;0/0;0/38,1/32;0/0;0/41,1/34;0/0;0/0,1/0;0/0;0/10,1/12;0/0;0/25,1/21
360;0;25;0;2;0/360;0/62.1,1/103.23;0/0;0/360,1/360;0/0;0/36,1/31;0/0;0/39,1/32;0/0;0/0,1/0;0/0;0/11,1/14;0/0;0/31,1/27
419.99;0;36;0;2;0/419.99;0/63.2,1/112.68;0/0;0/419.99,1/419.99;0/0;0/37,1/32;0/0;0/39,1/34;0/0;0/0,1/0;0/0;0/17,1/19;0/0;0/37,1/32
479.68;0;40;0;2;0/479.68;0/78.28,1/113.8;0/0;0/479.68,1/479.68;0/0;0/35,1/23;0/0;0/35,1/28;0/0;0/0,1/0;0/0;0/20,1/20;0/0;0/41,1/38
539.75;0;43;0;2;0/539.75;0/109.35,1/115.07;0/0;0/539.75,1/539.75;0/0;0/34,1/18;0/0;0/35,1/22;0/0;0/0,1/0;0/0;0/21,1/22;0/0;0/44,1/44
599.95;0;48;0;2;0/599.95;0/150.23,1/116.58;0/0;0/599.95,1/599.95;0/0;0/31,1/25;0/0;0/33,1/28;0/0;0/0,1/0;0/0;0/23,1/25;0/0;0/46,1/50
659.7;0;53;0;2;0/659.7;0/152.08,1/133.9;0/0;0/659.7,1/659.7;0/0;0/29,1/27;0/0;0/33,1/29;0/0;0/0,1/0;0/0;0/24,1/29;0/0;0/52,1/54
719.8;0;59;0;2;0/719.8;0/153.86,1/138.27;0/0;0/719.8,1/719.8;0/0;0/28,1/24;0/0;0/31,1/26;0/0;0/0,1/0;0/0;0/28,1/31;0/0;0/58,1/60
779.85;0;62;0;2;0/779.85;0/155.4,1/138.68;0/0;0/779.85,1/779.85;0/0;0/26,1/17;0/0;0/28,1/20;0/0;0/0,1/0;0/0;0/30,1/32;0/0;0/64,1/66
839.86;0;70;0;2;0/839.86;0/160.69,1/140.37;0/0;0/839.86,1/839.86;0/0;0/27,1/17;0/0;0/28,1/20;0/0;0/0,1/0;0/0;0/34,1/36;0/0;0/70,1/72
899.9;0;75;0;2;0/899.9;0/163.58,1/142.1;0/0;0/899.9,1/899.9;0/0;0/22,1/18;0/0;0/23,1/22;0/0;0/0,1/0;0/0;0/36,1/39;0/0;0/75,1/77
959.97;0;77;0;2;0/959.97;0/213.81,1/143.39;0/0;0/959.97,1/959.97;0/0;0/24,1/15;0/0;0/25,1/19;0/0;0/0,1/0;0/0;0/37,1/40;0/0;0/76,1/83
1019.64;0;82;0;2;0/1019.64;0/253.77,1/144.58;0/0;0/1019.64,1/1019.64;0/0;0/29,1/15;0/0;0/29,1/20;0/0;0/0,1/0;0/0;0/39,1/43;0/0;0/78,1/89
1079.86;0;87;0;2;0/1079.86;0/290.27,1/146.32;0/0;0/1079.86,1/1079.86;0/0;0/25,1/25;0/0;0/29,1/27;0/0;0/0,1/0;0/0;0/40,1/47;0/0;0/81,1/95
1139.71;0;91;0;2;0/1139.71;0/291.38,1/174.81;0/0;0/1139.71,1/1139.71;0/0;0/18,1/26;0/0;0/23,1/26;0/0;0/0,1/0;0/0;0/42,1/49;0/0;0/87,1/99
1199.69;0;94;0;2;0/1199.69;0/293.16,1/214.74;0/0;0/1199.69,1/1199.69;0/0;0/19,1/24;0/0;0/23,1/24;0/0;0/0,1/0;0/0;0/44,1/50;0/0;0/93,1/101
1259.97;0;99;0;2;0/1259.97;0/294.45,1/217.64;0/0;0/1259.97,1/1259.97;0/0;0/20,1/18;0/0;0/22,1/22;0/0;0/0,1/0;0/0;0/48,1/51;0/0;0/99,1/106
1319.91;0;103;0;2;0/1319.91;0/300.57,1/218.78;0/0;0/1319.91,1/1319.91;0/0;0/18,1/16;0/0;0/20,1/20;0/0;0/0,1/0;0/0;0/50,1/53;0/0;0/104,1/112
1379.65;0;108;0;2;0/1379.65;0/302.11,1/220.34;0/0;0/1379.65,1/1379.65;0/0;0/16,1/23;0/0;0/18,1/26;0/0;0/0,1/0;0/0;0/52,1/56;0/0;0/110,1/118
1439.92;0;113;0;2;0/1439.92;0/304.92,1/222.4;0/0;0/1439.92,1/1439.92;0/0;0/19,1/24;0/0;0/22,1/26;0/0;0/0,1/0;0/0;0/54,1/59;0/0;0/116,1/124
1499.96;0;118;0;2;0/1499.96;0/325.14,1/238.45;0/0;0/1499.96,1/1499.96;0/0;0/22,1/19;0/0;0/23,1/23;0/0;0/0,1/0;0/0;0/58,1/60;0/0;0/120,1/129
1559.61;0;121;0;2;0/1559.61;0/362.76,1/239.6;0/0;0/1559.61,1/1559.61;0/0;0/23,1/13;0/0;0/24,1/17;0/0;0/0,1/0;0/0;0/59,1/62;0/0;0/122,1/135
1619.7;0;125;0;2;0/1619.7;0/385.45,1/240.99;0/0;0/1619.7,1/1619.7;0/0;0/27,1/13;0/0;0/29,1/16;0/0;0/0,1/0;0/0;0/61,1/64;0/0;0/126,1/141
1679.66;0;130;0;2;0/1679.66;0/386.56,1/243.21;0/0;0/1679.66,1/1679.66;0/0;0/24,1/20;0/0;0/26,1/22;0/0;0/0,1/0;0/0;0/63,1/67;0/0;0/132,1/147
1739.6;0;134;0;2;0/1739.6;0/388.72,1/270.89;0/0;0/1739.6,1/1739.6;0/0;0/22,1/20;0/0;0/26,1/21;0/0;0/0,1/0;0/0;0/64,1/70;0/0;0/138,1/150
