#TimeStamp;DistanceTraveled
59.92;243.03
119.96;158.84
179.77;105.59
239.88;104.9
299.68;130.93
360;140.81
419.99;168.33
479.68;97.34
539.75;83.22
599.95;154.63
659.7;126.19
719.8;84.71
779.85;58.46
839.86;124.51
899.9;101.78
959.97;114.97
1019.64;164.6
1079.86;168.55
1139.71;104.58
1199.69;75.7
1259.97;136.67
1319.91;128.63
1379.65;87.86
1439.92;149
1499.96;162.15
1559.61;96.82
1619.7;71.62
1679.66;136.82
1739.6;161.15
1799.9;168.05
1859.89;168.53
1919.92;80.44
1979.97;154.02
2039.86;160.63
2099.8;160.9
2159.92;102.49
2219.77;142.51
2280;136.73
2339.67;209.41
2399.95;214.18
2459.98;197.53
2520;50.42
2579.94;151.16
2639.78;170.63
2699.85;159.96
2759.61;162.78
2819.93;122.19
2879.98;118.89
2939.59;124.99
2999.88;93.62
3059.78;105.63
3119.95;105.43
3179.86;181.34
3239.7;117.2
3299.8;109.3
3359.78;124.04
3419.93;96.37
3479.97;98.82
3539.95;167.58
3599.82;68.97
3659.81;105.56
3719.98;139.39
3779.64;124.49
3839.71;193.19
3899.86;163.75
3959.72;178.11
4019.99;206.17
4079.82;160.27
4139.7;148.41
4199.86;184.56
4259.59;153.42
4319.96;127.25
4379.96;184.1
4439.88;103.99
4499.85;169.44
4559.76;133.37
4619.67;173.4
4679.93;104.23
4739.59;95.06
4799.85;116.1
4860;175.52
4920;51.06
4979.81;80
5039.87;155.91
5099.98;119.28
5160;122.53
5219.94;123.52
5279.81;79.76
5339.87;105.59
5399.87;111.41
5459.76;111.71
5519.96;158.26
5579.91;138.99
5639.68;150.33
5699.79;103.6
5759.9;98.06
5819.7;105.75
5879.91;133.15
5939.59;150.85
5999.76;128.72
6059.96;100.33
6119.96;57.25
6179.96;150.74
6239.95;148.58
6299.89;106.78
6359.8;98.39
6419.97;68.83
6479.97;163.81
6539.64;207.07
6599.6;188.68
6659.97;58.12
6719.95;69
6779.61;80.89
6839.79;149
6899.88;191.3
6959.77;159.4
7019.99;168.9
7079.97;141.18
7139.99;137.24
7199.99;147.91
7259.99;101.18
7319.85;157.96
7379.59;120.08
7439.72;125.56
7499.71;143.36
7559.96;177.56
