#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.95;0.69;18;0;0;0;0;0;0;0;0;0
1199.69;0.69;18;0;0;0;0;0;0;0;0;0
1799.9;0.68;18;0;0;0;0;0;0;0;0;0
2399.95;0.68;18;0;0;0;0;0;0;0;0;0
2999.88;0.67;18;0;0;0;0;0;0;0;0;0
3599.82;0.67;18;0;0;0;0;0;0;0;0;0
4199.86;0.66;18;0;0;0;0;0;0;0;0;0
4799.85;0.65;18;0;0;0;0;0;0;0;0;0
5399.87;0.65;18;0;0;0;0;0;0;0;0;0
5999.76;0.64;18;0;0;0;0;0;0;0;0;0
6599.6;0.64;18;0;0;0;0;0;0;0;0;0
7199.99;0.63;18;0;0;0;0;0;0;0;0;0
7799.98;0.62;18;0;0;0;0;0;0;0;0;0
8399.86;0.62;18;0;0;0;0;0;0;0;0;0
8999.97;0.61;18;0;0;0;0;0;0;0;0;0
9599.93;0.61;18;0;0;0;0;0;0;0;0;0
10199.72;0.6;18;0;0;0;0;0;0;0;0;0
10799.72;0.59;18;0;0;0;0;0;0;0;0;0
11399.8;0.59;18;0;0;0;0;0;0;0;0;0
11999.96;0.58;18;0;0;0;0;0;0;0;0;0
12599.79;0.58;18;0;0;0;0;0;0;0;0;0
13199.6;0.57;18;0;0;0;0;0;0;0;0;0
13799.76;0.56;18;0;0;0;0;0;0;0;0;0
14399.9;0.56;18;0;0;0;0;0;0;0;0;0
14999.65;0.55;18;0;0;0;0;0;0;0;0;0
15599.91;0.55;18;0;0;0;0;0;0;0;0;0
16199.89;0.54;18;0;0;0;0;0;0;0;0;0
16799.64;0.53;18;0;0;0;0;0;0;0;0;0
17399.97;0.53;18;0;0;0;0;0;0;0;0;0
17999.91;0.52;18;0;0;0;0;0;0;0;0;0
18599.76;0.52;18;0;0;0;0;0;0;0;0;0
19199.85;0.51;18;0;0;0;0;0;0;0;0;0
19799.81;0.5;18;0;0;0;0;0;0;0;0;0
20399.69;0.5;18;0;0;0;0;0;0;0;0;0
20999.68;0.5;18;0;0;0;0;0;0;0;0;0
21599.68;0.5;18;0;0;0;0;0;0;0;0;0
22199.68;0.5;18;0;0;0;0;0;0;0;0;0
22799.68;0.5;18;0;0;0;0;0;0;0;0;0
23399.68;0.5;18;0;0;0;0;0;0;0;0;0
23999.68;0.5;18;0;0;0;0;0;0;0;0;0
24599.68;0.5;18;0;0;0;0;0;0;0;0;0
25199.68;0.5;18;0;0;0;0;0;0;0;0;0
25799.68;0.5;18;0;0;0;0;0;0;0;0;0
26399.68;0.5;18;0;0;0;0;0;0;0;0;0
26999.68;0.5;18;0;0;0;0;0;0;0;0;0
27599.68;0.5;18;0;0;0;0;0;0;0;0;0
28199.68;0.5;18;0;0;0;0;0;0;0;0;0
28799.68;0.5;18;0;0;0;0;0;0;0;0;0
29399.68;0.5;18;0;0;0;0;0;0;0;0;0
29999.68;0.5;18;0;0;0;0;0;0;0;0;0
