#TimeStamp;Bot;Pod;OutputStation
34.22;3;284;2
41.42;11;124;1
44.24;3;284;2
51.52;11;124;1
52.69;10;30;0
53.96;3;284;2
61.58;11;124;1
62.73;10;30;0
63.86;3;284;2
71.72;11;124;1
72.74;10;30;0
74.02;3;284;2
81.76;11;124;1
82.77;10;30;0
84.11;3;284;2
91.82;11;124;1
92.65;10;30;0
94.08;3;284;2
102.17;11;124;1
102.64;10;30;0
103.95;3;284;2
112.05;11;124;1
112.77;10;30;0
114.08;3;284;2
121.87;11;124;1
122.42;10;30;0
123.94;3;284;2
132.05;11;124;1
132.64;10;30;0
134.16;3;284;2
142.2;11;124;1
142.66;10;30;0
144.18;3;284;2
151.87;11;124;1
152.66;10;30;0
154.17;3;284;2
161.87;11;124;1
162.66;10;30;0
164.28;3;284;2
172.24;11;124;1
172.66;10;30;0
174.32;3;284;2
182.6;11;124;1
182.66;10;30;0
184.08;3;284;2
192.6;11;124;1
192.66;10;30;0
194.14;3;284;2
202.37;11;124;1
202.82;10;30;0
204.33;3;284;2
212.29;11;124;1
212.66;10;30;0
214.05;3;284;2
222.51;11;124;1
222.66;10;30;0
224.26;3;284;2
232.59;11;124;1
232.74;14;299;0
234.09;3;284;2
242.63;11;124;1
242.67;14;299;0
244.3;3;284;2
252.42;11;124;1
252.67;14;299;0
254.32;3;284;2
262.67;17;263;1
262.86;14;299;0
264.38;3;284;2
272.32;17;263;1
272.72;14;299;0
274.14;3;284;2
282.5;17;263;1
282.86;14;299;0
284.26;3;284;2
292.75;7;37;1
292.94;14;299;0
294.4;3;284;2
302.77;7;37;1
303.11;14;299;0
304.33;3;284;2
312.78;7;37;1
313.35;14;299;0
314.09;3;284;2
322.82;7;37;1
323.56;14;299;0
324.2;3;284;2
332.58;7;37;1
333.56;14;299;0
334.07;3;284;2
342.92;7;37;1
343.38;14;299;0
344.46;3;284;2
352.83;7;37;1
353.36;14;299;0
354.46;3;284;2
362.93;7;37;1
363.62;0;42;0
364.32;3;284;2
372.62;7;37;1
373.52;0;42;0
374.25;3;284;2
382.98;7;37;1
383.44;0;42;0
384.4;3;284;2
392.94;7;37;1
393.54;0;42;0
394.38;3;284;2
402.94;7;37;1
403.44;0;42;0
404.5;3;284;2
412.75;7;37;1
413.44;0;42;0
414.55;6;101;2
422.92;15;118;1
423.42;5;180;0
424.22;6;101;2
433.02;15;118;1
433.66;5;180;0
434.43;6;101;2
443.44;15;118;1
443.86;5;180;0
444.33;6;101;2
453.82;15;118;1
453.86;9;225;0
454.37;6;101;2
463.86;15;118;1
463.91;9;225;0
464.19;6;101;2
473.91;9;225;0
473.91;15;118;1
474.61;6;101;2
484.15;9;225;0
484.15;15;118;1
484.99;6;101;2
494.28;15;118;1
494.57;9;225;0
495.03;6;101;2
504.57;15;118;1
504.99;9;225;0
505.45;6;101;2
514.7;15;118;1
515.45;9;225;0
515.87;6;101;2
524.74;15;118;1
525.83;9;225;0
525.87;6;101;2
534.99;15;118;1
535.87;9;225;0
535.92;6;101;2
545.41;15;118;1
545.92;9;225;0
545.92;6;101;2
555.58;15;118;1
556.25;6;101;2
556.34;9;225;0
565.58;15;118;1
566.25;6;101;2
566.34;9;225;0
575.58;15;118;1
576.25;6;101;2
576.76;9;225;0
585.58;15;118;1
586.25;6;101;2
587.18;9;225;0
595.58;15;118;1
596.25;6;101;2
597.18;9;225;0
605.58;15;118;1
606.34;6;101;2
607.18;9;225;0
615.58;15;118;1
616.67;6;101;2
617.18;9;225;0
625.83;15;118;1
626.76;6;101;2
627.6;9;225;0
636;15;118;1
637.09;6;101;2
637.6;9;225;0
646;15;118;1
647.09;6;101;2
647.6;9;225;0
656;15;118;1
657.09;6;101;2
657.6;9;225;0
666;15;118;1
667.09;6;101;2
667.6;9;225;0
676.25;15;118;1
677.13;2;146;2
677.99;9;225;0
686.63;15;118;1
686.77;2;146;2
688;9;225;0
696.6;15;118;1
697.18;2;146;2
698.02;9;225;0
706.43;15;118;1
