Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;20500;0
OutputStation0;45.50;3.50;532;0;74;74.097393396442;7320.68765120855;10.4100000000012;375.208333333334;7.18918918918919;15279.3444736872;20500
OutputStation1;45.50;9.50;581;0;92;65.5994799402833;4251.50396106559;11.4694444444449;326.125907926207;6.31521739130435;14804.3561783147;20500
OutputStation2;45.50;15.50;563;0;65;89.0207472374608;11121.2145095206;10.0444444444447;527.172777777781;8.66153846153846;14972.6368621346;20500
