#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.95;0;0;0;3;0/59.95;0/52.73,1/41.94,2/34.63;0/0;0/59.95,1/59.95,2/59.95;0/0;0/31,1/30,2/39;0/0;0/37,1/34,2/47;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/1,1/2,2/3
119.99;0;0;0;3;0/119.99;0/53.26,1/43.45,2/36.21;0/0;0/119.99,1/119.99,2/119.99;0/0;0/25,1/27,2/33;0/0;0/31,1/31,2/41;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/7,1/8,2/9
179.96;0;0;0;3;0/179.96;0/54.47,1/45.47,2/37.19;0/0;0/179.96,1/179.96,2/179.96;0/0;0/19,1/23,2/33;0/0;0/25,1/27,2/41;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/13,1/14,2/15
239.96;0;1;0;3;0/239.96;0/55.51,1/46.47,2/38.47;0/0;0/239.96,1/239.96,2/239.96;0/0;0/17,1/16,2/27;0/0;0/22,1/21,2/35;0/0;0/0,1/0,2/0;0/0;0/1,1/0,2/0;0/0;0/19,1/20,2/21
299.84;0;3;0;3;0/299.84;0/57.08,1/47.59,2/39.47;0/0;0/299.84,1/299.84,2/299.84;0/0;0/16,1/18,2/23;0/0;0/22,1/21,2/32;0/0;0/0,1/0,2/0;0/0;0/1,1/2,2/0;0/0;0/25,1/26,2/27
359.95;0;3;0;3;0/359.95;0/58.62,1/48.43,2/40.82;0/0;0/359.95,1/359.95,2/359.95;0/0;0/16,1/14,2/17;0/0;0/21,1/18,2/26;0/0;0/0,1/0,2/0;0/0;0/1,1/2,2/0;0/0;0/31,1/32,2/33
419.64;0;5;0;3;0/419.64;0/59.6,1/49.69,2/41.75;0/0;0/419.64,1/419.64,2/419.64;0/0;0/11,1/11,2/14;0/0;0/15,1/15,2/24;0/0;0/0,1/0,2/0;0/0;0/2,1/2,2/1;0/0;0/37,1/38,2/39
479.61;0;8;0;3;0/479.61;0/60.9,1/52.35,2/43.63;0/0;0/479.61,1/479.61,2/479.61;0/0;0/12,1/15,2/11;0/0;0/15,1/20,2/21;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/1;0/0;0/43,1/44,2/45
539.8;0;8;0;3;0/539.8;0/63.8,1/55.3,2/45.15;0/0;0/539.8,1/539.8,2/539.8;0/0;0/21,1/18,2/14;0/0;0/24,1/23,2/24;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/1;0/0;0/49,1/50,2/51
599.8;0;8;0;3;0/599.8;0/67.34,1/57.2,2/46.02;0/0;0/599.8,1/599.8,2/599.8;0/0;0/30,1/15,2/8;0/0;0/32,1/20,2/18;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/1;0/0;0/55,1/56,2/57
659.71;0;8;0;3;0/659.71;0/70.28,1/59.1,2/47.39;0/0;0/659.71,1/659.71,2/659.71;0/0;0/27,1/12,2/10;0/0;0/29,1/17,2/19;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/1;0/0;0/61,1/62,2/63
719.72;0;9;0;3;0/719.72;0/70.92,1/60.64,2/49.02;0/0;0/719.72,1/719.72,2/719.72;0/0;0/21,1/9,2/14;0/0;0/23,1/14,2/22;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/2;0/0;0/67,1/68,2/69
779.79;0;10;0;3;0/779.79;0/71.7,1/63.16,2/50.9;0/0;0/779.79,1/779.79,2/779.79;0/0;0/15,1/13,2/20;0/0;0/17,1/17,2/29;0/0;0/0,1/0,2/0;0/0;0/4,1/4,2/2;0/0;0/73,1/74,2/75
