#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.8;0.99;18;0;0;0;0;0;0;0;0;0
1199.67;0.99;18;0;0;0;0;0;0;0;0;0
1799.88;0.98;18;0;0;0;0;0;0;0;0;0
2399.9;0.98;18;0;0;0;0;0;0;0;0;0
2999.97;0.97;18;0;0;0;0;0;0;0;0;0
3599.74;0.97;18;0;0;0;0;0;0;0;0;0
4199.88;0.96;18;0;0;0;0;0;0;0;0;0
4799.68;0.96;18;0;0;0;0;0;0;0;0;0
5399.99;0.95;18;0;0;0;0;0;0;0;0;0
5999.91;0.95;18;0;0;0;0;0;0;0;0;0
6599.78;0.95;18;0;0;0;0;0;0;0;0;0
7199.78;0.95;18;0;0;0;0;0;0;0;0;0
7799.78;0.95;18;0;0;0;0;0;0;0;0;0
8399.78;0.95;18;0;0;0;0;0;0;0;0;0
8999.78;0.95;18;0;0;0;0;0;0;0;0;0
9599.78;0.95;18;0;0;0;0;0;0;0;0;0
10199.78;0.95;18;0;0;0;0;0;0;0;0;0
10799.78;0.95;18;0;0;0;0;0;0;0;0;0
11399.78;0.95;18;0;0;0;0;0;0;0;0;0
11999.78;0.95;18;0;0;0;0;0;0;0;0;0
12599.78;0.95;18;0;0;0;0;0;0;0;0;0
13199.78;0.95;18;0;0;0;0;0;0;0;0;0
13799.78;0.95;18;0;0;0;0;0;0;0;0;0
14399.78;0.95;18;0;0;0;0;0;0;0;0;0
14999.78;0.95;18;0;0;0;0;0;0;0;0;0
15599.78;0.95;18;0;0;0;0;0;0;0;0;0
16199.78;0.95;18;0;0;0;0;0;0;0;0;0
16799.78;0.95;18;0;0;0;0;0;0;0;0;0
17399.78;0.95;18;0;0;0;0;0;0;0;0;0
17999.78;0.95;18;0;0;0;0;0;0;0;0;0
18599.78;0.95;18;0;0;0;0;0;0;0;0;0
19199.78;0.95;18;0;0;0;0;0;0;0;0;0
19799.78;0.95;18;0;0;0;0;0;0;0;0;0
20399.78;0.95;18;0;0;0;0;0;0;0;0;0
