#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.21;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.95;40.95;0.44;PP/0.05,TA/0.11,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.99;41.54;0.69;PP/0.05,TA/0.29,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
179.96;41.59;0.93;PP/0.06,TA/0.48,IS/0.05,PS/0,RB/0.01,OB/0.03,RP/0
239.96;41.67;1.23;PP/0.06,TA/0.72,IS/0.08,PS/0,RB/0.01,OB/0.04,RP/0
299.84;41.86;1.55;PP/0.07,TA/0.96,IS/0.12,PS/0,RB/0.01,OB/0.05,RP/0
359.95;42.02;1.91;PP/0.07,TA/1.23,IS/0.17,PS/0,RB/0.01,OB/0.06,RP/0
419.64;42.02;2.29;PP/0.07,TA/1.53,IS/0.21,PS/0,RB/0.01,OB/0.07,RP/0
479.61;42.14;2.64;PP/0.08,TA/1.83,IS/0.24,PS/0,RB/0.01,OB/0.07,RP/0
539.8;42.14;3.01;PP/0.08,TA/2.16,IS/0.26,PS/0,RB/0.01,OB/0.07,RP/0
599.8;42.26;3.34;PP/0.08,TA/2.45,IS/0.28,PS/0,RB/0.01,OB/0.08,RP/0
659.71;42.26;3.67;PP/0.08,TA/2.74,IS/0.3,PS/0,RB/0.01,OB/0.08,RP/0
719.72;42.27;4;PP/0.09,TA/3.02,IS/0.32,PS/0,RB/0.01,OB/0.08,RP/0
779.79;42.27;4.34;PP/0.09,TA/3.32,IS/0.34,PS/0,RB/0.01,OB/0.08,RP/0
839.79;42.33;4.68;PP/0.09,TA/3.61,IS/0.37,PS/0,RB/0.01,OB/0.08,RP/0
899.96;42.34;5.03;PP/0.1,TA/3.92,IS/0.38,PS/0,RB/0.01,OB/0.09,RP/0
959.87;42.36;5.37;PP/0.1,TA/4.22,IS/0.4,PS/0,RB/0.01,OB/0.09,RP/0
1019.63;42.36;5.72;PP/0.11,TA/4.52,IS/0.42,PS/0,RB/0.01,OB/0.09,RP/0
1079.63;42.36;6.07;PP/0.11,TA/4.84,IS/0.44,PS/0,RB/0.01,OB/0.09,RP/0
1139.63;42.39;6.39;PP/0.11,TA/5.13,IS/0.46,PS/0,RB/0.01,OB/0.09,RP/0
1199.67;42.38;6.73;PP/0.12,TA/5.42,IS/0.47,PS/0,RB/0.01,OB/0.09,RP/0
1259.69;42.4;7.06;PP/0.12,TA/5.71,IS/0.49,PS/0,RB/0.01,OB/0.09,RP/0
1319.73;42.4;7.37;PP/0.13,TA/5.98,IS/0.51,PS/0,RB/0.01,OB/0.09,RP/0
1379.73;42.46;7.68;PP/0.13,TA/6.25,IS/0.53,PS/0,RB/0.01,OB/0.1,RP/0
1439.98;42.46;7.98;PP/0.13,TA/6.52,IS/0.55,PS/0,RB/0.01,OB/0.1,RP/0
1499.85;42.48;8.3;PP/0.14,TA/6.79,IS/0.57,PS/0,RB/0.01,OB/0.1,RP/0
1559.85;42.48;8.6;PP/0.14,TA/7.06,IS/0.58,PS/0,RB/0.01,OB/0.1,RP/0
1619.85;42.48;8.88;PP/0.14,TA/7.31,IS/0.6,PS/0,RB/0.01,OB/0.1,RP/0
1679.9;42.51;9.18;PP/0.15,TA/7.57,IS/0.62,PS/0,RB/0.01,OB/0.1,RP/0
1739.9;42.51;9.4;PP/0.15,TA/7.76,IS/0.63,PS/0,RB/0.01,OB/0.1,RP/0
1799.88;42.52;9.6;PP/0.15,TA/7.92,IS/0.65,PS/0,RB/0.01,OB/0.1,RP/0
1859.88;42.52;9.8;PP/0.15,TA/8.09,IS/0.66,PS/0,RB/0.01,OB/0.1,RP/0
1919.92;42.52;9.99;PP/0.16,TA/8.25,IS/0.67,PS/0,RB/0.01,OB/0.1,RP/0
1979.79;42.06;10.26;PP/0.16,TA/8.48,IS/0.68,PS/0,RB/0.01,OB/0.11,RP/0
2039.86;42.06;10.56;PP/0.17,TA/8.73,IS/0.7,PS/0,RB/0.01,OB/0.11,RP/0
2099.87;42.07;10.84;PP/0.17,TA/8.98,IS/0.72,PS/0,RB/0.01,OB/0.11,RP/0
2159.97;42.07;11.12;PP/0.18,TA/9.22,IS/0.73,PS/0,RB/0.01,OB/0.11,RP/0
2219.78;42.12;11.4;PP/0.18,TA/9.46,IS/0.74,PS/0,RB/0.01,OB/0.11,RP/0
2279.93;42.1;11.68;PP/0.18,TA/9.7,IS/0.76,PS/0,RB/0.01,OB/0.11,RP/0
2339.63;42.11;11.95;PP/0.19,TA/9.92,IS/0.78,PS/0,RB/0.01,OB/0.11,RP/0
2399.9;42.11;12.22;PP/0.19,TA/10.15,IS/0.79,PS/0,RB/0.01,OB/0.12,RP/0
2459.88;42.24;12.47;PP/0.19,TA/10.36,IS/0.8,PS/0,RB/0.01,OB/0.12,RP/0
2519.88;42.24;12.75;PP/0.2,TA/10.6,IS/0.82,PS/0,RB/0.01,OB/0.12,RP/0
