Tag;Instance;Setting;Config;Seed;Timestamp
n.a.;1-1-1-6-0.85-12.xlayo;Letter-Fixed-7200-5.xsett;PPFAR-TARandom-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-065154
n.a.;1-1-1-6-0.85-12.xlayo;Letter-Fixed-7200-5.xsett;PPFAR-TARandom-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-073325
n.a.;1-1-1-6-0.85-12.xlayo;Letter-Fixed-7200-5.xsett;PPFAR-TARandom-SAConstantRatio-ISEmptiest-PSFixed-RPDummy-OBDefault-RBSamePod-MMNoChange.xconf;5;20190408-073638
