#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
109.43;1;84.5;84.48;-Infinity;84.5;84.50
180;1;145.87;145.87;-Infinity;145.87;145.87
255.55;0;196.33;196.33;-Infinity;196.33;196.33
300.42;1;211.41;211.41;-Infinity;211.41;211.41
346.23;0;323.43;323.43;-Infinity;323.43;323.43
386.48;0;292.76;292.76;-Infinity;292.76;292.76
416.35;0;383.9;383.9;-Infinity;383.9;383.90
420.65;1;204.17;204.17;-Infinity;204.17;204.17
436.77;0;349.09;349.09;-Infinity;349.09;349.09
447.19;0;341.59;341.59;-Infinity;341.59;341.59
461.07;1;279.17;279.17;-Infinity;279.17;279.17
467.61;0;274.67;274.67;-Infinity;274.67;274.67
491.5;1;484.75;484.75;-Infinity;484.75;484.75
501.92;1;366.96;366.96;-Infinity;366.96;366.96
512.34;1;345.94;345.94;-Infinity;345.94;345.94
522.76;1;441.9;441.87;-Infinity;441.9;441.90
543.18;1;306.08;81.87;-Infinity;306.08;306.08
563.18;1;522.16;522.16;-Infinity;522.16;522.16
603.43;1;498.84;498.84;-Infinity;498.84;498.84
608.26;0;364.69;140.24;-Infinity;364.69;364.69
618.81;0;612.61;612.59;-Infinity;612.61;612.61
658.63;0;617.86;617.86;-Infinity;617.86;617.86
698.92;0;573.08;573.08;-Infinity;573.08;573.08
729.37;0;367.3;110.5;-Infinity;367.3;367.30
733.8;1;612.08;612.08;-Infinity;612.08;612.08
739.38;0;379.34;130.93;-Infinity;379.34;379.34
744.19;1;489.06;252.42;-Infinity;489.06;489.06
804.56;1;612.34;612.34;-Infinity;612.34;612.34
834.88;1;547.39;311.95;-Infinity;547.39;547.39
839.84;0;662.55;662.55;-Infinity;662.55;662.55
845.04;1;513.24;241.55;-Infinity;513.24;513.24
859.82;0;636.83;473.11;-Infinity;636.83;636.83
870.07;0;642.83;453.31;-Infinity;642.83;642.83
875.37;1;490.65;141.45;-Infinity;490.65;490.65
885.44;1;776.06;776.06;-Infinity;776.06;776.06
895.88;1;572.2;332.43;-Infinity;572.2;572.20
900.66;0;745.12;745.12;-Infinity;745.12;745.12
911.12;0;681.75;473.94;-Infinity;681.75;681.75
916.36;1;600.19;373;-Infinity;600.19;600.19
921.01;0;531.04;181.54;-Infinity;531.04;531.04
926.77;1;664.52;424.67;-Infinity;664.52;664.52
931.68;0;713.84;675.82;-Infinity;713.84;713.84
936.88;1;664.98;424.36;-Infinity;664.98;664.98
942.11;0;566.11;212.69;-Infinity;566.11;566.11
947.56;1;719.67;526.68;-Infinity;719.67;719.67
952.47;0;589.61;293.55;-Infinity;589.61;589.61
970.77;1;752.91;670.31;-Infinity;752.91;752.91
1004.14;0;771.63;556.54;-Infinity;771.63;771.63
1018.92;0;655.3;319.96;-Infinity;655.3;655.30
1029.21;0;808.06;682.91;-Infinity;808.06;808.06
